time_s,time_us,o2_conc,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800041,394000,18.52775764465332,11,13,0,2020-10-04T11:27:21,1601673973.583261,2020-10-03T00:26:13
1601800059,475000,18.58394432067871,61,13,0,2020-10-04T11:27:39,1601673988.7742648,2020-10-03T00:26:28
1601800076,475000,18.597991943359375,107,13,0,2020-10-04T11:27:56,1601674006.128073,2020-10-03T00:26:46
1601800094,624000,18.597991943359375,154,13,0,2020-10-04T11:28:14,1601674024.1986399,2020-10-03T00:27:04
1601800108,912000,18.62608528137207,197,13,0,2020-10-04T11:28:28,1601674041.120116,2020-10-03T00:27:21
1601800122,912000,18.640132904052734,239,13,0,2020-10-04T11:28:42,1601674054.9862049,2020-10-03T00:27:34
1601800141,27000,18.654176712036133,32,13,0,2020-10-04T11:29:01,1601674070.335933,2020-10-03T00:27:50
1601800159,27000,18.66822624206543,75,13,0,2020-10-04T11:29:19,1601674087.1979089,2020-10-03T00:28:07
1601800172,644000,18.71036720275879,121,13,0,2020-10-04T11:29:32,1601674102.199276,2020-10-03T00:28:22
1601800190,644000,18.71036720275879,167,13,0,2020-10-04T11:29:50,1601674119.794201,2020-10-03T00:28:39
1601800203,264000,18.72441291809082,216,13,0,2020-10-04T11:30:03,1601674136.704105,2020-10-03T00:28:56
1601800221,264000,18.75250816345215,5,13,0,2020-10-04T11:30:21,1601674150.9843678,2020-10-03T00:29:10
1601800234,884000,18.780601501464844,48,13,0,2020-10-04T11:30:34,1601674165.221725,2020-10-03T00:29:25
1601800248,884000,18.808692932128906,89,13,0,2020-10-04T11:30:48,1601674179.1819918,2020-10-03T00:29:39
1601800266,507000,18.8367862701416,140,13,0,2020-10-04T11:31:06,1601674197.1947079,2020-10-03T00:29:57
1601800283,507000,18.86488151550293,189,13,0,2020-10-04T11:31:23,1601674214.709668,2020-10-03T00:30:14
1601800301,131000,18.907020568847656,239,13,0,2020-10-04T11:31:41,1601674232.4699678,2020-10-03T00:30:32
1601800315,131000,18.921070098876953,22,13,0,2020-10-04T11:31:55,1601674245.42764,2020-10-03T00:30:45
1601800328,755000,18.935115814208984,71,13,0,2020-10-04T11:32:08,1601674263.360869,2020-10-03T00:31:03
1601800346,755000,18.96320915222168,116,13,0,2020-10-04T11:32:26,1601674277.8260128,2020-10-03T00:31:17
1601800360,379000,19.00535011291504,159,13,0,2020-10-04T11:32:40,1601674292.896045,2020-10-03T00:31:32
1601800378,379000,19.00535011291504,205,13,0,2020-10-04T11:32:58,1601674310.730485,2020-10-03T00:31:50
1601800391,4000,19.033443450927734,250,13,0,2020-10-04T11:33:11,1601674327.2780359,2020-10-03T00:32:07
1601800410,4000,19.06153678894043,41,13,0,2020-10-04T11:33:30,1601674342.39486,2020-10-03T00:32:22
1601800422,627000,19.06153678894043,89,13,0,2020-10-04T11:33:42,1601674359.357601,2020-10-03T00:32:39
1601800436,627000,19.075584411621094,134,13,0,2020-10-04T11:33:56,1601674373.137029,2020-10-03T00:32:53
1601800454,247000,19.13176918029785,181,13,0,2020-10-04T11:34:14,1601674388.3534288,2020-10-03T00:33:08
1601800472,247000,19.117725372314453,224,13,0,2020-10-04T11:34:32,1601674405.602824,2020-10-03T00:33:25
1601800489,869000,19.14581871032715,14,13,0,2020-10-04T11:34:49,1601674422.830385,2020-10-03T00:33:42
1601800502,869000,19.173912048339844,61,13,0,2020-10-04T11:35:02,1601674437.262845,2020-10-03T00:33:57
1601800521,491000,19.187957763671875,107,13,0,2020-10-04T11:35:21,1601674455.571024,2020-10-03T00:34:15
1601800534,491000,19.216053009033203,154,13,0,2020-10-04T11:35:34,1601674469.2573168,2020-10-03T00:34:29
1601800552,113000,19.216053009033203,202,13,0,2020-10-04T11:35:52,1601674486.952148,2020-10-03T00:34:46
1601800566,113000,18.907020568847656,243,13,0,2020-10-04T11:36:06,1601674500.793516,2020-10-03T00:35:00
1601800583,736000,19.075584411621094,30,13,0,2020-10-04T11:36:23,1601674518.737412,2020-10-03T00:35:18
1601800596,736000,19.230098724365234,75,13,0,2020-10-04T11:36:36,1601674532.3340409,2020-10-03T00:35:32
1601800615,358000,19.230098724365234,125,13,0,2020-10-04T11:36:55,1601674550.8990119,2020-10-03T00:35:50
1601800628,358000,19.2441463470459,170,13,0,2020-10-04T11:37:08,1601674564.6942968,2020-10-03T00:36:04
1601800645,980000,19.216053009033203,212,13,0,2020-10-04T11:37:25,1601674582.689,2020-10-03T00:36:22
1601800659,603000,19.230098724365234,3,13,0,2020-10-04T11:37:39,1601674596.8788328,2020-10-03T00:36:36
1601800677,603000,19.230098724365234,52,13,0,2020-10-04T11:37:57,1601674615.109705,2020-10-03T00:36:55
1601800691,225000,19.230098724365234,90,13,0,2020-10-04T11:38:11,1601674628.426888,2020-10-03T00:37:08
1601800709,225000,19.230098724365234,139,13,0,2020-10-04T11:38:29,1601674646.4512448,2020-10-03T00:37:26
1601800721,847000,19.230098724365234,187,13,0,2020-10-04T11:38:41,1601674660.161733,2020-10-03T00:37:40
1601800740,847000,19.230098724365234,234,13,0,2020-10-04T11:39:00,1601674678.500777,2020-10-03T00:37:58
1601800754,469000,19.230098724365234,24,13,0,2020-10-04T11:39:14,1601674692.99484,2020-10-03T00:38:12
1601800772,469000,19.2441463470459,69,13,0,2020-10-04T11:39:32,1601674710.69256,2020-10-03T00:38:30
1601800786,91000,19.230098724365234,117,13,0,2020-10-04T11:39:46,1601674724.976608,2020-10-03T00:38:44
1601800804,91000,19.230098724365234,164,13,0,2020-10-04T11:40:04,1601674743.081224,2020-10-03T00:39:03
1601800817,715000,19.2441463470459,205,13,0,2020-10-04T11:40:17,1601674756.763684,2020-10-03T00:39:16
1601800835,715000,19.258193969726562,254,13,0,2020-10-04T11:40:35,1601674774.726837,2020-10-03T00:39:34
1601800848,337000,19.258193969726562,44,13,0,2020-10-04T11:40:48,1601674788.326032,2020-10-03T00:39:48
1601800866,337000,19.258193969726562,91,13,0,2020-10-04T11:41:06,1601674806.9856849,2020-10-03T00:40:06
1601800879,956000,19.2441463470459,131,13,0,2020-10-04T11:41:19,1601674820.572224,2020-10-03T00:40:20
1601800897,956000,19.258193969726562,180,13,0,2020-10-04T11:41:37,1601674838.140668,2020-10-03T00:40:38
1601800911,577000,19.2441463470459,224,13,0,2020-10-04T11:41:51,1601674852.846221,2020-10-03T00:40:52
1601800930,577000,19.2441463470459,14,13,0,2020-10-04T11:42:10,1601674870.314,2020-10-03T00:41:10
1601800944,195000,19.216053009033203,58,13,0,2020-10-04T11:42:24,1601674885.534296,2020-10-03T00:41:25
1601800962,195000,19.2441463470459,103,13,0,2020-10-04T11:42:42,1601674902.944221,2020-10-03T00:41:42
1601800975,815000,19.258193969726562,149,13,0,2020-10-04T11:42:55,1601674917.6337368,2020-10-03T00:41:57
1601800993,815000,19.27223777770996,200,13,0,2020-10-04T11:43:13,1601674935.6534,2020-10-03T00:42:15
1601801006,435500,19.27223777770996,241,13,0,2020-10-04T11:43:26,1601674948.6749198,2020-10-03T00:42:28
1601801024,435500,19.258193969726562,34,13,0,2020-10-04T11:43:44,1601674966.7409,2020-10-03T00:42:46
1601801038,56500,19.286287307739258,74,13,0,2020-10-04T11:43:58,1601674980.43272,2020-10-03T00:43:00
1601801055,674500,19.286287307739258,125,13,0,2020-10-04T11:44:15,1601674998.778884,2020-10-03T00:43:18
1601801068,674500,19.258193969726562,167,13,0,2020-10-04T11:44:28,1601675011.6328878,2020-10-03T00:43:31
1601801086,293500,19.2441463470459,218,13,0,2020-10-04T11:44:46,1601675029.704128,2020-10-03T00:43:49
1601801100,293500,19.2441463470459,6,13,0,2020-10-04T11:45:00,1601675043.9168,2020-10-03T00:44:03
1601801117,915500,18.86488151550293,55,13,0,2020-10-04T11:45:17,1601675061.578208,2020-10-03T00:44:21
1601801130,915500,19.20200538635254,105,13,0,2020-10-04T11:45:30,1601675078.566408,2020-10-03T00:44:38
1601801149,536500,18.654176712036133,151,13,0,2020-10-04T11:45:49,1601675093.745537,2020-10-03T00:44:53
1601801162,536500,19.14581871032715,194,13,0,2020-10-04T11:46:02,1601675107.224108,2020-10-03T00:45:07
1601801181,157500,19.117725372314453,242,13,0,2020-10-04T11:46:21,1601675126.313796,2020-10-03T00:45:26
1601801195,157500,18.71036720275879,30,13,0,2020-10-04T11:46:35,1601675140.1061769,2020-10-03T00:45:40
1601801212,778500,19.075584411621094,77,13,0,2020-10-04T11:46:52,1601675158.567576,2020-10-03T00:45:58
1601801225,778500,19.06153678894043,118,13,0,2020-10-04T11:47:05,1601675171.979012,2020-10-03T00:46:11
1601801243,398500,19.01939582824707,171,13,0,2020-10-04T11:47:23,1601675190.0592039,2020-10-03T00:46:30
1601801257,398500,19.033443450927734,214,13,0,2020-10-04T11:47:37,1601675206.570152,2020-10-03T00:46:46
1601801275,19500,19.01939582824707,9,13,0,2020-10-04T11:47:55,1601675222.076748,2020-10-03T00:47:02
1601801289,19500,18.75250816345215,50,13,0,2020-10-04T11:48:09,1601675235.374085,2020-10-03T00:47:15
1601801306,641500,19.00535011291504,98,13,0,2020-10-04T11:48:26,1601675253.785069,2020-10-03T00:47:33
1601801320,641500,19.00535011291504,142,13,0,2020-10-04T11:48:40,1601675267.718308,2020-10-03T00:47:47
1601801339,689500,19.00535011291504,189,13,0,2020-10-04T11:48:59,1601675286.385613,2020-10-03T00:48:06
1601801352,689500,18.991300582885742,230,13,0,2020-10-04T11:49:12,1601675300.17058,2020-10-03T00:48:20
1601801370,794500,19.00535011291504,23,13,0,2020-10-04T11:49:30,1601675318.181212,2020-10-03T00:48:38
1601801383,794500,18.991300582885742,67,13,0,2020-10-04T11:49:43,1601675334.522693,2020-10-03T00:48:54
1601801402,898500,18.97725486755371,114,13,0,2020-10-04T11:50:02,1601675349.595388,2020-10-03T00:49:09
1601801415,898500,18.97725486755371,157,13,0,2020-10-04T11:50:15,1601675363.319608,2020-10-03T00:49:23
1601801434,6500,18.96320915222168,208,13,0,2020-10-04T11:50:34,1601675381.58386,2020-10-03T00:49:41
1601801448,6500,18.97725486755371,252,13,0,2020-10-04T11:50:48,1601675398.242173,2020-10-03T00:49:58
1601801467,111500,18.991300582885742,45,13,0,2020-10-04T11:51:07,1601675414.132717,2020-10-03T00:50:14
1601801481,111500,18.71036720275879,88,13,0,2020-10-04T11:51:21,1601675428.1164958,2020-10-03T00:50:28
1601801498,216500,19.01939582824707,135,13,0,2020-10-04T11:51:38,1601675445.616849,2020-10-03T00:50:45
1601801512,216500,19.00535011291504,181,13,0,2020-10-04T11:51:52,1601675462.384276,2020-10-03T00:51:02
1601801530,320500,19.00535011291504,230,13,0,2020-10-04T11:52:10,1601675477.349213,2020-10-03T00:51:17
1601801543,320500,19.01939582824707,17,13,0,2020-10-04T11:52:23,1601675493.94816,2020-10-03T00:51:33
1601801562,425500,18.8367862701416,64,13,0,2020-10-04T11:52:42,1601675509.301164,2020-10-03T00:51:49
1601801579,527500,18.401336669921875,109,13,0,2020-10-04T11:52:59,1601675526.146292,2020-10-03T00:52:06
1601801593,527500,17.99397850036621,155,13,0,2020-10-04T11:53:13,1601675540.884989,2020-10-03T00:52:20
1601801611,630500,17.614715576171875,201,13,0,2020-10-04T11:53:31,1601675557.840448,2020-10-03T00:52:37
1601801625,630500,17.333778381347656,251,13,0,2020-10-04T11:53:45,1601675572.836452,2020-10-03T00:52:52
1601801642,730500,17.052841186523438,37,13,0,2020-10-04T11:54:02,1601675589.3459759,2020-10-03T00:53:09
1601801656,730500,16.842140197753906,81,13,0,2020-10-04T11:54:16,1601675604.0658169,2020-10-03T00:53:24
1601801674,829500,16.63143539428711,128,13,0,2020-10-04T11:54:34,1601675620.611876,2020-10-03T00:53:40
1601801688,829500,16.448829650878906,174,13,0,2020-10-04T11:54:48,1601675636.350525,2020-10-03T00:53:56
1601801702,902500,16.308359146118164,220,13,0,2020-10-04T11:55:02,1601675653.648825,2020-10-03T00:54:13
1601801720,902500,16.125751495361328,8,13,0,2020-10-04T11:55:20,1601675667.705448,2020-10-03T00:54:27
1601801734,14500,16.013378143310547,57,13,0,2020-10-04T11:55:34,1601675684.3814049,2020-10-03T00:54:44
1601801752,14500,15.830767631530762,102,13,0,2020-10-04T11:55:52,1601675698.984524,2020-10-03T00:54:58
1601801765,106500,15.690299034118652,149,13,0,2020-10-04T11:56:05,1601675715.489697,2020-10-03T00:55:15
1601801783,106500,15.521737098693848,195,13,0,2020-10-04T11:56:23,1601675730.5608559,2020-10-03T00:55:30
1601801801,195500,15.282940864562988,242,13,0,2020-10-04T11:56:41,1601675746.9130878,2020-10-03T00:55:46
1601801814,195500,15.100333213806152,30,13,0,2020-10-04T11:56:54,1601675765.2735999,2020-10-03T00:56:05
1601801832,282500,14.791302680969238,72,13,0,2020-10-04T11:57:12,1601675779.269717,2020-10-03T00:56:19
1601801846,282500,14.482272148132324,113,13,0,2020-10-04T11:57:26,1601675794.0445678,2020-10-03T00:56:34
1601801864,369500,14.159193992614746,159,13,0,2020-10-04T11:57:44,1601675811.817324,2020-10-03T00:56:51
1601801878,369500,13.92039966583252,201,13,0,2020-10-04T11:57:58,1601675825.7772648,2020-10-03T00:57:05
1601801892,458500,13.709697723388672,249,13,0,2020-10-04T11:58:12,1601675842.870316,2020-10-03T00:57:22
1601801910,458500,13.358525276184082,39,13,0,2020-10-04T11:58:30,1601675857.9721758,2020-10-03T00:57:37
1601801928,543500,12.951169967651367,83,13,0,2020-10-04T11:58:48,1601675875.1024048,2020-10-03T00:57:55
1601801941,543500,12.740467071533203,131,13,0,2020-10-04T11:59:01,1601675892.379421,2020-10-03T00:58:12
1601801959,518500,12.4595308303833,173,13,0,2020-10-04T11:59:19,1601675906.8275878,2020-10-03T00:58:26
1601801973,518500,12.206687927246094,216,13,0,2020-10-04T11:59:33,1601675920.919625,2020-10-03T00:58:40
1601801991,691500,11.953845024108887,9,13,0,2020-10-04T11:59:51,1601675938.834524,2020-10-03T00:58:58
1601802005,691500,11.70100212097168,57,13,0,2020-10-04T12:00:05,1601675952.951748,2020-10-03T00:59:12
1601802019,786500,11.4762544631958,106,13,0,2020-10-04T12:00:19,1601675969.880581,2020-10-03T00:59:29
1601802036,786500,11.139129638671875,152,13,0,2020-10-04T12:00:36,1601675984.4004319,2020-10-03T00:59:44
1601802050,868500,10.900333404541016,194,13,0,2020-10-04T12:00:50,1601675997.6542718,2020-10-03T00:59:57
1601802058,868500,10.450835227966309,244,13,0,2020-10-04T12:00:58,1601676007.268776,2020-10-03T01:00:07
1601802067,868500,10.169899940490723,30,13,0,2020-10-04T12:01:07,1601676014.920724,2020-10-03T01:00:14
1601802075,908500,10.450835227966309,76,13,0,2020-10-04T12:01:15,1601676024.311537,2020-10-03T01:00:24
1601802084,908500,10.01538372039795,117,13,0,2020-10-04T12:01:24,1601676032.267288,2020-10-03T01:00:32
1601802093,908500,10.169899940490723,163,13,0,2020-10-04T12:01:33,1601676041.993664,2020-10-03T01:00:41
1601802103,908500,9.495650291442871,206,13,0,2020-10-04T12:01:43,1601676050.658056,2020-10-03T01:00:50
1601802112,27500,9.888961791992188,251,13,0,2020-10-04T12:01:52,1601676059.312953,2020-10-03T01:00:59
1601802121,27500,9.537792205810547,36,13,0,2020-10-04T12:02:01,1601676067.538305,2020-10-03T01:01:07
1601802129,27500,9.34113597869873,82,13,0,2020-10-04T12:02:09,1601676076.7953079,2020-10-03T01:01:16
1601802139,105500,8.961873054504395,129,13,0,2020-10-04T12:02:19,1601676086.592341,2020-10-03T01:01:26
1601802147,105500,9.018058776855469,175,13,0,2020-10-04T12:02:27,1601676096.1414928,2020-10-03T01:01:36
1601802158,105500,9.256855010986328,217,13,0,2020-10-04T12:02:38,1601676104.760108,2020-10-03T01:01:44
1601802166,105500,9.130434036254883,5,13,0,2020-10-04T12:02:46,1601676114.417548,2020-10-03T01:01:54
1601802175,181500,8.666889190673828,49,13,0,2020-10-04T12:02:55,1601676122.6239638,2020-10-03T01:02:02
1601802183,181500,8.69498348236084,89,13,0,2020-10-04T12:03:03,1601676130.740244,2020-10-03T01:02:10
1601802192,181500,8.793310165405273,134,13,0,2020-10-04T12:03:12,1601676139.24998,2020-10-03T01:02:19
1601802202,255500,8.343811988830566,182,13,0,2020-10-04T12:03:22,1601676149.6458008,2020-10-03T01:02:29
1601802210,255500,8.596654891967773,227,13,0,2020-10-04T12:03:30,1601676157.229565,2020-10-03T01:02:37
1601802218,255500,8.484280586242676,21,13,0,2020-10-04T12:03:38,1601676166.4372768,2020-10-03T01:02:46
1601802228,255500,8.371905326843262,67,13,0,2020-10-04T12:03:48,1601676175.355305,2020-10-03T01:02:55
1601802236,329500,7.936454772949219,112,13,0,2020-10-04T12:03:56,1601676183.636297,2020-10-03T01:03:03
1601802246,329500,8.133110046386719,157,13,0,2020-10-04T12:04:06,1601676193.242756,2020-10-03T01:03:13
1601802263,402500,7.795985698699951,245,13,0,2020-10-04T12:04:23,1601676210.726753,2020-10-03T01:03:30
1601802271,402500,7.697658538818359,32,13,0,2020-10-04T12:04:31,1601676219.2183318,2020-10-03T01:03:39
1601802279,402500,7.697658538818359,74,13,0,2020-10-04T12:04:39,1601676228.626945,2020-10-03T01:03:48
1601802289,402500,7.444815158843994,118,13,0,2020-10-04T12:04:49,1601676236.970152,2020-10-03T01:03:56
1601802297,473500,7.472909450531006,160,13,0,2020-10-04T12:04:57,1601676244.7875528,2020-10-03T01:04:04
1601802307,473500,7.332440376281738,209,13,0,2020-10-04T12:05:07,1601676254.42014,2020-10-03T01:04:14
1601802314,473500,7.248159885406494,252,13,0,2020-10-04T12:05:14,1601676262.519549,2020-10-03T01:04:22
1601802325,497500,7.093645095825195,43,13,0,2020-10-04T12:05:25,1601676272.631352,2020-10-03T01:04:32
1601802332,497500,6.798660755157471,87,13,0,2020-10-04T12:05:32,1601676280.113692,2020-10-03T01:04:40
1601802343,497500,6.882941722869873,136,13,0,2020-10-04T12:05:43,1601676290.680213,2020-10-03T01:04:50
1601802350,497500,6.826754570007324,182,13,0,2020-10-04T12:05:50,1601676299.790396,2020-10-03T01:04:59
1601802360,615500,6.714381217956543,223,13,0,2020-10-04T12:06:00,1601676306.606073,2020-10-03T01:05:06
1601802367,615500,6.292975902557373,13,13,0,2020-10-04T12:06:07,1601676316.636808,2020-10-03T01:05:16
1601802376,615500,6.054180145263672,57,13,0,2020-10-04T12:06:16,1601676324.391896,2020-10-03T01:05:24
1601802384,686500,6.489631175994873,100,13,0,2020-10-04T12:06:24,1601676333.357048,2020-10-03T01:05:33
1601802394,686500,6.3632097244262695,144,13,0,2020-10-04T12:06:34,1601676342.10554,2020-10-03T01:05:42
1601802402,686500,6.2648820877075195,193,13,0,2020-10-04T12:06:42,1601676351.8558478,2020-10-03T01:05:51
1601802412,686500,5.660869121551514,235,13,0,2020-10-04T12:06:52,1601676359.137949,2020-10-03T01:05:59
1601802420,730500,6.082274436950684,26,13,0,2020-10-04T12:07:00,1601676369.63658,2020-10-03T01:06:09
1601802430,730500,5.941805362701416,65,13,0,2020-10-04T12:07:10,1601676377.101893,2020-10-03T01:06:17
1601802437,730500,5.478260517120361,108,13,0,2020-10-04T12:07:17,1601676385.296073,2020-10-03T01:06:25
1601802447,816500,5.759197235107422,154,13,0,2020-10-04T12:07:27,1601676394.787129,2020-10-03T01:06:34
1601802457,816500,5.660869121551514,201,13,0,2020-10-04T12:07:37,1601676404.8268569,2020-10-03T01:06:44
1601802464,816500,5.098996162414551,243,13,0,2020-10-04T12:07:44,1601676412.7033288,2020-10-03T01:06:52
1601802475,816500,5.450166702270508,31,13,0,2020-10-04T12:07:55,1601676422.2427208,2020-10-03T01:07:02
1601802482,896500,5.379932403564453,71,13,0,2020-10-04T12:08:02,1601676429.393368,2020-10-03T01:07:09
1601802490,896500,4.888294219970703,114,13,0,2020-10-04T12:08:10,1601676437.8883889,2020-10-03T01:07:17
1601802497,896500,5.070902347564697,158,13,0,2020-10-04T12:08:17,1601676445.620996,2020-10-03T01:07:25
1601802507,896500,4.789965629577637,203,13,0,2020-10-04T12:08:27,1601676454.2572398,2020-10-03T01:07:34
1601802515,976500,4.733778953552246,245,13,0,2020-10-04T12:08:35,1601676462.628829,2020-10-03T01:07:42
1601802524,976500,4.691637992858887,36,13,0,2020-10-04T12:08:44,1601676472.698797,2020-10-03T01:07:52
1601802533,976500,4.62140417098999,80,13,0,2020-10-04T12:08:53,1601676480.692396,2020-10-03T01:08:00
1601802544,16500,4.3545145988464355,129,13,0,2020-10-04T12:09:04,1601676490.534792,2020-10-03T01:08:10
1601802551,16500,4.396655082702637,172,13,0,2020-10-04T12:09:11,1601676498.8455958,2020-10-03T01:08:18
1601802562,16500,4.438795566558838,220,13,0,2020-10-04T12:09:22,1601676508.1208649,2020-10-03T01:08:28
1601802569,16500,4.228093147277832,8,13,0,2020-10-04T12:09:29,1601676516.5517719,2020-10-03T01:08:36
1601802579,97500,4.087625026702881,55,13,0,2020-10-04T12:09:39,1601676526.282553,2020-10-03T01:08:46
1601802587,97500,4.368561744689941,97,13,0,2020-10-04T12:09:47,1601676534.2539809,2020-10-03T01:08:54
1601802597,97500,3.876922845840454,144,13,0,2020-10-04T12:09:57,1601676543.939756,2020-10-03T01:09:03
1601802604,151500,3.9190633296966553,188,13,0,2020-10-04T12:10:04,1601676551.6267169,2020-10-03T01:09:11
1601802614,151500,3.7505016326904297,234,13,0,2020-10-04T12:10:14,1601676561.4478009,2020-10-03T01:09:21
1601802622,151500,3.511704921722412,19,13,0,2020-10-04T12:10:22,1601676568.7388968,2020-10-03T01:09:28
1601802631,151500,3.511704921722412,65,13,0,2020-10-04T12:10:31,1601676578.7142918,2020-10-03T01:09:38
1601802640,212500,3.3010029792785645,110,13,0,2020-10-04T12:10:40,1601676586.706256,2020-10-03T01:09:46
1601802650,212500,3.820735216140747,158,13,0,2020-10-04T12:10:50,1601676597.1859999,2020-10-03T01:09:57
1601802657,212500,3.778594732284546,199,13,0,2020-10-04T12:10:57,1601676604.558241,2020-10-03T01:10:04
1601802667,272500,3.4414708614349365,246,13,0,2020-10-04T12:11:07,1601676614.6438959,2020-10-03T01:10:14
1601802675,272500,3.624079942703247,35,13,0,2020-10-04T12:11:15,1601676622.8693838,2020-10-03T01:10:22
1601802685,272500,3.5397984981536865,79,13,0,2020-10-04T12:11:25,1601676632.8793159,2020-10-03T01:10:32
1601802693,272500,3.076253890991211,117,13,0,2020-10-04T12:11:33,1601676640.236945,2020-10-03T01:10:40
1601802702,337500,3.1324410438537598,160,13,0,2020-10-04T12:11:42,1601676648.907472,2020-10-03T01:10:48
1601802710,337500,3.0481603145599365,206,13,0,2020-10-04T12:11:50,1601676658.064772,2020-10-03T01:10:58
1601802720,337500,2.8093643188476562,252,13,0,2020-10-04T12:12:00,1601676667.644273,2020-10-03T01:11:07
1601802728,335500,3.118394374847412,38,13,0,2020-10-04T12:12:08,1601676675.158532,2020-10-03T01:11:15
1601802738,335500,3.0341134071350098,87,13,0,2020-10-04T12:12:18,1601676685.52776,2020-10-03T01:11:25
1601802745,335500,2.711036443710327,132,13,0,2020-10-04T12:12:25,1601676693.1657438,2020-10-03T01:11:33
1601802755,335500,2.8936452865600586,178,13,0,2020-10-04T12:12:35,1601676702.6652079,2020-10-03T01:11:42
1601802763,488500,2.8093643188476562,221,13,0,2020-10-04T12:12:43,1601676710.535749,2020-10-03T01:11:50
1601802773,488500,2.7391302585601807,10,13,0,2020-10-04T12:12:53,1601676719.4951088,2020-10-03T01:11:59
1601802780,488500,2.5846152305603027,55,13,0,2020-10-04T12:13:00,1601676727.927937,2020-10-03T01:12:07
1601802790,559500,2.1913042068481445,99,13,0,2020-10-04T12:13:10,1601676737.13994,2020-10-03T01:12:17
1601802798,559500,2.5424749851226807,141,13,0,2020-10-04T12:13:18,1601676745.886148,2020-10-03T01:12:25
1601802808,559500,2.4862873554229736,186,13,0,2020-10-04T12:13:28,1601676755.6383479,2020-10-03T01:12:35
