time_s,time_us,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800041,103000,0.00054931640625,8.100000381469727,0,12,0,2020-10-04T11:27:21,1601673969.745477,2020-10-03T00:26:09
1601800055,690000,0.00054931640625,8.104000091552734,50,12,0,2020-10-04T11:27:35,1601673987.0743558,2020-10-03T00:26:27
1601800072,864000,0.00054931640625,8.100000381469727,95,12,0,2020-10-04T11:27:52,1601674001.817452,2020-10-03T00:26:41
1601800091,340000,0.00054931640625,8.100000381469727,142,12,0,2020-10-04T11:28:11,1601674019.677665,2020-10-03T00:26:59
1601800104,697000,0.00054931640625,8.100000381469727,183,12,0,2020-10-04T11:28:24,1601674033.703112,2020-10-03T00:27:13
1601800119,493000,0.000640869140625,8.088000297546387,229,12,0,2020-10-04T11:28:39,1601674050.682833,2020-10-03T00:27:30
1601800136,665000,0.00054931640625,8.100000381469727,19,12,0,2020-10-04T11:28:56,1601674065.842525,2020-10-03T00:27:45
1601800151,292000,0.000640869140625,8.067999839782715,62,12,0,2020-10-04T11:29:11,1601674082.810613,2020-10-03T00:28:02
1601800168,465000,0.00054931640625,8.100000381469727,106,12,0,2020-10-04T11:29:28,1601674097.5683448,2020-10-03T00:28:17
1601800182,592000,0.000762939453125,8.067999839782715,153,12,0,2020-10-04T11:29:42,1601674114.338304,2020-10-03T00:28:34
1601800199,766000,0.00054931640625,8.095999717712402,200,12,0,2020-10-04T11:29:59,1601674128.991057,2020-10-03T00:28:48
1601800216,756000,0.00054931640625,8.095999717712402,246,12,0,2020-10-04T11:30:16,1601674145.76748,2020-10-03T00:29:05
1601800231,71000,0.000762939453125,8.0600004196167,34,12,0,2020-10-04T11:30:31,1601674160.3833609,2020-10-03T00:29:20
1601800244,243000,0.000579833984375,8.095999717712402,78,12,0,2020-10-04T11:30:44,1601674174.5517678,2020-10-03T00:29:34
1601800263,139000,0.00054931640625,8.095999717712402,126,12,0,2020-10-04T11:31:03,1601674192.5661519,2020-10-03T00:29:52
1601800275,545000,0.00054931640625,8.092000007629395,174,12,0,2020-10-04T11:31:15,1601674209.793393,2020-10-03T00:30:09
1601800293,488000,0.00054931640625,8.092000007629395,220,12,0,2020-10-04T11:31:33,1601674223.810349,2020-10-03T00:30:23
1601800310,668000,0.00054931640625,8.092000007629395,13,12,0,2020-10-04T11:31:50,1601674241.7357528,2020-10-03T00:30:41
1601800325,746000,0.000762939453125,8.0600004196167,57,12,0,2020-10-04T11:32:05,1601674256.193677,2020-10-03T00:30:56
1601800341,971000,0.000579833984375,8.092000007629395,103,12,0,2020-10-04T11:32:21,1601674273.737665,2020-10-03T00:31:13
1601800357,47000,0.00054931640625,8.092000007629395,144,12,0,2020-10-04T11:32:37,1601674287.8050568,2020-10-03T00:31:27
1601800370,411000,0.000762939453125,8.055999755859375,191,12,0,2020-10-04T11:32:50,1601674305.541637,2020-10-03T00:31:45
1601800388,350000,0.000762939453125,8.055999755859375,236,12,0,2020-10-04T11:33:08,1601674319.5949838,2020-10-03T00:31:59
1601800405,533000,0.00054931640625,8.092000007629395,26,12,0,2020-10-04T11:33:25,1601674337.849284,2020-10-03T00:32:17
1601800419,654000,0.00054931640625,8.092000007629395,75,12,0,2020-10-04T11:33:39,1601674351.9020119,2020-10-03T00:32:31
1601800436,839000,0.00054931640625,8.088000297546387,123,12,0,2020-10-04T11:33:56,1601674369.838649,2020-10-03T00:32:49
1601800450,960000,0.00054931640625,8.088000297546387,170,12,0,2020-10-04T11:34:10,1601674384.0813,2020-10-03T00:33:04
1601800468,141000,0.00054931640625,8.088000297546387,213,12,0,2020-10-04T11:34:28,1601674401.360889,2020-10-03T00:33:21
1601800482,264000,0.000579833984375,8.088000297546387,0,12,0,2020-10-04T11:34:42,1601674415.298157,2020-10-03T00:33:35
1601800498,490000,0.00054931640625,8.088000297546387,47,12,0,2020-10-04T11:34:58,1601674432.693568,2020-10-03T00:33:52
1601800516,428000,0.00054931640625,8.088000297546387,91,12,0,2020-10-04T11:35:16,1601674449.578444,2020-10-03T00:34:09
1601800530,744000,0.00054931640625,8.088000297546387,140,12,0,2020-10-04T11:35:30,1601674464.7815678,2020-10-03T00:34:24
1601800547,728000,0.000579833984375,8.088000297546387,188,12,0,2020-10-04T11:35:47,1601674482.463364,2020-10-03T00:34:42
1601800561,89000,0.00054931640625,8.088000297546387,232,12,0,2020-10-04T11:36:01,1601674496.019188,2020-10-03T00:34:56
1601800579,28000,0.00054931640625,8.088000297546387,20,12,0,2020-10-04T11:36:19,1601674514.40166,2020-10-03T00:35:14
1601800592,390000,0.00054931640625,8.088000297546387,66,12,0,2020-10-04T11:36:32,1601674531.408232,2020-10-03T00:35:31
1601800610,331000,0.00054931640625,8.083999633789062,112,12,0,2020-10-04T11:36:50,1601674546.325665,2020-10-03T00:35:46
1601800624,648000,0.000640869140625,8.064000129699707,159,12,0,2020-10-04T11:37:04,1601674560.304096,2020-10-03T00:36:00
1601800642,589000,0.00054931640625,8.083999633789062,201,12,0,2020-10-04T11:37:22,1601674578.0726478,2020-10-03T00:36:18
1601800654,999000,0.00054931640625,8.083999633789062,248,12,0,2020-10-04T11:37:34,1601674595.1368358,2020-10-03T00:36:35
1601800673,893000,0.00054931640625,8.083999633789062,38,12,0,2020-10-04T11:37:53,1601674610.622473,2020-10-03T00:36:50
1601800687,258000,0.000762939453125,8.04800033569336,82,12,0,2020-10-04T11:38:07,1601674627.0375838,2020-10-03T00:37:07
1601800705,198000,0.00054931640625,8.079999923706055,128,12,0,2020-10-04T11:38:25,1601674642.275081,2020-10-03T00:37:22
1601800718,559000,0.000762939453125,8.052000045776367,176,12,0,2020-10-04T11:38:38,1601674658.422329,2020-10-03T00:37:38
1601800736,497000,0.00054931640625,8.079999923706055,222,12,0,2020-10-04T11:38:56,1601674674.040984,2020-10-03T00:37:54
1601800749,862000,0.00054931640625,8.079999923706055,11,12,0,2020-10-04T11:39:09,1601674688.162092,2020-10-03T00:38:08
1601800768,756000,0.00054931640625,8.079999923706055,59,12,0,2020-10-04T11:39:28,1601674706.721936,2020-10-03T00:38:26
1601800781,922000,0.00054931640625,8.076000213623047,106,12,0,2020-10-04T11:39:41,1601674723.233312,2020-10-03T00:38:43
1601800800,59000,0.00054931640625,8.076000213623047,152,12,0,2020-10-04T11:40:00,1601674738.904296,2020-10-03T00:38:58
1601800813,228000,0.00054931640625,8.076000213623047,197,12,0,2020-10-04T11:40:13,1601674755.37288,2020-10-03T00:39:15
1601800830,407000,0.00054931640625,8.076000213623047,243,12,0,2020-10-04T11:40:30,1601674770.3964,2020-10-03T00:39:30
1601800844,524000,0.000579833984375,8.071999549865723,33,12,0,2020-10-04T11:40:44,1601674786.585017,2020-10-03T00:39:46
1601800862,658000,0.00054931640625,8.071999549865723,79,12,0,2020-10-04T11:41:02,1601674802.20008,2020-10-03T00:40:02
1601800876,780000,0.00054931640625,8.071999549865723,120,12,0,2020-10-04T11:41:16,1601674816.1035168,2020-10-03T00:40:16
1601800893,958000,0.000579833984375,8.067999839782715,168,12,0,2020-10-04T11:41:33,1601674833.736788,2020-10-03T00:40:33
1601800908,80000,0.00054931640625,8.071999549865723,213,12,0,2020-10-04T11:41:48,1601674851.1045249,2020-10-03T00:40:51
1601800925,316000,0.00054931640625,8.067999839782715,3,12,0,2020-10-04T11:42:05,1601674866.650528,2020-10-03T00:41:06
1601800940,392000,0.00054931640625,8.067999839782715,48,12,0,2020-10-04T11:42:20,1601674881.058109,2020-10-03T00:41:21
1601800957,569000,0.00054931640625,8.067999839782715,91,12,0,2020-10-04T11:42:37,1601674898.188396,2020-10-03T00:41:38
1601800971,689000,0.00054931640625,8.067999839782715,136,12,0,2020-10-04T11:42:51,1601674913.067956,2020-10-03T00:41:53
1601800988,867000,0.00054931640625,8.067999839782715,186,12,0,2020-10-04T11:43:08,1601674930.875928,2020-10-03T00:42:10
1601801002,986000,0.00054931640625,8.067999839782715,230,12,0,2020-10-04T11:43:22,1601674944.7644439,2020-10-03T00:42:24
1601801020,163000,0.00054931640625,8.064000129699707,22,12,0,2020-10-04T11:43:40,1601674962.822317,2020-10-03T00:42:42
1601801034,285000,0.00054931640625,8.064000129699707,64,12,0,2020-10-04T11:43:54,1601674976.232744,2020-10-03T00:42:56
1601801051,461000,0.00054931640625,8.064000129699707,112,12,0,2020-10-04T11:44:11,1601674993.552729,2020-10-03T00:43:13
1601801065,584000,0.00054931640625,8.064000129699707,158,12,0,2020-10-04T11:44:25,1601675008.166401,2020-10-03T00:43:28
1601801082,757000,0.00054931640625,8.0600004196167,206,12,0,2020-10-04T11:44:42,1601675025.808881,2020-10-03T00:43:45
1601801095,924000,0.00054931640625,8.0600004196167,251,12,0,2020-10-04T11:44:55,1601675039.5204248,2020-10-03T00:43:59
1601801113,102000,0.00054931640625,8.0600004196167,44,12,0,2020-10-04T11:45:13,1601675057.2767448,2020-10-03T00:44:17
1601801131,41000,0.00054931640625,8.0600004196167,94,12,0,2020-10-04T11:45:31,1601675074.994521,2020-10-03T00:44:34
1601801144,400000,0.00054931640625,8.0600004196167,139,12,0,2020-10-04T11:45:44,1601675089.403445,2020-10-03T00:44:49
1601801162,340000,0.00054931640625,8.055999755859375,186,12,0,2020-10-04T11:46:02,1601675106.025497,2020-10-03T00:45:06
1601801176,648000,0.00054931640625,8.055999755859375,232,12,0,2020-10-04T11:46:16,1601675121.987577,2020-10-03T00:45:21
1601801190,772000,0.00054931640625,8.055999755859375,19,12,0,2020-10-04T11:46:30,1601675138.3653998,2020-10-03T00:45:38
1601801207,950000,0.00054931640625,8.055999755859375,63,12,0,2020-10-04T11:46:47,1601675153.836037,2020-10-03T00:45:53
1601801240,8000,0.00054931640625,8.052000045776367,160,12,0,2020-10-04T11:47:20,1601675185.727088,2020-10-03T00:46:25
1601801257,189000,0.00054931640625,8.052000045776367,204,12,0,2020-10-04T11:47:37,1601675202.203765,2020-10-03T00:46:42
1601801271,313000,0.000579833984375,8.052000045776367,254,12,0,2020-10-04T11:47:51,1601675220.274752,2020-10-03T00:47:00
1601801288,494000,0.00054931640625,8.04800033569336,42,12,0,2020-10-04T11:48:08,1601675234.787932,2020-10-03T00:47:14
1601801303,572000,0.0006103515625,8.043999671936035,90,12,0,2020-10-04T11:48:23,1601675252.410024,2020-10-03T00:47:32
1601801315,980000,0.00054931640625,8.04800033569336,133,12,0,2020-10-04T11:48:35,1601675266.794452,2020-10-03T00:47:46
1601801335,298000,0.00054931640625,8.04800033569336,176,12,0,2020-10-04T11:48:55,1601675281.600872,2020-10-03T00:48:01
1601801367,81000,0.00054931640625,8.04800033569336,12,12,0,2020-10-04T11:49:27,1601675313.957641,2020-10-03T00:48:33
1601801384,260000,0.00054931640625,8.043999671936035,56,12,0,2020-10-04T11:49:44,1601675330.7241518,2020-10-03T00:48:50
1601801398,867000,0.00054931640625,8.043999671936035,105,12,0,2020-10-04T11:49:58,1601675348.265604,2020-10-03T00:49:08
1601801416,46000,0.00054931640625,8.043999671936035,149,12,0,2020-10-04T11:50:16,1601675362.9747238,2020-10-03T00:49:22
1601801430,651000,0.00054931640625,8.039999961853027,200,12,0,2020-10-04T11:50:30,1601675380.227057,2020-10-03T00:49:40
1601801447,828000,0.00054931640625,8.039999961853027,241,12,0,2020-10-04T11:50:47,1601675394.948516,2020-10-03T00:49:54
1601801463,391000,0.00054931640625,8.039999961853027,32,12,0,2020-10-04T11:51:03,1601675409.464236,2020-10-03T00:50:09
1601801494,218000,0.00054931640625,8.039999961853027,124,12,0,2020-10-04T11:51:34,1601675441.276213,2020-10-03T00:50:41
1601801512,350000,0.00054931640625,8.03600025177002,170,12,0,2020-10-04T11:51:52,1601675458.2806048,2020-10-03T00:50:58
1601801526,0,0.00054931640625,8.03600025177002,221,12,0,2020-10-04T11:52:06,1601675476.6638439,2020-10-03T00:51:16
1601801543,177000,0.00054931640625,8.03600025177002,9,12,0,2020-10-04T11:52:23,1601675491.0433838,2020-10-03T00:51:31
1601801558,738000,0.000732421875,8.003999710083008,56,12,0,2020-10-04T11:52:38,1601675507.930533,2020-10-03T00:51:47
1601801574,956000,0.00054931640625,8.031999588012695,97,12,0,2020-10-04T11:52:54,1601675522.0134518,2020-10-03T00:52:02
1601801589,553000,0.00054931640625,8.031999588012695,142,12,0,2020-10-04T11:53:09,1601675536.540241,2020-10-03T00:52:16
1601801607,663000,0.00054931640625,8.031999588012695,190,12,0,2020-10-04T11:53:27,1601675553.5102038,2020-10-03T00:52:33
1601801621,311000,0.00054931640625,8.027999877929688,240,12,0,2020-10-04T11:53:41,1601675571.0347688,2020-10-03T00:52:51
1601801638,465000,0.00054931640625,8.027999877929688,26,12,0,2020-10-04T11:53:58,1601675585.3661928,2020-10-03T00:53:05
1601801653,73000,0.00054931640625,8.02400016784668,73,12,0,2020-10-04T11:54:13,1601675602.689193,2020-10-03T00:53:22
1601801670,219000,0.00054931640625,8.02400016784668,116,12,0,2020-10-04T11:54:30,1601675616.672108,2020-10-03T00:53:36
1601801684,827000,0.00054931640625,8.02400016784668,163,12,0,2020-10-04T11:54:44,1601675631.855021,2020-10-03T00:53:51
1601801698,160000,0.00054931640625,8.020000457763672,206,12,0,2020-10-04T11:54:58,1601675648.3514118,2020-10-03T00:54:08
1601801716,565000,0.00054931640625,8.020000457763672,253,12,0,2020-10-04T11:55:16,1601675663.447661,2020-10-03T00:54:23
1601801735,10000,0.00054931640625,8.015999794006348,45,12,0,2020-10-04T11:55:35,1601675680.3061528,2020-10-03T00:54:40
1601801748,336000,0.000762939453125,7.984000205993652,92,12,0,2020-10-04T11:55:48,1601675695.0147169,2020-10-03T00:54:55
1601801765,811000,0.00054931640625,8.015999794006348,137,12,0,2020-10-04T11:56:05,1601675711.512656,2020-10-03T00:55:11
1601801779,136000,0.00054931640625,8.01200008392334,182,12,0,2020-10-04T11:56:19,1601675725.918365,2020-10-03T00:55:25
1601801797,562000,0.00054931640625,8.01200008392334,231,12,0,2020-10-04T11:56:37,1601675743.518216,2020-10-03T00:55:43
1601801814,691000,0.00054931640625,8.008000373840332,19,12,0,2020-10-04T11:56:54,1601675760.3724809,2020-10-03T00:56:00
1601801828,358000,0.00054931640625,8.008000373840332,60,12,0,2020-10-04T11:57:08,1601675775.172773,2020-10-03T00:56:15
1601801846,437000,0.00054931640625,8.003999710083008,105,12,0,2020-10-04T11:57:26,1601675793.050113,2020-10-03T00:56:33
1601801861,54000,0.00054931640625,8.003999710083008,147,12,0,2020-10-04T11:57:41,1601675806.56172,2020-10-03T00:56:46
1601801874,374000,0.00054931640625,8.0,193,12,0,2020-10-04T11:57:54,1601675824.400637,2020-10-03T00:57:04
1601801892,799000,0.00054931640625,7.995999813079834,237,12,0,2020-10-04T11:58:12,1601675839.463717,2020-10-03T00:57:19
1601801906,174000,0.00054931640625,7.995999813079834,28,12,0,2020-10-04T11:58:26,1601675856.1722798,2020-10-03T00:57:36
1601801924,597000,0.00054931640625,7.992000102996826,72,12,0,2020-10-04T11:58:44,1601675870.2055118,2020-10-03T00:57:50
1601801941,718000,0.00054931640625,7.992000102996826,120,12,0,2020-10-04T11:59:01,1601675888.688649,2020-10-03T00:58:08
1601801955,276000,0.00054931640625,7.98799991607666,159,12,0,2020-10-04T11:59:15,1601675901.420213,2020-10-03T00:58:21
1601801973,346000,0.00054931640625,7.984000205993652,208,12,0,2020-10-04T11:59:33,1601675919.5491,2020-10-03T00:58:39
1601801988,57000,0.00054931640625,7.984000205993652,255,12,0,2020-10-04T11:59:48,1601675934.368273,2020-10-03T00:58:54
1601802001,370000,0.00054931640625,7.980000019073486,49,12,0,2020-10-04T12:00:01,1601675951.5772839,2020-10-03T00:59:11
1601802019,802000,0.00054931640625,7.97599983215332,94,12,0,2020-10-04T12:00:19,1601675966.467417,2020-10-03T00:59:26
1601802033,115000,0.000762939453125,7.935999870300293,141,12,0,2020-10-04T12:00:33,1601675982.59916,2020-10-03T00:59:42
1601802048,679000,0.000732421875,7.932000160217285,185,12,0,2020-10-04T12:00:48,1601675995.730993,2020-10-03T00:59:55
1601802059,140000,0.00054931640625,7.9720001220703125,233,12,0,2020-10-04T12:00:59,1601676005.538308,2020-10-03T01:00:05
1601802065,798000,0.000762939453125,7.923999786376953,22,12,0,2020-10-04T12:01:05,1601676013.260052,2020-10-03T01:00:13
1601802076,565000,0.00054931640625,7.964000225067139,67,12,0,2020-10-04T12:01:16,1601676022.6964,2020-10-03T01:00:22
1601802083,221000,0.0006103515625,7.927999973297119,108,12,0,2020-10-04T12:01:23,1601676030.223285,2020-10-03T01:00:30
1601802093,683000,0.00054931640625,7.960000038146973,153,12,0,2020-10-04T12:01:33,1601676040.6748328,2020-10-03T01:00:40
1601802101,291000,0.00054931640625,7.960000038146973,195,12,0,2020-10-04T12:01:41,1601676048.436044,2020-10-03T01:00:48
1601802112,138000,0.00054931640625,7.923999786376953,244,12,0,2020-10-04T12:01:52,1601676058.728544,2020-10-03T01:00:58
1601802118,796000,0.0006103515625,7.920000076293945,29,12,0,2020-10-04T12:01:58,1601676066.125088,2020-10-03T01:01:06
1601802129,255000,0.00054931640625,7.940000057220459,75,12,0,2020-10-04T12:02:09,1601676076.0153198,2020-10-03T01:01:16
1601802138,156000,0.00054931640625,7.952000141143799,118,12,0,2020-10-04T12:02:18,1601676084.2264478,2020-10-03T01:01:24
1601802147,666000,0.00079345703125,7.9079999923706055,165,12,0,2020-10-04T12:02:27,1601676093.713621,2020-10-03T01:01:33
1601802155,275000,0.00079345703125,7.9039998054504395,208,12,0,2020-10-04T12:02:35,1601676102.912593,2020-10-03T01:01:42
1601802165,736000,0.00054931640625,7.947999954223633,251,12,0,2020-10-04T12:02:45,1601676112.258265,2020-10-03T01:01:52
1601802173,684000,0.00079345703125,7.900000095367432,39,12,0,2020-10-04T12:02:53,1601676120.267329,2020-10-03T01:02:00
1601802184,146000,0.00054931640625,7.943999767303467,85,12,0,2020-10-04T12:03:04,1601676130.718828,2020-10-03T01:02:10
1601802191,754000,0.000823974609375,7.895999908447266,127,12,0,2020-10-04T12:03:11,1601676138.2758088,2020-10-03T01:02:18
1601802200,648000,0.00054931640625,7.892000198364258,173,12,0,2020-10-04T12:03:20,1601676147.2948,2020-10-03T01:02:27
1601802208,254000,0.00054931640625,7.935999870300293,217,12,0,2020-10-04T12:03:28,1601676155.129452,2020-10-03T01:02:35
1601802218,716000,0.00054931640625,7.932000160217285,12,12,0,2020-10-04T12:03:38,1601676165.148584,2020-10-03T01:02:45
1601802225,374000,0.00054931640625,7.932000160217285,58,12,0,2020-10-04T12:03:45,1601676173.134497,2020-10-03T01:02:53
1601802237,119000,0.00054931640625,7.9039998054504395,107,12,0,2020-10-04T12:03:57,1601676183.6096919,2020-10-03T01:03:03
1601802243,778000,0.000640869140625,7.888000011444092,148,12,0,2020-10-04T12:04:03,1601676191.0039608,2020-10-03T01:03:11
1601802253,291000,0.000640869140625,7.883999824523926,194,12,0,2020-10-04T12:04:13,1601676200.915828,2020-10-03T01:03:20
1601802262,174000,0.00054931640625,7.920000076293945,233,12,0,2020-10-04T12:04:22,1601676207.676168,2020-10-03T01:03:27
1601802269,786000,0.000823974609375,7.868000030517578,24,12,0,2020-10-04T12:04:29,1601676218.370936,2020-10-03T01:03:38
1601802279,301000,0.0008544921875,7.863999843597412,64,12,0,2020-10-04T12:04:39,1601676225.6470609,2020-10-03T01:03:45
1601802289,764000,0.00054931640625,7.888000011444092,111,12,0,2020-10-04T12:04:49,1601676235.6101608,2020-10-03T01:03:55
1601802297,689000,0.00079345703125,7.855999946594238,153,12,0,2020-10-04T12:04:57,1601676243.4365568,2020-10-03T01:04:03
1601802305,301000,0.00079345703125,7.855999946594238,202,12,0,2020-10-04T12:05:05,1601676253.053216,2020-10-03T01:04:13
1601802314,819000,0.00054931640625,7.872000217437744,244,12,0,2020-10-04T12:05:14,1601676261.658732,2020-10-03T01:04:21
1601802323,646000,0.00054931640625,7.868000030517578,31,12,0,2020-10-04T12:05:23,1601676269.941041,2020-10-03T01:04:29
1601802331,261000,0.00054931640625,7.863999843597412,79,12,0,2020-10-04T12:05:31,1601676278.7449808,2020-10-03T01:04:38
1601802340,779000,0.0006103515625,7.808000087738037,126,12,0,2020-10-04T12:05:40,1601676288.221156,2020-10-03T01:04:48
1601802348,393000,0.00054931640625,7.8520002365112305,169,12,0,2020-10-04T12:05:48,1601676296.360285,2020-10-03T01:04:56
1601802359,209000,0.00054931640625,7.823999881744385,216,12,0,2020-10-04T12:05:59,1601676305.46754,2020-10-03T01:05:05
1601802367,776000,0.000640869140625,7.74399995803833,4,12,0,2020-10-04T12:06:07,1601676313.458793,2020-10-03T01:05:13
1601802377,295000,0.00054931640625,7.748000144958496,50,12,0,2020-10-04T12:06:17,1601676323.038941,2020-10-03T01:05:23
1601802383,959000,0.00079345703125,7.71999979019165,91,12,0,2020-10-04T12:06:23,1601676331.730228,2020-10-03T01:05:31
1601802392,822000,0.00079345703125,7.716000080108643,134,12,0,2020-10-04T12:06:32,1601676339.624044,2020-10-03T01:05:39
1601802400,437000,0.00079345703125,7.751999855041504,180,12,0,2020-10-04T12:06:40,1601676348.3351278,2020-10-03T01:05:48
1601802410,910000,0.000762939453125,7.736000061035156,225,12,0,2020-10-04T12:06:50,1601676357.48298,2020-10-03T01:05:57
1601802418,787000,0.00054931640625,7.760000228881836,16,12,0,2020-10-04T12:06:58,1601676367.022908,2020-10-03T01:06:07
1601802428,309000,0.000518798828125,7.691999912261963,58,12,0,2020-10-04T12:07:08,1601676375.175649,2020-10-03T01:06:15
1601802435,929000,0.00054931640625,7.703999996185303,100,12,0,2020-10-04T12:07:15,1601676384.0308158,2020-10-03T01:06:24
1601802445,454000,0.000518798828125,7.684000015258789,147,12,0,2020-10-04T12:07:25,1601676393.420872,2020-10-03T01:06:33
1601802455,268000,0.000640869140625,7.607999801635742,189,12,0,2020-10-04T12:07:35,1601676401.379452,2020-10-03T01:06:41
1601802462,889000,0.0006103515625,7.604000091552734,233,12,0,2020-10-04T12:07:42,1601676410.246384,2020-10-03T01:06:50
1601802470,510000,0.00054931640625,7.664000034332275,20,12,0,2020-10-04T12:07:50,1601676419.7393959,2020-10-03T01:06:59
1601802481,262000,0.0006103515625,7.5960001945495605,64,12,0,2020-10-04T12:08:01,1601676427.825269,2020-10-03T01:07:07
1601802487,931000,0.000640869140625,7.584000110626221,102,12,0,2020-10-04T12:08:07,1601676434.283453,2020-10-03T01:07:14
1601802496,508000,0.00054931640625,7.639999866485596,150,12,0,2020-10-04T12:08:16,1601676444.4308648,2020-10-03T01:07:24
1601802505,84000,0.00079345703125,7.556000232696533,191,12,0,2020-10-04T12:08:25,1601676451.8305519,2020-10-03T01:07:31
1601802513,919000,0.000518798828125,7.624000072479248,236,12,0,2020-10-04T12:08:33,1601676461.5392969,2020-10-03T01:07:41
1601802523,450000,0.000518798828125,7.556000232696533,23,12,0,2020-10-04T12:08:43,1601676469.661172,2020-10-03T01:07:49
1601802531,75000,0.0008544921875,7.535999774932861,71,12,0,2020-10-04T12:08:51,1601676479.3155599,2020-10-03T01:07:59
1601802541,777000,0.00079345703125,7.539999961853027,115,12,0,2020-10-04T12:09:01,1601676487.164425,2020-10-03T01:08:07
1601802549,402000,0.000823974609375,7.52400016784668,163,12,0,2020-10-04T12:09:09,1601676497.4734719,2020-10-03T01:08:17
1601802559,886000,0.00054931640625,7.535999774932861,210,12,0,2020-10-04T12:09:19,1601676506.6975129,2020-10-03T01:08:26
1601802566,556000,0.000823974609375,7.435999870300293,0,12,0,2020-10-04T12:09:26,1601676515.177624,2020-10-03T01:08:35
1601802577,293000,0.0006103515625,7.4679999351501465,43,12,0,2020-10-04T12:09:37,1601676523.242329,2020-10-03T01:08:43
1601802584,920000,0.000518798828125,7.579999923706055,88,12,0,2020-10-04T12:09:44,1601676533.164908,2020-10-03T01:08:53
1601802594,457000,0.00054931640625,7.5320000648498535,133,12,0,2020-10-04T12:09:54,1601676541.6062288,2020-10-03T01:09:01
1601802603,253000,0.00054931640625,7.579999923706055,179,12,0,2020-10-04T12:10:03,1601676550.297848,2020-10-03T01:09:10
1601802611,837000,0.000640869140625,7.5,221,12,0,2020-10-04T12:10:11,1601676558.669724,2020-10-03T01:09:18
1601802621,376000,0.000823974609375,7.495999813079834,14,12,0,2020-10-04T12:10:21,1601676568.7121968,2020-10-03T01:09:28
1601802629,9000,0.000823974609375,7.484000205993652,54,12,0,2020-10-04T12:10:29,1601676575.7688758,2020-10-03T01:09:35
1601802640,661000,0.000518798828125,7.556000232696533,104,12,0,2020-10-04T12:10:40,1601676586.6730518,2020-10-03T01:09:46
1601802648,297000,0.00054931640625,7.552000045776367,145,12,0,2020-10-04T12:10:48,1601676594.596145,2020-10-03T01:09:54
1601802654,979000,0.000823974609375,7.460000038146973,191,12,0,2020-10-04T12:10:54,1601676603.182272,2020-10-03T01:10:03
1601802666,618000,0.0008544921875,7.519999980926514,236,12,0,2020-10-04T12:11:06,1601676612.496912,2020-10-03T01:10:12
1601802673,302000,0.0008544921875,7.4120001792907715,26,12,0,2020-10-04T12:11:13,1601676621.672189,2020-10-03T01:10:21
1601802682,852000,0.000640869140625,7.435999870300293,66,12,0,2020-10-04T12:11:22,1601676629.192713,2020-10-03T01:10:29
1601802692,404000,0.000640869140625,7.432000160217285,110,12,0,2020-10-04T12:11:32,1601676638.9251878,2020-10-03T01:10:38
1601802701,172000,0.000518798828125,7.495999813079834,153,12,0,2020-10-04T12:11:41,1601676647.753196,2020-10-03T01:10:47
1601802710,731000,0.0006103515625,7.415999889373779,198,12,0,2020-10-04T12:11:50,1601676656.694517,2020-10-03T01:10:56
1601802718,380000,0.000518798828125,7.420000076293945,241,12,0,2020-10-04T12:11:58,1601676665.3886209,2020-10-03T01:11:05
1601802727,58000,0.000518798828125,7.484000205993652,30,12,0,2020-10-04T12:12:07,1601676674.0570529,2020-10-03T01:11:14
1601802736,620000,0.0008544921875,7.443999767303467,75,12,0,2020-10-04T12:12:16,1601676682.8414528,2020-10-03T01:11:22
1601802744,270000,0.000823974609375,7.392000198364258,123,12,0,2020-10-04T12:12:24,1601676691.837921,2020-10-03T01:11:31
1601802752,880000,0.00079345703125,7.368000030517578,165,12,0,2020-10-04T12:12:32,1601676699.304256,2020-10-03T01:11:39
1601802763,615000,0.0008544921875,7.363999843597412,214,12,0,2020-10-04T12:12:43,1601676709.505724,2020-10-03T01:11:49
1601802771,269000,0.000518798828125,7.440000057220459,1,12,0,2020-10-04T12:12:51,1601676717.874429,2020-10-03T01:11:57
1601802780,840000,0.0008544921875,7.340000152587891,49,12,0,2020-10-04T12:13:00,1601676727.895992,2020-10-03T01:12:07
1601802789,564000,0.000518798828125,7.423999786376953,88,12,0,2020-10-04T12:13:09,1601676734.523309,2020-10-03T01:12:14
1601802796,267000,0.0006103515625,7.323999881744385,133,12,0,2020-10-04T12:13:16,1601676744.658308,2020-10-03T01:12:24
1601802805,842000,0.000640869140625,7.303999900817871,176,12,0,2020-10-04T12:13:25,1601676752.3027089,2020-10-03T01:12:32
1601802814,462000,0.0006103515625,7.3520002365112305,220,12,0,2020-10-04T12:13:34,1601676762.8248599,2020-10-03T01:12:42
1601802824,122000,0.0006103515625,7.291999816894531,8,12,0,2020-10-04T12:13:44,1601676770.919705,2020-10-03T01:12:50
1601802834,663000,0.00048828125,7.375999927520752,55,12,0,2020-10-04T12:13:54,1601676780.0490608,2020-10-03T01:13:00
1601802841,372000,0.000518798828125,7.271999835968018,98,12,0,2020-10-04T12:14:01,1601676788.744521,2020-10-03T01:13:08
1601802851,973000,0.000823974609375,7.248000144958496,139,12,0,2020-10-04T12:14:11,1601676797.5808198,2020-10-03T01:13:17
