time_s,time_us,red_sensor_raw,co_conc,ox_sensor_raw,no2_conc,nh3_sensor_raw,nh3_conc,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601801388,994500,1.0184258222579956,3.113978385925293,2.628309488296509,0.4148382544517517,0.9427794218063354,0.7385967969894409,70,13,0,2020-10-04T11:49:48,1601675335.8684568,2020-10-03T00:48:55
1601801402,98500,1.024473786354065,3.091045618057251,2.6058509349823,0.4113820791244507,0.9281808137893677,0.7601732611656189,117,13,0,2020-10-04T11:50:02,1601675352.4934928,2020-10-03T00:49:12
1601801420,98500,1.0542714595794678,2.982365846633911,2.6058509349823,0.4113820791244507,0.9543998837471008,0.722089409828186,164,13,0,2020-10-04T11:50:20,1601675367.6782238,2020-10-03T00:49:27
1601801434,206500,1.0511448383331299,2.9934444427490234,2.593142509460449,0.4094260334968567,0.9714199304580688,0.6989189386367798,209,13,0,2020-10-04T11:50:34,1601675381.5910769,2020-10-03T00:49:41
1601801452,206500,1.0184258222579956,3.113978385925293,2.5805232524871826,0.40748345851898193,0.9346224069595337,0.7505344748497009,0,13,0,2020-10-04T11:50:52,1601675399.554309,2020-10-03T00:49:59
1601801467,311500,0.910555899143219,3.5810956954956055,2.5555496215820312,0.40363842248916626,0.8806519508361816,0.8375928997993469,46,13,0,2020-10-04T11:51:07,1601675414.139905,2020-10-03T00:50:14
1601801480,311500,1.0054558515548706,3.1642050743103027,2.5431933403015137,0.4017356336116791,0.9000829458236694,0.8045346140861511,92,13,0,2020-10-04T11:51:20,1601675431.0879369,2020-10-03T00:50:31
1601801498,416500,1.0721875429153442,2.9202821254730225,2.5868215560913086,0.4084530472755432,0.9662610292434692,0.7058195471763611,138,13,0,2020-10-04T11:51:38,1601675445.993332,2020-10-03T00:50:45
1601801516,520500,1.082885980606079,2.8843088150024414,2.593142509460449,0.4094260334968567,0.9679755568504333,0.703514575958252,185,13,0,2020-10-04T11:51:56,1601675463.736652,2020-10-03T00:51:03
1601801530,520500,1.0861190557479858,2.873594284057617,2.618649959564209,0.413351833820343,1.007023811340332,0.6540077924728394,233,13,0,2020-10-04T11:52:10,1601675480.491541,2020-10-03T00:51:20
1601801548,625500,1.1179428100585938,2.771838426589966,2.667469024658203,0.4208628237247467,1.0487949848175049,0.6067577600479126,22,13,0,2020-10-04T11:52:28,1601675495.311676,2020-10-03T00:51:35
1601801561,625500,1.153148889541626,2.6665966510772705,2.697399616241455,0.42546603083610535,1.0707920789718628,0.5839593410491943,65,13,0,2020-10-04T11:52:41,1601675509.3083398,2020-10-03T00:51:49
1601801579,727500,1.2114627361297607,2.507326602935791,2.895228385925293,0.45585981011390686,1.2631171941757202,0.43054449558258057,110,13,0,2020-10-04T11:52:59,1601675526.1534529,2020-10-03T00:52:06
1601801593,727500,1.218839406967163,2.488396644592285,3.0023210048675537,0.4722912013530731,1.373633623123169,0.3688129484653473,158,13,0,2020-10-04T11:53:13,1601675541.2625918,2020-10-03T00:52:21
1601801611,830500,1.2488850355148315,2.4138853549957275,3.1071882247924805,0.48836690187454224,1.4770562648773193,0.322579950094223,204,13,0,2020-10-04T11:53:31,1601675559.180724,2020-10-03T00:52:39
1601801625,830500,1.2929869890213013,2.3115391731262207,3.2618253231048584,0.5120474100112915,1.636851191520691,0.26688462495803833,254,13,0,2020-10-04T11:53:45,1601675575.936725,2020-10-03T00:52:55
1601801642,930500,1.2943123579025269,2.308584690093994,3.3856852054595947,0.5309944748878479,1.740657925605774,0.23826028406620026,39,13,0,2020-10-04T11:54:02,1601675589.362397,2020-10-03T00:53:09
1601801656,930500,1.2996306419372559,2.296797037124634,3.5778913497924805,0.5603623390197754,1.9176874160766602,0.19926853477954865,84,13,0,2020-10-04T11:54:16,1601675604.690964,2020-10-03T00:53:24
1601801675,29500,1.3076578378677368,2.2792091369628906,3.6617186069488525,0.5731580853462219,2.000382900238037,0.18433520197868347,131,13,0,2020-10-04T11:54:35,1601675621.953076,2020-10-03T00:53:41
1601801689,29500,1.3252590894699097,2.2414815425872803,3.7597787380218506,0.5881171226501465,2.0635366439819336,0.1740608960390091,175,13,0,2020-10-04T11:54:49,1601675636.357893,2020-10-03T00:53:56
1601801707,102500,1.3445408344268799,2.2014243602752686,3.9267654418945312,0.6135684847831726,2.1941373348236084,0.1554269641637802,221,13,0,2020-10-04T11:55:07,1601675653.656129,2020-10-03T00:54:13
1601801721,102500,1.3827162981033325,2.125809907913208,4.157661437988281,0.6487160921096802,2.4080910682678223,0.13090842962265015,11,13,0,2020-10-04T11:55:21,1601675668.0831199,2020-10-03T00:54:28
1601801738,214500,1.3599339723587036,2.170360565185547,4.217141628265381,0.6577622890472412,2.443096160888672,0.12746858596801758,60,13,0,2020-10-04T11:55:38,1601675685.729728,2020-10-03T00:54:45
1601801752,214500,1.3571189641952515,2.1759822368621826,4.257565021514893,0.6639083623886108,2.497408390045166,0.12240081280469894,103,13,0,2020-10-04T11:55:52,1601675698.991816,2020-10-03T00:54:58
1601801769,306500,1.3641698360443115,2.1619508266448975,4.354371070861816,0.6786210536956787,2.563673257827759,0.11662719398736954,152,13,0,2020-10-04T11:56:09,1601675716.8371248,2020-10-03T00:55:16
1601801783,306500,1.37126624584198,2.1479923725128174,4.506466388702393,0.701720118522644,2.717282295227051,0.10475393384695053,196,13,0,2020-10-04T11:56:23,1601675730.568044,2020-10-03T00:55:30
1601801800,395500,1.391382098197937,2.1092941761016846,4.880368709564209,0.7584238648414612,3.0687050819396973,0.08369731903076172,245,13,0,2020-10-04T11:56:40,1601675748.227957,2020-10-03T00:55:48
1601801818,395500,1.3942856788635254,2.103811740875244,5.3186445236206055,0.8247519135475159,3.4992387294769287,0.06569116562604904,31,13,0,2020-10-04T11:56:58,1601675765.2808368,2020-10-03T00:56:05
1601801832,482500,1.3841558694839478,2.1230502128601074,5.804791450500488,0.8981648087501526,3.841636896133423,0.05529700964689255,73,13,0,2020-10-04T11:57:12,1601675779.276933,2020-10-03T00:56:19
1601801846,482500,1.387040615081787,2.117539405822754,6.114218235015869,0.9448100924491882,4.015085697174072,0.05097009241580963,117,13,0,2020-10-04T11:57:26,1601675797.179916,2020-10-03T00:56:37
1601801864,569500,1.3698432445526123,2.150778293609619,6.292798042297363,0.9717033505439758,4.155289649963379,0.04784223809838295,160,13,0,2020-10-04T11:57:44,1601675811.824548,2020-10-03T00:56:51
1601801878,569500,1.391382098197937,2.1092941761016846,6.550021648406982,1.010406494140625,4.357445240020752,0.043827421963214874,204,13,0,2020-10-04T11:57:58,1601675826.215245,2020-10-03T00:57:06
1601801896,658500,1.387040615081787,2.117539405822754,7.042781829833984,1.084444522857666,4.668211936950684,0.038596075028181076,250,13,0,2020-10-04T11:58:16,1601675842.877533,2020-10-03T00:57:22
1601801910,658500,1.391382098197937,2.1092941761016846,7.461191654205322,1.1472089290618896,5.130998611450195,0.03241898491978645,42,13,0,2020-10-04T11:58:30,1601675861.0453398,2020-10-03T00:57:41
1601801927,743500,1.4015781879425049,2.0901553630828857,8.928390502929688,1.3666318655014038,6.438959121704102,0.021322952583432198,84,13,0,2020-10-04T11:58:47,1601675875.109649,2020-10-03T00:57:55
1601801945,743500,1.352910041809082,2.184436559677124,9.629477500915527,1.4711517095565796,6.794137001037598,0.019311774522066116,132,13,0,2020-10-04T11:59:05,1601675892.3866608,2020-10-03T00:58:12
1601801959,718500,1.3279929161071777,2.235722541809082,9.856646537780762,1.5049771070480347,6.921141147613525,0.018662992864847183,174,13,0,2020-10-04T11:59:19,1601675906.8348958,2020-10-03T00:58:26
1601801973,718500,1.340380072593689,2.209958553314209,10.003629684448242,1.5268523693084717,7.259817123413086,0.01708831638097763,222,13,0,2020-10-04T11:59:33,1601675924.3695009,2020-10-03T00:58:44
1601801991,891500,1.3585255146026611,2.1731700897216797,10.247271537780762,1.5630954504013062,7.4789605140686035,0.01617591269314289,10,13,0,2020-10-04T11:59:51,1601675938.841801,2020-10-03T00:58:58
1601802005,891500,1.3571189641952515,2.1759822368621826,10.309879302978516,1.572405219078064,7.120548725128174,0.017710084095597267,60,13,0,2020-10-04T12:00:05,1601675953.390712,2020-10-03T00:59:13
1601802023,986500,1.3459312915802002,2.1985855102539062,10.437209129333496,1.5913347005844116,7.189526557922363,0.017397847026586533,107,13,0,2020-10-04T12:00:23,1601675969.887845,2020-10-03T00:59:29
1601802036,986500,1.3431521654129028,2.20426607131958,10.734466552734375,1.635504126548767,7.189526557922363,0.017397847026586533,155,13,0,2020-10-04T12:00:36,1601675987.468636,2020-10-03T00:59:47
1601802051,68500,1.3473234176635742,2.1957497596740723,11.047601699829102,1.681999683380127,7.404493808746338,0.016477348282933235,195,13,0,2020-10-04T12:00:51,1601675997.661428,2020-10-03T00:59:57
1601802061,68500,1.3543113470077515,2.181615114212036,11.453803062438965,1.7422648668289185,7.404493808746338,0.016477348282933235,245,13,0,2020-10-04T12:01:01,1601676007.275828,2020-10-03T01:00:07
1601802068,68500,1.368422269821167,2.153566837310791,11.72687816619873,1.7827489376068115,7.554900646209717,0.01587717980146408,31,13,0,2020-10-04T12:01:08,1601676014.92786,2020-10-03T01:00:14
1601802078,108500,1.381278395652771,2.128572940826416,11.847615242004395,1.8006408214569092,7.711384296417236,0.015287813730537891,77,13,0,2020-10-04T12:01:18,1601676024.318712,2020-10-03T01:00:24
1601802085,108500,1.367003083229065,2.156358480453491,11.847615242004395,1.8006408214569092,7.874320983886719,0.014709248207509518,118,13,0,2020-10-04T12:01:25,1601676032.2743678,2020-10-03T01:00:32
1601802096,108500,1.352910041809082,2.184436559677124,12.13845157623291,1.8437210321426392,7.874320983886719,0.014709248207509518,165,13,0,2020-10-04T12:01:36,1601676042.006281,2020-10-03T01:00:42
1601802104,108500,1.348717451095581,2.1929168701171875,12.442769050598145,1.8887704610824585,7.958334922790527,0.014424017630517483,207,13,0,2020-10-04T12:01:44,1601676050.6652088,2020-10-03T01:00:50
1601802111,227500,1.3769763708114624,2.136878252029419,12.998636245727539,1.9709869623184204,8.221219062805176,0.013584527187049389,255,13,0,2020-10-04T12:01:51,1601676060.0803208,2020-10-03T01:01:00
1601802121,227500,1.3769763708114624,2.136878252029419,13.498255729675293,2.0448086261749268,8.40610408782959,0.013038377277553082,39,13,0,2020-10-04T12:02:01,1601676068.8498769,2020-10-03T01:01:08
1601802131,227500,1.3841558694839478,2.1230502128601074,13.708240509033203,2.0758144855499268,8.599298477172852,0.012503040954470634,86,13,0,2020-10-04T12:02:11,1601676078.654964,2020-10-03T01:01:18
1601802139,305500,1.3641698360443115,2.1619508266448975,13.761691093444824,2.083704948425293,8.599298477172852,0.012503040954470634,130,13,0,2020-10-04T12:02:19,1601676086.59952,2020-10-03T01:01:26
1601802149,305500,1.4015781879425049,2.0901553630828857,14.43480396270752,2.183006525039673,8.801375389099121,0.011978521011769772,177,13,0,2020-10-04T12:02:29,1601676096.154036,2020-10-03T01:01:36
1601802158,305500,1.3884859085083008,2.114788055419922,14.612791061401367,2.2092444896698,9.122532844543457,0.011212035082280636,218,13,0,2020-10-04T12:02:38,1601676104.767292,2020-10-03T01:01:44
1601802168,381500,1.391382098197937,2.1092941761016846,15.3677978515625,2.3204562664031982,9.588211059570312,0.010227969847619534,7,13,0,2020-10-04T12:02:48,1601676114.43016,2020-10-03T01:01:54
1601802175,381500,1.387040615081787,2.117539405822754,15.568106651306152,2.349938154220581,9.711999893188477,0.00998872984200716,51,13,0,2020-10-04T12:02:55,1601676122.6406488,2020-10-03T01:02:02
1601802183,381500,1.4089184999465942,2.0765697956085205,16.272735595703125,2.4535725116729736,10.24016284942627,0.009058917872607708,91,13,0,2020-10-04T12:03:03,1601676130.7528799,2020-10-03T01:02:10
1601802191,381500,1.4118680953979492,2.071155548095703,16.648029327392578,2.508723258972168,10.525949478149414,0.008610319346189499,135,13,0,2020-10-04T12:03:11,1601676139.257216,2020-10-03T01:02:19
1601802202,455500,1.4074466228485107,2.0792813301086426,17.618968963623047,2.6512629985809326,10.24016284942627,0.009058917872607708,184,13,0,2020-10-04T12:03:22,1601676149.658221,2020-10-03T01:02:29
1601802209,455500,1.437256932258606,2.0255818367004395,18.607887268066406,2.7962396144866943,10.985249519348145,0.007957839407026768,228,13,0,2020-10-04T12:03:29,1601676157.2367558,2020-10-03T01:02:37
1601802220,455500,1.4433144330978394,2.014974355697632,19.813953399658203,2.972790002822876,11.844964027404785,0.006924948189407587,25,13,0,2020-10-04T12:03:40,1601676167.7902489,2020-10-03T01:02:47
1601802228,455500,1.4448336362838745,2.0123298168182373,21.299999237060547,3.1899561882019043,12.634211540222168,0.006147906184196472,69,13,0,2020-10-04T12:03:48,1601676175.371909,2020-10-03T01:02:55
1601802246,529500,1.4074466228485107,2.0792813301086426,23.596616744995117,3.524838447570801,13.779322624206543,0.005238469690084457,158,13,0,2020-10-04T12:04:06,1601676193.250017,2020-10-03T01:03:13
1601802253,529500,1.3798426389694214,2.131338357925415,25.01511573791504,3.7312638759613037,13.779322624206543,0.005238469690084457,202,13,0,2020-10-04T12:04:13,1601676202.499476,2020-10-03T01:03:22
