time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802065,644000,7.8125,24,12,2,2020-10-04T12:01:05,1601676013.35158,2020-10-03T01:00:13
1601802076,401000,7.5625,69,12,2,2020-10-04T12:01:16,1601676022.706665,2020-10-03T01:00:22
1601802083,52000,7.1875,113,12,2,2020-10-04T12:01:23,1601676032.242704,2020-10-03T01:00:32
1601802093,502000,6.8125,155,12,2,2020-10-04T12:01:33,1601676040.685473,2020-10-03T01:00:40
1601802101,103000,6.5,197,12,2,2020-10-04T12:01:41,1601676048.446768,2020-10-03T01:00:48
1601802112,892000,6.25,246,12,2,2020-10-04T12:01:52,1601676058.739224,2020-10-03T01:00:58
1601802119,542000,6.0,31,12,2,2020-10-04T12:01:59,1601676066.13586,2020-10-03T01:01:06
1601802129,43000,5.8125,77,12,2,2020-10-04T12:02:09,1601676076.0258489,2020-10-03T01:01:16
1601802137,936000,5.4375,121,12,2,2020-10-04T12:02:17,1601676084.2465038,2020-10-03T01:01:24
1601802148,386000,5.0,169,12,2,2020-10-04T12:02:28,1601676094.7528849,2020-10-03T01:01:34
1601802155,987000,4.6875,210,12,2,2020-10-04T12:02:35,1601676102.9232,2020-10-03T01:01:42
1601802165,487000,4.125,253,12,2,2020-10-04T12:02:45,1601676112.2688398,2020-10-03T01:01:52
1601802173,430000,3.8125,41,12,2,2020-10-04T12:02:53,1601676120.277896,2020-10-03T01:02:00
1601802183,881000,3.375,87,12,2,2020-10-04T12:03:03,1601676130.7295718,2020-10-03T01:02:10
1601802191,482000,3.1875,129,12,2,2020-10-04T12:03:11,1601676138.28644,2020-10-03T01:02:18
1601802203,218000,2.75,180,12,2,2020-10-04T12:03:23,1601676149.635145,2020-10-03T01:02:29
1601802210,819000,2.375,225,12,2,2020-10-04T12:03:30,1601676157.2188199,2020-10-03T01:02:37
1601802218,419000,1.875,14,12,2,2020-10-04T12:03:38,1601676165.159149,2020-10-03T01:02:45
1601802225,72000,1.5625,62,12,2,2020-10-04T12:03:45,1601676174.012261,2020-10-03T01:02:54
1601802236,805000,1.125,109,12,2,2020-10-04T12:03:56,1601676183.620204,2020-10-03T01:03:03
1601802244,409000,0.9375,151,12,2,2020-10-04T12:04:04,1601676191.0200849,2020-10-03T01:03:11
1601802253,914000,0.5625,197,12,2,2020-10-04T12:04:13,1601676200.935904,2020-10-03T01:03:20
1601802261,838000,0.4375,237,12,2,2020-10-04T12:04:21,1601676208.387605,2020-10-03T01:03:28
1601802272,293000,0.0,26,12,2,2020-10-04T12:04:32,1601676218.381224,2020-10-03T01:03:38
1601802279,898000,-0.3125,69,12,2,2020-10-04T12:04:39,1601676226.711464,2020-10-03T01:03:46
1601802289,402000,-0.5625,115,12,2,2020-10-04T12:04:49,1601676236.9540398,2020-10-03T01:03:56
1601802298,271000,-0.4375,158,12,2,2020-10-04T12:04:58,1601676244.776944,2020-10-03T01:04:04
1601802307,777000,-0.6875,206,12,2,2020-10-04T12:05:07,1601676254.4042358,2020-10-03T01:04:14
1601802314,434000,-0.875,248,12,2,2020-10-04T12:05:14,1601676261.6841319,2020-10-03T01:04:21
1601802323,254000,-1.1875,38,12,2,2020-10-04T12:05:23,1601676271.271724,2020-10-03T01:04:31
1601802333,715000,-1.6875,84,12,2,2020-10-04T12:05:33,1601676280.0936038,2020-10-03T01:04:40
1601802341,322000,-1.9375,129,12,2,2020-10-04T12:05:41,1601676288.237093,2020-10-03T01:04:48
1601802349,878000,-2.1875,174,12,2,2020-10-04T12:05:49,1601676297.70436,2020-10-03T01:04:57
1601802358,785000,-2.375,218,12,2,2020-10-04T12:05:58,1601676305.4781199,2020-10-03T01:05:05
1601802368,294000,-2.625,9,12,2,2020-10-04T12:06:08,1601676314.809356,2020-10-03T01:05:14
1601802376,853000,-2.625,55,12,2,2020-10-04T12:06:16,1601676324.381245,2020-10-03T01:05:24
1601802385,711000,-2.75,93,12,2,2020-10-04T12:06:25,1601676331.740897,2020-10-03T01:05:31
1601802395,220000,-3.0625,142,12,2,2020-10-04T12:06:35,1601676342.09492,2020-10-03T01:05:42
1601802402,828000,-3.375,185,12,2,2020-10-04T12:06:42,1601676349.691048,2020-10-03T01:05:49
1601802410,437000,-3.75,230,12,2,2020-10-04T12:06:50,1601676358.079416,2020-10-03T01:05:58
1601802421,159000,-4.1875,18,12,2,2020-10-04T12:07:01,1601676367.033553,2020-10-03T01:06:07
1601802430,673000,-4.625,63,12,2,2020-10-04T12:07:10,1601676377.09106,2020-10-03T01:06:17
1601802438,285000,-5.25,105,12,2,2020-10-04T12:07:18,1601676385.269876,2020-10-03T01:06:25
1601802448,93000,-5.5625,152,12,2,2020-10-04T12:07:28,1601676394.776516,2020-10-03T01:06:34
1601802455,706000,-5.6875,194,12,2,2020-10-04T12:07:35,1601676402.4834049,2020-10-03T01:06:42
1601802465,221000,-5.625,241,12,2,2020-10-04T12:07:45,1601676412.6927729,2020-10-03T01:06:52
1601802472,835000,-5.6875,26,12,2,2020-10-04T12:07:52,1601676420.353725,2020-10-03T01:07:00
1601802481,675000,-6.0,67,12,2,2020-10-04T12:08:01,1601676427.841269,2020-10-03T01:07:07
1601802488,338000,-6.375,109,12,2,2020-10-04T12:08:08,1601676436.539124,2020-10-03T01:07:16
1601802498,810000,-6.875,153,12,2,2020-10-04T12:08:18,1601676444.446936,2020-10-03T01:07:24
1601802505,476000,-7.1875,200,12,2,2020-10-04T12:08:25,1601676454.238757,2020-10-03T01:07:34
1601802516,208000,-7.5,242,12,2,2020-10-04T12:08:36,1601676462.610221,2020-10-03T01:07:42
1601802525,730000,-7.75,33,12,2,2020-10-04T12:08:45,1601676472.6803648,2020-10-03T01:07:52
1601802533,347000,-7.875,76,12,2,2020-10-04T12:08:53,1601676480.664444,2020-10-03T01:08:00
1601802542,135000,-8.0625,123,12,2,2020-10-04T12:09:02,1601676489.164564,2020-10-03T01:08:09
1601802551,658000,-8.3125,168,12,2,2020-10-04T12:09:11,1601676498.8175318,2020-10-03T01:08:18
