time_s,time_us,deg,seq,srcSystem,srcComponent,time_gregorian
1601807599,865500,23.78185272216797,241,13,0,2020-10-04T13:33:19
1601807600,865500,23.594430923461914,246,13,0,2020-10-04T13:33:20
1601807601,865500,23.594430923461914,251,13,0,2020-10-04T13:33:21
1601807602,865500,23.219619750976562,255,13,0,2020-10-04T13:33:22
1601807603,865500,24.15666389465332,4,13,0,2020-10-04T13:33:23
1601807604,865500,23.407011032104492,9,13,0,2020-10-04T13:33:24
1601807605,865500,23.594430923461914,13,13,0,2020-10-04T13:33:25
1601807606,865500,23.594430923461914,18,13,0,2020-10-04T13:33:26
1601807607,865500,23.219619750976562,23,13,0,2020-10-04T13:33:27
1601807608,865500,24.344057083129883,27,13,0,2020-10-04T13:33:28
1601807609,865500,23.9692440032959,32,13,0,2020-10-04T13:33:29
1601807610,865500,24.15666389465332,37,13,0,2020-10-04T13:33:30
1601807611,865500,23.9692440032959,41,13,0,2020-10-04T13:33:31
1601807612,865500,23.594430923461914,46,13,0,2020-10-04T13:33:32
1601807613,865500,24.15666389465332,51,13,0,2020-10-04T13:33:33
1601807614,865500,23.9692440032959,55,13,0,2020-10-04T13:33:34
1601807615,865500,24.344057083129883,60,13,0,2020-10-04T13:33:35
1601807616,865500,23.9692440032959,65,13,0,2020-10-04T13:33:36
1601807617,865500,24.531476974487305,69,13,0,2020-10-04T13:33:37
1601807618,865500,24.531476974487305,74,13,0,2020-10-04T13:33:38
1601807619,850500,24.344057083129883,79,13,0,2020-10-04T13:33:39
1601807620,850500,24.531476974487305,83,13,0,2020-10-04T13:33:40
1601807621,850500,24.15666389465332,88,13,0,2020-10-04T13:33:41
1601807622,850500,24.531476974487305,93,13,0,2020-10-04T13:33:42
1601807623,850500,24.344057083129883,97,13,0,2020-10-04T13:33:43
1601807624,850500,24.344057083129883,102,13,0,2020-10-04T13:33:44
1601807625,850500,24.90629005432129,107,13,0,2020-10-04T13:33:45
1601807626,850500,24.718896865844727,111,13,0,2020-10-04T13:33:46
1601807627,850500,24.344057083129883,116,13,0,2020-10-04T13:33:47
1601807628,850500,24.90629005432129,121,13,0,2020-10-04T13:33:48
1601807629,850500,24.718896865844727,125,13,0,2020-10-04T13:33:49
1601807630,850500,24.531476974487305,130,13,0,2020-10-04T13:33:50
1601807631,850500,24.531476974487305,135,13,0,2020-10-04T13:33:51
1601807632,850500,24.718896865844727,139,13,0,2020-10-04T13:33:52
1601807633,850500,24.531476974487305,144,13,0,2020-10-04T13:33:53
1601807634,850500,24.90629005432129,149,13,0,2020-10-04T13:33:54
1601807635,850500,24.531476974487305,153,13,0,2020-10-04T13:33:55
1601807636,850500,24.90629005432129,158,13,0,2020-10-04T13:33:56
1601807637,850500,25.281103134155273,163,13,0,2020-10-04T13:33:57
1601807638,850500,24.90629005432129,167,13,0,2020-10-04T13:33:58
1601807639,850500,25.281103134155273,172,13,0,2020-10-04T13:33:59
1601807640,850500,25.281103134155273,177,13,0,2020-10-04T13:34:00
1601807641,850500,24.90629005432129,181,13,0,2020-10-04T13:34:01
1601807642,850500,24.90629005432129,186,13,0,2020-10-04T13:34:02
1601807643,850500,25.468523025512695,191,13,0,2020-10-04T13:34:03
1601807644,850500,25.281103134155273,195,13,0,2020-10-04T13:34:04
1601807645,850500,25.281103134155273,200,13,0,2020-10-04T13:34:05
1601807646,850500,25.281103134155273,205,13,0,2020-10-04T13:34:06
1601807647,850500,25.468523025512695,209,13,0,2020-10-04T13:34:07
1601807648,850500,25.468523025512695,214,13,0,2020-10-04T13:34:08
1601807649,850500,25.655942916870117,219,13,0,2020-10-04T13:34:09
1601807651,61500,25.84333610534668,223,13,0,2020-10-04T13:34:11
1601807652,61500,25.468523025512695,228,13,0,2020-10-04T13:34:12
1601807653,61500,25.281103134155273,233,13,0,2020-10-04T13:34:13
1601807654,61500,25.281103134155273,237,13,0,2020-10-04T13:34:14
1601807655,61500,25.655942916870117,242,13,0,2020-10-04T13:34:15
1601807656,61500,26.21814727783203,247,13,0,2020-10-04T13:34:16
1601807657,61500,26.21814727783203,251,13,0,2020-10-04T13:34:17
1601807658,61500,25.84333610534668,0,13,0,2020-10-04T13:34:18
1601807659,61500,26.0307559967041,5,13,0,2020-10-04T13:34:19
1601807660,61500,25.84333610534668,9,13,0,2020-10-04T13:34:20
1601807661,61500,26.21814727783203,14,13,0,2020-10-04T13:34:21
1601807662,61500,25.84333610534668,19,13,0,2020-10-04T13:34:22
1601807663,61500,26.0307559967041,23,13,0,2020-10-04T13:34:23
1601807664,61500,26.0307559967041,28,13,0,2020-10-04T13:34:24
1601807665,61500,26.0307559967041,33,13,0,2020-10-04T13:34:25
1601807666,61500,26.0307559967041,37,13,0,2020-10-04T13:34:26
1601807667,61500,26.0307559967041,42,13,0,2020-10-04T13:34:27
1601807668,61500,26.0307559967041,47,13,0,2020-10-04T13:34:28
1601807669,61500,26.21814727783203,51,13,0,2020-10-04T13:34:29
1601807670,61500,26.0307559967041,56,13,0,2020-10-04T13:34:30
1601807671,61500,26.21814727783203,61,13,0,2020-10-04T13:34:31
1601807672,61500,26.405569076538086,65,13,0,2020-10-04T13:34:32
1601807673,61500,26.0307559967041,70,13,0,2020-10-04T13:34:33
1601807674,61500,26.592988967895508,75,13,0,2020-10-04T13:34:34
1601807675,61500,26.405569076538086,79,13,0,2020-10-04T13:34:35
1601807676,61500,26.405569076538086,84,13,0,2020-10-04T13:34:36
1601807677,61500,26.21814727783203,89,13,0,2020-10-04T13:34:37
1601807678,61500,26.21814727783203,93,13,0,2020-10-04T13:34:38
1601807679,61500,26.780380249023438,98,13,0,2020-10-04T13:34:39
1601807680,61500,26.405569076538086,103,13,0,2020-10-04T13:34:40
1601807681,61500,26.592988967895508,107,13,0,2020-10-04T13:34:41
1601807682,161500,26.405569076538086,112,13,0,2020-10-04T13:34:42
1601807683,161500,26.780380249023438,117,13,0,2020-10-04T13:34:43
1601807684,161500,26.780380249023438,121,13,0,2020-10-04T13:34:44
1601807685,161500,26.780380249023438,126,13,0,2020-10-04T13:34:45
1601807686,161500,26.780380249023438,131,13,0,2020-10-04T13:34:46
1601807687,161500,26.967802047729492,135,13,0,2020-10-04T13:34:47
1601807688,161500,26.592988967895508,140,13,0,2020-10-04T13:34:48
1601807689,161500,26.967802047729492,145,13,0,2020-10-04T13:34:49
1601807690,161500,26.592988967895508,149,13,0,2020-10-04T13:34:50
1601807691,161500,26.592988967895508,154,13,0,2020-10-04T13:34:51
1601807692,161500,26.967802047729492,159,13,0,2020-10-04T13:34:52
1601807693,161500,26.967802047729492,163,13,0,2020-10-04T13:34:53
1601807694,161500,26.967802047729492,168,13,0,2020-10-04T13:34:54
1601807695,161500,26.967802047729492,173,13,0,2020-10-04T13:34:55
1601807696,161500,26.967802047729492,177,13,0,2020-10-04T13:34:56
1601807697,161500,27.155221939086914,182,13,0,2020-10-04T13:34:57
1601807698,161500,27.155221939086914,187,13,0,2020-10-04T13:34:58
1601807699,161500,26.780380249023438,191,13,0,2020-10-04T13:34:59
1601807700,161500,26.780380249023438,196,13,0,2020-10-04T13:35:00
1601807701,161500,27.342615127563477,201,13,0,2020-10-04T13:35:01
1601807702,161500,27.155221939086914,205,13,0,2020-10-04T13:35:02
1601807703,161500,27.155221939086914,210,13,0,2020-10-04T13:35:03
1601807704,161500,27.155221939086914,215,13,0,2020-10-04T13:35:04
1601807705,161500,27.342615127563477,219,13,0,2020-10-04T13:35:05
1601807706,161500,27.342615127563477,224,13,0,2020-10-04T13:35:06
1601807707,161500,27.342615127563477,229,13,0,2020-10-04T13:35:07
1601807708,161500,27.342615127563477,233,13,0,2020-10-04T13:35:08
1601807709,161500,27.342615127563477,238,13,0,2020-10-04T13:35:09
1601807710,161500,27.5300350189209,243,13,0,2020-10-04T13:35:10
1601807711,161500,27.155221939086914,247,13,0,2020-10-04T13:35:11
1601807712,161500,27.5300350189209,252,13,0,2020-10-04T13:35:12
1601807713,259500,27.155221939086914,1,13,0,2020-10-04T13:35:13
1601807714,259500,27.5300350189209,5,13,0,2020-10-04T13:35:14
1601807715,259500,27.717426300048828,10,13,0,2020-10-04T13:35:15
1601807716,259500,27.155221939086914,15,13,0,2020-10-04T13:35:16
1601807717,259500,27.5300350189209,19,13,0,2020-10-04T13:35:17
1601807718,259500,27.904848098754883,24,13,0,2020-10-04T13:35:18
1601807719,259500,27.904848098754883,29,13,0,2020-10-04T13:35:19
1601807720,259500,27.717426300048828,33,13,0,2020-10-04T13:35:20
1601807721,259500,28.092267990112305,38,13,0,2020-10-04T13:35:21
1601807722,259500,27.904848098754883,43,13,0,2020-10-04T13:35:22
1601807723,259500,27.904848098754883,47,13,0,2020-10-04T13:35:23
1601807724,259500,27.904848098754883,52,13,0,2020-10-04T13:35:24
1601807725,259500,27.904848098754883,57,13,0,2020-10-04T13:35:25
1601807726,259500,27.904848098754883,61,13,0,2020-10-04T13:35:26
1601807727,259500,28.279659271240234,66,13,0,2020-10-04T13:35:27
1601807728,259500,28.092267990112305,71,13,0,2020-10-04T13:35:28
1601807729,259500,27.904848098754883,75,13,0,2020-10-04T13:35:29
1601807730,259500,28.279659271240234,80,13,0,2020-10-04T13:35:30
1601807731,259500,27.904848098754883,85,13,0,2020-10-04T13:35:31
1601807732,259500,28.092267990112305,89,13,0,2020-10-04T13:35:32
1601807733,259500,28.092267990112305,94,13,0,2020-10-04T13:35:33
1601807734,259500,28.092267990112305,99,13,0,2020-10-04T13:35:34
1601807735,259500,28.65447235107422,103,13,0,2020-10-04T13:35:35
1601807736,259500,28.46708106994629,108,13,0,2020-10-04T13:35:36
1601807737,259500,28.46708106994629,113,13,0,2020-10-04T13:35:37
1601807738,259500,28.46708106994629,117,13,0,2020-10-04T13:35:38
1601807739,259500,28.279659271240234,122,13,0,2020-10-04T13:35:39
1601807740,259500,28.65447235107422,127,13,0,2020-10-04T13:35:40
1601807741,259500,28.65447235107422,131,13,0,2020-10-04T13:35:41
1601807742,259500,28.65447235107422,136,13,0,2020-10-04T13:35:42
1601807743,259500,28.65447235107422,141,13,0,2020-10-04T13:35:43
1601807744,361500,28.84189224243164,145,13,0,2020-10-04T13:35:44
1601807745,361500,29.029314041137695,150,13,0,2020-10-04T13:35:45
1601807746,361500,28.84189224243164,155,13,0,2020-10-04T13:35:46
1601807747,361500,28.84189224243164,159,13,0,2020-10-04T13:35:47
1601807748,361500,29.404125213623047,164,13,0,2020-10-04T13:35:48
1601807749,361500,29.404125213623047,169,13,0,2020-10-04T13:35:49
1601807750,361500,29.216705322265625,173,13,0,2020-10-04T13:35:50
1601807751,361500,29.216705322265625,178,13,0,2020-10-04T13:35:51
1601807752,361500,29.216705322265625,183,13,0,2020-10-04T13:35:52
1601807753,361500,28.84189224243164,187,13,0,2020-10-04T13:35:53
1601807754,361500,29.216705322265625,192,13,0,2020-10-04T13:35:54
1601807755,361500,29.216705322265625,197,13,0,2020-10-04T13:35:55
1601807756,361500,29.216705322265625,201,13,0,2020-10-04T13:35:56
1601807757,361500,29.216705322265625,206,13,0,2020-10-04T13:35:57
1601807758,361500,29.216705322265625,211,13,0,2020-10-04T13:35:58
1601807759,361500,29.404125213623047,215,13,0,2020-10-04T13:35:59
1601807760,361500,29.029314041137695,220,13,0,2020-10-04T13:36:00
1601807761,361500,29.404125213623047,225,13,0,2020-10-04T13:36:01
1601807762,361500,29.404125213623047,229,13,0,2020-10-04T13:36:02
1601807763,361500,29.59151840209961,234,13,0,2020-10-04T13:36:03
1601807764,361500,29.216705322265625,239,13,0,2020-10-04T13:36:04
1601807765,361500,29.404125213623047,243,13,0,2020-10-04T13:36:05
1601807766,361500,29.404125213623047,248,13,0,2020-10-04T13:36:06
1601807767,361500,29.216705322265625,253,13,0,2020-10-04T13:36:07
1601807768,361500,29.404125213623047,1,13,0,2020-10-04T13:36:08
1601807769,361500,29.59151840209961,6,13,0,2020-10-04T13:36:09
1601807770,361500,29.966360092163086,11,13,0,2020-10-04T13:36:10
1601807771,361500,29.216705322265625,15,13,0,2020-10-04T13:36:11
1601807772,361500,29.59151840209961,20,13,0,2020-10-04T13:36:12
1601807773,361500,29.966360092163086,25,13,0,2020-10-04T13:36:13
1601807774,361500,29.59151840209961,29,13,0,2020-10-04T13:36:14
1601807775,466500,29.77893829345703,34,13,0,2020-10-04T13:36:15
1601807776,466500,29.77893829345703,39,13,0,2020-10-04T13:36:16
1601807777,466500,29.966360092163086,43,13,0,2020-10-04T13:36:17
1601807778,466500,29.966360092163086,48,13,0,2020-10-04T13:36:18
1601807779,466500,29.966360092163086,53,13,0,2020-10-04T13:36:19
1601807780,466500,30.341171264648438,57,13,0,2020-10-04T13:36:20
1601807781,466500,29.77893829345703,62,13,0,2020-10-04T13:36:21
1601807782,466500,30.153751373291016,67,13,0,2020-10-04T13:36:22
1601807783,466500,30.341171264648438,71,13,0,2020-10-04T13:36:23
1601807784,466500,30.341171264648438,76,13,0,2020-10-04T13:36:24
1601807785,466500,30.153751373291016,81,13,0,2020-10-04T13:36:25
1601807786,466500,29.77893829345703,85,13,0,2020-10-04T13:36:26
1601807787,466500,30.153751373291016,90,13,0,2020-10-04T13:36:27
1601807788,466500,30.153751373291016,95,13,0,2020-10-04T13:36:28
1601807789,466500,30.528593063354492,99,13,0,2020-10-04T13:36:29
1601807790,466500,30.715984344482422,104,13,0,2020-10-04T13:36:30
1601807791,466500,30.341171264648438,109,13,0,2020-10-04T13:36:31
1601807792,466500,30.903404235839844,113,13,0,2020-10-04T13:36:32
1601807793,466500,30.903404235839844,118,13,0,2020-10-04T13:36:33
1601807794,466500,30.715984344482422,123,13,0,2020-10-04T13:36:34
1601807795,466500,31.090797424316406,127,13,0,2020-10-04T13:36:35
1601807796,466500,30.903404235839844,132,13,0,2020-10-04T13:36:36
1601807797,466500,31.46563720703125,137,13,0,2020-10-04T13:36:37
1601807798,466500,31.278217315673828,141,13,0,2020-10-04T13:36:38
1601807799,466500,31.090797424316406,146,13,0,2020-10-04T13:36:39
1601807800,466500,31.46563720703125,151,13,0,2020-10-04T13:36:40
1601807801,466500,31.653030395507812,155,13,0,2020-10-04T13:36:41
1601807802,466500,31.278217315673828,160,13,0,2020-10-04T13:36:42
1601807803,466500,31.278217315673828,165,13,0,2020-10-04T13:36:43
1601807804,466500,31.840450286865234,169,13,0,2020-10-04T13:36:44
1601807805,466500,31.653030395507812,174,13,0,2020-10-04T13:36:45
1601807806,608500,31.653030395507812,179,13,0,2020-10-04T13:36:46
1601807807,608500,31.653030395507812,183,13,0,2020-10-04T13:36:47
1601807808,608500,31.653030395507812,188,13,0,2020-10-04T13:36:48
1601807809,608500,31.840450286865234,193,13,0,2020-10-04T13:36:49
1601807810,608500,32.0278434753418,197,13,0,2020-10-04T13:36:50
1601807811,608500,31.46563720703125,202,13,0,2020-10-04T13:36:51
1601807812,608500,31.653030395507812,207,13,0,2020-10-04T13:36:52
1601807813,608500,31.653030395507812,211,13,0,2020-10-04T13:36:53
1601807814,608500,32.0278434753418,216,13,0,2020-10-04T13:36:54
1601807815,608500,31.653030395507812,221,13,0,2020-10-04T13:36:55
1601807816,608500,31.653030395507812,225,13,0,2020-10-04T13:36:56
1601807817,608500,31.840450286865234,230,13,0,2020-10-04T13:36:57
1601807818,608500,31.653030395507812,235,13,0,2020-10-04T13:36:58
1601807819,608500,31.840450286865234,239,13,0,2020-10-04T13:36:59
1601807820,608500,31.653030395507812,244,13,0,2020-10-04T13:37:00
1601807821,608500,32.0278434753418,249,13,0,2020-10-04T13:37:01
1601807822,608500,31.653030395507812,253,13,0,2020-10-04T13:37:02
1601807823,608500,31.653030395507812,2,13,0,2020-10-04T13:37:03
1601807824,608500,31.840450286865234,7,13,0,2020-10-04T13:37:04
1601807825,608500,31.46563720703125,11,13,0,2020-10-04T13:37:05
1601807826,608500,32.21526336669922,16,13,0,2020-10-04T13:37:06
1601807827,608500,31.653030395507812,21,13,0,2020-10-04T13:37:07
1601807828,608500,31.840450286865234,25,13,0,2020-10-04T13:37:08
1601807829,608500,31.840450286865234,30,13,0,2020-10-04T13:37:09
1601807830,608500,32.0278434753418,35,13,0,2020-10-04T13:37:10
1601807831,608500,32.21526336669922,39,13,0,2020-10-04T13:37:11
1601807832,608500,32.0278434753418,44,13,0,2020-10-04T13:37:12
1601807833,608500,31.653030395507812,49,13,0,2020-10-04T13:37:13
1601807834,608500,32.21526336669922,53,13,0,2020-10-04T13:37:14
1601807835,608500,31.653030395507812,58,13,0,2020-10-04T13:37:15
1601807836,608500,32.0278434753418,63,13,0,2020-10-04T13:37:16
1601807838,79500,31.653030395507812,67,13,0,2020-10-04T13:37:18
1601807839,79500,32.0278434753418,72,13,0,2020-10-04T13:37:19
1601807840,79500,31.840450286865234,77,13,0,2020-10-04T13:37:20
1601807841,79500,31.653030395507812,81,13,0,2020-10-04T13:37:21
1601807842,79500,32.0278434753418,86,13,0,2020-10-04T13:37:22
1601807843,79500,32.0278434753418,91,13,0,2020-10-04T13:37:23
1601807844,79500,32.21526336669922,95,13,0,2020-10-04T13:37:24
1601807845,79500,31.840450286865234,100,13,0,2020-10-04T13:37:25
1601807846,79500,32.21526336669922,105,13,0,2020-10-04T13:37:26
1601807847,79500,32.40268325805664,109,13,0,2020-10-04T13:37:27
1601807848,79500,32.0278434753418,114,13,0,2020-10-04T13:37:28
1601807849,79500,32.40268325805664,119,13,0,2020-10-04T13:37:29
1601807850,79500,32.21526336669922,123,13,0,2020-10-04T13:37:30
1601807851,79500,31.840450286865234,128,13,0,2020-10-04T13:37:31
1601807852,79500,31.840450286865234,133,13,0,2020-10-04T13:37:32
1601807853,79500,32.40268325805664,137,13,0,2020-10-04T13:37:33
1601807854,79500,32.40268325805664,142,13,0,2020-10-04T13:37:34
1601807855,79500,32.21526336669922,147,13,0,2020-10-04T13:37:35
1601807856,79500,32.0278434753418,151,13,0,2020-10-04T13:37:36
1601807857,79500,32.40268325805664,156,13,0,2020-10-04T13:37:37
1601807858,79500,32.40268325805664,161,13,0,2020-10-04T13:37:38
1601807859,79500,32.40268325805664,165,13,0,2020-10-04T13:37:39
1601807860,79500,32.21526336669922,170,13,0,2020-10-04T13:37:40
1601807861,79500,32.0278434753418,175,13,0,2020-10-04T13:37:41
1601807862,79500,32.40268325805664,179,13,0,2020-10-04T13:37:42
1601807863,79500,32.40268325805664,184,13,0,2020-10-04T13:37:43
1601807864,79500,32.5900764465332,189,13,0,2020-10-04T13:37:44
1601807865,79500,32.5900764465332,193,13,0,2020-10-04T13:37:45
1601807866,79500,32.21526336669922,198,13,0,2020-10-04T13:37:46
1601807867,79500,32.40268325805664,203,13,0,2020-10-04T13:37:47
1601807867,938000,32.5900764465332,207,13,0,2020-10-04T13:37:47
1601807868,937500,32.777496337890625,212,13,0,2020-10-04T13:37:48
1601807869,937500,32.5900764465332,217,13,0,2020-10-04T13:37:49
1601807870,937500,32.40268325805664,221,13,0,2020-10-04T13:37:50
1601807871,937500,32.777496337890625,226,13,0,2020-10-04T13:37:51
1601807872,937500,32.777496337890625,231,13,0,2020-10-04T13:37:52
1601807873,937500,32.40268325805664,235,13,0,2020-10-04T13:37:53
1601807874,937500,32.5900764465332,240,13,0,2020-10-04T13:37:54
1601807875,937500,32.96488952636719,245,13,0,2020-10-04T13:37:55
1601807876,937500,32.5900764465332,249,13,0,2020-10-04T13:37:56
1601807877,937500,32.5900764465332,254,13,0,2020-10-04T13:37:57
1601807878,937500,32.5900764465332,3,13,0,2020-10-04T13:37:58
1601807879,937500,32.5900764465332,7,13,0,2020-10-04T13:37:59
1601807880,937500,33.15230941772461,12,13,0,2020-10-04T13:38:00
1601807881,937500,32.40268325805664,17,13,0,2020-10-04T13:38:01
1601807882,937500,32.777496337890625,21,13,0,2020-10-04T13:38:02
1601807883,937500,32.777496337890625,26,13,0,2020-10-04T13:38:03
1601807884,937500,32.777496337890625,31,13,0,2020-10-04T13:38:04
1601807885,937500,33.15230941772461,35,13,0,2020-10-04T13:38:05
1601807886,937500,32.777496337890625,40,13,0,2020-10-04T13:38:06
1601807887,937500,32.96488952636719,45,13,0,2020-10-04T13:38:07
1601807888,937500,33.15230941772461,49,13,0,2020-10-04T13:38:08
1601807889,937500,32.96488952636719,54,13,0,2020-10-04T13:38:09
1601807890,937500,33.33972930908203,59,13,0,2020-10-04T13:38:10
1601807891,937500,32.40268325805664,63,13,0,2020-10-04T13:38:11
1601807892,937500,32.777496337890625,68,13,0,2020-10-04T13:38:12
1601807893,937500,33.15230941772461,73,13,0,2020-10-04T13:38:13
1601807894,937500,33.33972930908203,77,13,0,2020-10-04T13:38:14
1601807895,937500,33.527122497558594,82,13,0,2020-10-04T13:38:15
1601807896,937500,32.777496337890625,87,13,0,2020-10-04T13:38:16
1601807897,937500,32.96488952636719,91,13,0,2020-10-04T13:38:17
1601807898,565000,33.33972930908203,96,13,0,2020-10-04T13:38:18
1601807899,564500,33.527122497558594,101,13,0,2020-10-04T13:38:19
1601807900,564500,33.15230941772461,105,13,0,2020-10-04T13:38:20
1601807901,564500,32.777496337890625,110,13,0,2020-10-04T13:38:21
1601807902,564500,32.96488952636719,115,13,0,2020-10-04T13:38:22
1601807903,564500,33.33972930908203,119,13,0,2020-10-04T13:38:23
1601807904,564500,33.15230941772461,124,13,0,2020-10-04T13:38:24
1601807905,564500,33.33972930908203,129,13,0,2020-10-04T13:38:25
1601807906,564500,32.96488952636719,133,13,0,2020-10-04T13:38:26
1601807907,564500,33.15230941772461,138,13,0,2020-10-04T13:38:27
1601807908,564500,33.15230941772461,143,13,0,2020-10-04T13:38:28
1601807909,564500,32.96488952636719,147,13,0,2020-10-04T13:38:29
1601807910,564500,33.527122497558594,152,13,0,2020-10-04T13:38:30
1601807911,564500,33.15230941772461,157,13,0,2020-10-04T13:38:31
1601807912,564500,32.777496337890625,161,13,0,2020-10-04T13:38:32
1601807913,564500,32.777496337890625,166,13,0,2020-10-04T13:38:33
1601807914,564500,32.96488952636719,171,13,0,2020-10-04T13:38:34
1601807915,564500,33.15230941772461,175,13,0,2020-10-04T13:38:35
1601807916,564500,32.5900764465332,180,13,0,2020-10-04T13:38:36
1601807917,564500,32.96488952636719,185,13,0,2020-10-04T13:38:37
1601807918,564500,33.15230941772461,189,13,0,2020-10-04T13:38:38
1601807919,564500,33.15230941772461,194,13,0,2020-10-04T13:38:39
1601807920,564500,33.33972930908203,199,13,0,2020-10-04T13:38:40
1601807921,564500,33.33972930908203,203,13,0,2020-10-04T13:38:41
1601807922,564500,33.527122497558594,208,13,0,2020-10-04T13:38:42
1601807923,564500,33.15230941772461,213,13,0,2020-10-04T13:38:43
1601807924,564500,33.33972930908203,217,13,0,2020-10-04T13:38:44
1601807925,564500,32.96488952636719,222,13,0,2020-10-04T13:38:45
1601807926,564500,33.33972930908203,227,13,0,2020-10-04T13:38:46
1601807927,564500,33.33972930908203,231,13,0,2020-10-04T13:38:47
1601807928,564500,33.33972930908203,236,13,0,2020-10-04T13:38:48
1601807929,876500,33.15230941772461,241,13,0,2020-10-04T13:38:49
1601807930,876500,33.33972930908203,245,13,0,2020-10-04T13:38:50
1601807931,876500,32.96488952636719,250,13,0,2020-10-04T13:38:51
1601807932,876500,33.527122497558594,255,13,0,2020-10-04T13:38:52
1601807933,876500,33.15230941772461,3,13,0,2020-10-04T13:38:53
1601807934,876500,33.15230941772461,8,13,0,2020-10-04T13:38:54
1601807935,876500,33.527122497558594,13,13,0,2020-10-04T13:38:55
1601807936,876500,33.15230941772461,17,13,0,2020-10-04T13:38:56
1601807937,876500,33.527122497558594,22,13,0,2020-10-04T13:38:57
1601807938,876500,33.33972930908203,27,13,0,2020-10-04T13:38:58
1601807939,876500,32.96488952636719,31,13,0,2020-10-04T13:38:59
1601807940,876500,33.33972930908203,36,13,0,2020-10-04T13:39:00
1601807941,876500,33.33972930908203,41,13,0,2020-10-04T13:39:01
1601807942,876500,33.527122497558594,45,13,0,2020-10-04T13:39:02
1601807943,876500,33.33972930908203,50,13,0,2020-10-04T13:39:03
1601807944,876500,33.15230941772461,55,13,0,2020-10-04T13:39:04
1601807945,876500,33.527122497558594,59,13,0,2020-10-04T13:39:05
1601807946,876500,33.15230941772461,64,13,0,2020-10-04T13:39:06
1601807947,876500,33.714542388916016,69,13,0,2020-10-04T13:39:07
1601807948,876500,33.33972930908203,73,13,0,2020-10-04T13:39:08
1601807949,876500,33.33972930908203,78,13,0,2020-10-04T13:39:09
1601807950,876500,33.33972930908203,83,13,0,2020-10-04T13:39:10
1601807951,876500,33.527122497558594,87,13,0,2020-10-04T13:39:11
1601807952,876500,33.15230941772461,92,13,0,2020-10-04T13:39:12
1601807953,876500,33.33972930908203,97,13,0,2020-10-04T13:39:13
1601807954,876500,33.527122497558594,101,13,0,2020-10-04T13:39:14
1601807955,876500,33.33972930908203,106,13,0,2020-10-04T13:39:15
1601807956,876500,33.33972930908203,111,13,0,2020-10-04T13:39:16
1601807957,876500,33.527122497558594,115,13,0,2020-10-04T13:39:17
1601807958,876500,33.15230941772461,120,13,0,2020-10-04T13:39:18
1601807959,876500,33.33972930908203,125,13,0,2020-10-04T13:39:19
1601807960,988500,33.527122497558594,129,13,0,2020-10-04T13:39:20
1601807961,988500,33.15230941772461,134,13,0,2020-10-04T13:39:21
1601807962,988500,33.527122497558594,139,13,0,2020-10-04T13:39:22
1601807963,988500,33.714542388916016,143,13,0,2020-10-04T13:39:23
1601807964,988500,33.33972930908203,148,13,0,2020-10-04T13:39:24
1601807965,988500,33.714542388916016,153,13,0,2020-10-04T13:39:25
1601807966,988500,33.15230941772461,157,13,0,2020-10-04T13:39:26
1601807967,988500,33.33972930908203,162,13,0,2020-10-04T13:39:27
1601807968,988500,33.33972930908203,167,13,0,2020-10-04T13:39:28
1601807969,988500,33.527122497558594,171,13,0,2020-10-04T13:39:29
1601807970,988500,33.90196228027344,176,13,0,2020-10-04T13:39:30
1601807971,988500,33.527122497558594,181,13,0,2020-10-04T13:39:31
1601807972,988500,33.527122497558594,185,13,0,2020-10-04T13:39:32
1601807973,988500,33.33972930908203,190,13,0,2020-10-04T13:39:33
1601807974,988500,33.90196228027344,195,13,0,2020-10-04T13:39:34
1601807975,988500,33.527122497558594,199,13,0,2020-10-04T13:39:35
1601807976,988500,33.33972930908203,204,13,0,2020-10-04T13:39:36
1601807977,988500,33.33972930908203,209,13,0,2020-10-04T13:39:37
1601807978,988500,33.90196228027344,213,13,0,2020-10-04T13:39:38
1601807979,988500,33.714542388916016,218,13,0,2020-10-04T13:39:39
1601807980,988500,33.527122497558594,223,13,0,2020-10-04T13:39:40
1601807981,988500,33.33972930908203,227,13,0,2020-10-04T13:39:41
1601807982,988500,33.527122497558594,232,13,0,2020-10-04T13:39:42
1601807983,988500,33.90196228027344,237,13,0,2020-10-04T13:39:43
1601807984,988500,33.527122497558594,241,13,0,2020-10-04T13:39:44
1601807985,988500,33.714542388916016,246,13,0,2020-10-04T13:39:45
1601807986,988500,33.714542388916016,251,13,0,2020-10-04T13:39:46
1601807987,988500,33.527122497558594,255,13,0,2020-10-04T13:39:47
1601807988,988500,33.714542388916016,4,13,0,2020-10-04T13:39:48
1601807989,988500,33.714542388916016,9,13,0,2020-10-04T13:39:49
1601807990,988500,33.527122497558594,13,13,0,2020-10-04T13:39:50
1601807992,185500,33.714542388916016,18,13,0,2020-10-04T13:39:52
1601807993,185500,33.714542388916016,23,13,0,2020-10-04T13:39:53
1601807994,185500,33.90196228027344,27,13,0,2020-10-04T13:39:54
1601807995,185500,33.527122497558594,32,13,0,2020-10-04T13:39:55
1601807996,185500,33.527122497558594,37,13,0,2020-10-04T13:39:56
1601807997,185500,33.527122497558594,41,13,0,2020-10-04T13:39:57
1601807998,185500,33.527122497558594,46,13,0,2020-10-04T13:39:58
1601807999,185500,33.90196228027344,51,13,0,2020-10-04T13:39:59
