time_s,time_us,rx_done_cnt,rx_dropped_cnt,rx_error_cnt,tx_done_cnt,tx_zeroes_cnt,tx_overrun_cnt,tx_error_cnt,restarts_cnt,listen_done_cnt,last_error,seq,srcSystem,srcComponent,time_gregorian
1601807697,963500,58504,0,0,58000,0,0,0,0,50966,0,186,13,0,2020-10-04T13:34:57
1601807700,963500,58553,0,0,58049,0,0,0,0,51064,0,200,13,0,2020-10-04T13:35:00
1601807703,963500,58599,0,0,58095,0,0,0,0,51156,0,214,13,0,2020-10-04T13:35:03
1601807706,963500,58645,0,0,58141,0,0,0,0,51248,0,228,13,0,2020-10-04T13:35:06
1601807709,963500,58692,0,0,58188,0,0,0,0,51342,0,242,13,0,2020-10-04T13:35:09
1601807713,61500,58740,0,0,58234,0,0,0,0,51436,0,0,13,0,2020-10-04T13:35:13
1601807716,61500,58786,0,0,58280,0,0,0,0,51528,0,14,13,0,2020-10-04T13:35:16
1601807719,61500,58832,0,0,58326,0,0,0,0,51620,0,28,13,0,2020-10-04T13:35:19
1601807722,61500,58879,0,0,58373,0,0,0,0,51714,0,42,13,0,2020-10-04T13:35:22
1601807725,61500,58926,0,0,58420,0,0,0,0,51808,0,56,13,0,2020-10-04T13:35:25
1601807728,61500,58971,0,0,58465,0,0,0,0,51898,0,70,13,0,2020-10-04T13:35:28
1601807731,61500,59018,0,0,58512,0,0,0,0,51992,0,84,13,0,2020-10-04T13:35:31
1601807734,61500,59064,0,0,58558,0,0,0,0,52084,0,98,13,0,2020-10-04T13:35:34
1601807737,61500,59110,0,0,58604,0,0,0,0,52176,0,112,13,0,2020-10-04T13:35:37
1601807740,61500,59157,0,0,58651,0,0,0,0,52270,0,126,13,0,2020-10-04T13:35:40
1601807743,61500,59203,0,0,58697,0,0,0,0,52362,0,140,13,0,2020-10-04T13:35:43
1601807746,163500,59251,0,0,58743,0,0,0,0,52456,0,154,13,0,2020-10-04T13:35:46
1601807749,163500,59297,0,0,58789,0,0,0,0,52548,0,168,13,0,2020-10-04T13:35:49
1601807752,163500,59343,0,0,58835,0,0,0,0,52640,0,182,13,0,2020-10-04T13:35:52
1601807755,163500,59389,0,0,58881,0,0,0,0,52732,0,196,13,0,2020-10-04T13:35:55
1601807758,163500,59436,0,0,58928,0,0,0,0,52826,0,210,13,0,2020-10-04T13:35:58
1601807761,163500,59482,0,0,58974,0,0,0,0,52918,0,224,13,0,2020-10-04T13:36:01
1601807764,163500,59528,0,0,59020,0,0,0,0,53010,0,238,13,0,2020-10-04T13:36:04
1601807767,163500,59574,0,0,59066,0,0,0,0,53102,0,252,13,0,2020-10-04T13:36:07
1601807770,163500,59621,0,0,59113,0,0,0,0,53196,0,10,13,0,2020-10-04T13:36:10
1601807773,163500,59670,0,0,59162,0,0,0,0,53294,0,24,13,0,2020-10-04T13:36:13
1601807776,268500,59721,0,0,59211,0,0,0,0,53394,0,38,13,0,2020-10-04T13:36:16
1601807779,268500,59770,0,0,59260,0,0,0,0,53492,0,52,13,0,2020-10-04T13:36:19
1601807782,268500,59819,0,0,59309,0,0,0,0,53590,0,66,13,0,2020-10-04T13:36:22
1601807785,268500,59868,0,0,59358,0,0,0,0,53688,0,80,13,0,2020-10-04T13:36:25
1601807788,268500,59916,0,0,59406,0,0,0,0,53784,0,94,13,0,2020-10-04T13:36:28
1601807791,268500,59962,0,0,59452,0,0,0,0,53876,0,108,13,0,2020-10-04T13:36:31
1601807794,268500,60008,0,0,59498,0,0,0,0,53968,0,122,13,0,2020-10-04T13:36:34
1601807797,268500,60054,0,0,59544,0,0,0,0,54060,0,136,13,0,2020-10-04T13:36:37
1601807800,268500,60100,0,0,59590,0,0,0,0,54152,0,150,13,0,2020-10-04T13:36:40
1601807803,268500,60146,0,0,59636,0,0,0,0,54244,0,164,13,0,2020-10-04T13:36:43
1601807806,410500,60191,0,0,59679,0,0,0,0,54332,0,178,13,0,2020-10-04T13:36:46
1601807809,410500,60237,0,0,59725,0,0,0,0,54424,0,192,13,0,2020-10-04T13:36:49
1601807812,410500,60283,0,0,59771,0,0,0,0,54516,0,206,13,0,2020-10-04T13:36:52
1601807815,410500,60329,0,0,59817,0,0,0,0,54608,0,220,13,0,2020-10-04T13:36:55
1601807818,410500,60375,0,0,59863,0,0,0,0,54700,0,234,13,0,2020-10-04T13:36:58
1601807821,410500,60421,0,0,59909,0,0,0,0,54792,0,248,13,0,2020-10-04T13:37:01
1601807824,410500,60465,0,0,59953,0,0,0,0,54880,0,6,13,0,2020-10-04T13:37:04
1601807827,410500,60510,0,0,59998,0,0,0,0,54970,0,20,13,0,2020-10-04T13:37:07
1601807830,410500,60556,0,0,60044,0,0,0,0,55062,0,34,13,0,2020-10-04T13:37:10
1601807833,410500,60602,0,0,60090,0,0,0,0,55154,0,48,13,0,2020-10-04T13:37:13
1601807836,410500,60648,0,0,60136,0,0,0,0,55246,0,62,13,0,2020-10-04T13:37:16
1601807839,881500,60696,0,0,60182,0,0,0,0,55340,0,76,13,0,2020-10-04T13:37:19
1601807842,881500,60740,0,0,60226,0,0,0,0,55428,0,90,13,0,2020-10-04T13:37:22
1601807845,881500,60783,0,0,60269,0,0,0,0,55514,0,104,13,0,2020-10-04T13:37:25
1601807848,881500,60827,0,0,60313,0,0,0,0,55602,0,118,13,0,2020-10-04T13:37:28
1601807851,881500,60873,0,0,60359,0,0,0,0,55694,0,132,13,0,2020-10-04T13:37:31
1601807854,881500,60919,0,0,60405,0,0,0,0,55786,0,146,13,0,2020-10-04T13:37:34
1601807857,881500,60965,0,0,60451,0,0,0,0,55878,0,160,13,0,2020-10-04T13:37:37
1601807860,881500,61011,0,0,60497,0,0,0,0,55970,0,174,13,0,2020-10-04T13:37:40
1601807863,881500,61057,0,0,60543,0,0,0,0,56062,0,188,13,0,2020-10-04T13:37:43
1601807866,881500,61103,0,0,60589,0,0,0,0,56154,0,202,13,0,2020-10-04T13:37:46
1601807869,739500,61152,0,0,60636,0,0,0,0,56250,0,216,13,0,2020-10-04T13:37:49
1601807872,739500,61201,0,0,60685,0,0,0,0,56348,0,230,13,0,2020-10-04T13:37:52
1601807875,739500,61250,0,0,60734,0,0,0,0,56446,0,244,13,0,2020-10-04T13:37:55
1601807878,739500,61299,0,0,60783,0,0,0,0,56544,0,2,13,0,2020-10-04T13:37:58
1601807881,739500,61347,0,0,60831,0,0,0,0,56640,0,16,13,0,2020-10-04T13:38:01
1601807884,739500,61393,0,0,60877,0,0,0,0,56732,0,30,13,0,2020-10-04T13:38:04
1601807887,739500,61439,0,0,60923,0,0,0,0,56824,0,44,13,0,2020-10-04T13:38:07
1601807890,739500,61485,0,0,60969,0,0,0,0,56916,0,58,13,0,2020-10-04T13:38:10
1601807893,739500,61531,0,0,61015,0,0,0,0,57008,0,72,13,0,2020-10-04T13:38:13
1601807896,739500,61577,0,0,61061,0,0,0,0,57100,0,86,13,0,2020-10-04T13:38:16
1601807899,366500,61625,0,0,61107,0,0,0,0,57194,0,100,13,0,2020-10-04T13:38:19
1601807902,366500,61668,0,0,61150,0,0,0,0,57280,0,114,13,0,2020-10-04T13:38:22
1601807905,366500,61712,0,0,61194,0,0,0,0,57368,0,128,13,0,2020-10-04T13:38:25
1601807908,366500,61757,0,0,61239,0,0,0,0,57458,0,142,13,0,2020-10-04T13:38:28
1601807911,366500,61803,0,0,61285,0,0,0,0,57550,0,156,13,0,2020-10-04T13:38:31
1601807914,366500,61850,0,0,61332,0,0,0,0,57644,0,170,13,0,2020-10-04T13:38:34
1601807917,366500,61896,0,0,61378,0,0,0,0,57736,0,184,13,0,2020-10-04T13:38:37
1601807920,366500,61940,0,0,61422,0,0,0,0,57824,0,198,13,0,2020-10-04T13:38:40
1601807923,366500,61983,0,0,61465,0,0,0,0,57910,0,212,13,0,2020-10-04T13:38:43
1601807926,366500,62026,0,0,61508,0,0,0,0,57996,0,226,13,0,2020-10-04T13:38:46
1601807929,678500,62071,0,0,61551,0,0,0,0,58084,0,240,13,0,2020-10-04T13:38:49
1601807932,678500,62114,0,0,61594,0,0,0,0,58170,0,254,13,0,2020-10-04T13:38:52
1601807935,678500,62157,0,0,61637,0,0,0,0,58256,0,12,13,0,2020-10-04T13:38:55
1601807938,678500,62200,0,0,61680,0,0,0,0,58342,0,26,13,0,2020-10-04T13:38:58
1601807941,678500,62243,0,0,61723,0,0,0,0,58428,0,40,13,0,2020-10-04T13:39:01
1601807944,678500,62286,0,0,61766,0,0,0,0,58514,0,54,13,0,2020-10-04T13:39:04
1601807947,678500,62329,0,0,61809,0,0,0,0,58600,0,68,13,0,2020-10-04T13:39:07
1601807950,678500,62373,0,0,61853,0,0,0,0,58688,0,82,13,0,2020-10-04T13:39:10
1601807953,678500,62419,0,0,61899,0,0,0,0,58780,0,96,13,0,2020-10-04T13:39:13
1601807956,678500,62465,0,0,61945,0,0,0,0,58872,0,110,13,0,2020-10-04T13:39:16
1601807959,678500,62511,0,0,61991,0,0,0,0,58964,0,124,13,0,2020-10-04T13:39:19
1601807962,790500,62559,0,0,62037,0,0,0,0,59058,0,138,13,0,2020-10-04T13:39:22
1601807965,790500,62605,0,0,62083,0,0,0,0,59150,0,152,13,0,2020-10-04T13:39:25
1601807968,790500,62653,0,0,62131,0,0,0,0,59246,0,166,13,0,2020-10-04T13:39:28
1601807971,790500,62702,0,0,62180,0,0,0,0,59344,0,180,13,0,2020-10-04T13:39:31
1601807974,790500,62751,0,0,62229,0,0,0,0,59442,0,194,13,0,2020-10-04T13:39:34
1601807977,790500,62800,0,0,62278,0,0,0,0,59540,0,208,13,0,2020-10-04T13:39:37
1601807980,790500,62846,0,0,62324,0,0,0,0,59632,0,222,13,0,2020-10-04T13:39:40
1601807983,790500,62892,0,0,62370,0,0,0,0,59724,0,236,13,0,2020-10-04T13:39:43
1601807986,790500,62938,0,0,62416,0,0,0,0,59816,0,250,13,0,2020-10-04T13:39:46
1601807989,790500,62984,0,0,62462,0,0,0,0,59908,0,8,13,0,2020-10-04T13:39:49
1601807992,987500,63032,0,0,62508,0,0,0,0,60002,0,22,13,0,2020-10-04T13:39:52
1601807995,987500,63078,0,0,62554,0,0,0,0,60094,0,36,13,0,2020-10-04T13:39:55
1601807998,987500,63122,0,0,62598,0,0,0,0,60182,0,50,13,0,2020-10-04T13:39:58
1601808001,987500,63166,0,0,62642,0,0,0,0,60270,0,64,13,0,2020-10-04T13:40:01
1601808004,987500,63210,0,0,62686,0,0,0,0,60358,0,78,13,0,2020-10-04T13:40:04
1601808007,987500,63256,0,0,62732,0,0,0,0,60450,0,92,13,0,2020-10-04T13:40:07
1601808010,987500,63302,0,0,62778,0,0,0,0,60542,0,106,13,0,2020-10-04T13:40:10
1601808013,987500,63348,0,0,62824,0,0,0,0,60634,0,120,13,0,2020-10-04T13:40:13
1601808016,987500,63394,0,0,62870,0,0,0,0,60726,0,134,13,0,2020-10-04T13:40:16
1601808019,987500,63437,0,0,62913,0,0,0,0,60812,0,148,13,0,2020-10-04T13:40:19
1601808023,141500,63485,0,0,62959,0,0,0,0,60906,0,162,13,0,2020-10-04T13:40:23
1601808026,141500,63531,0,0,63005,0,0,0,0,60998,0,176,13,0,2020-10-04T13:40:26
1601808029,141500,63577,0,0,63051,0,0,0,0,61090,0,190,13,0,2020-10-04T13:40:29
1601808032,141500,63623,0,0,63097,0,0,0,0,61182,0,204,13,0,2020-10-04T13:40:32
1601808035,141500,63669,0,0,63143,0,0,0,0,61274,0,218,13,0,2020-10-04T13:40:35
1601808038,141500,63713,0,0,63187,0,0,0,0,61362,0,232,13,0,2020-10-04T13:40:38
1601808041,141500,63758,0,0,63232,0,0,0,0,61452,0,246,13,0,2020-10-04T13:40:41
1601808044,141500,63804,0,0,63278,0,0,0,0,61544,0,4,13,0,2020-10-04T13:40:44
1601808047,141500,63850,0,0,63324,0,0,0,0,61636,0,18,13,0,2020-10-04T13:40:47
1601808050,141500,63896,0,0,63370,0,0,0,0,61728,0,32,13,0,2020-10-04T13:40:50
1601808053,141500,63942,0,0,63416,0,0,0,0,61820,0,46,13,0,2020-10-04T13:40:53
1601808056,252500,63990,0,0,63462,0,0,0,0,61914,0,60,13,0,2020-10-04T13:40:56
1601808059,252500,64037,0,0,63509,0,0,0,0,62008,0,74,13,0,2020-10-04T13:40:59
1601808062,252500,64086,0,0,63558,0,0,0,0,62106,0,88,13,0,2020-10-04T13:41:02
1601808065,252500,64135,0,0,63607,0,0,0,0,62204,0,102,13,0,2020-10-04T13:41:05
1601808068,252500,64184,0,0,63656,0,0,0,0,62302,0,116,13,0,2020-10-04T13:41:08
1601808071,252500,64233,0,0,63705,0,0,0,0,62400,0,130,13,0,2020-10-04T13:41:11
1601808074,252500,64281,0,0,63753,0,0,0,0,62496,0,144,13,0,2020-10-04T13:41:14
1601808077,252500,64330,0,0,63802,0,0,0,0,62594,0,158,13,0,2020-10-04T13:41:17
1601808080,252500,64379,0,0,63851,0,0,0,0,62692,0,172,13,0,2020-10-04T13:41:20
1601808083,252500,64428,0,0,63900,0,0,0,0,62790,0,186,13,0,2020-10-04T13:41:23
1601808086,364500,64479,0,0,63949,0,0,0,0,62890,0,200,13,0,2020-10-04T13:41:26
1601808089,364500,64525,0,0,63995,0,0,0,0,62982,0,214,13,0,2020-10-04T13:41:29
1601808092,364500,64571,0,0,64041,0,0,0,0,63074,0,228,13,0,2020-10-04T13:41:32
1601808095,364500,64617,0,0,64087,0,0,0,0,63166,0,242,13,0,2020-10-04T13:41:35
1601808098,364500,64663,0,0,64133,0,0,0,0,63258,0,0,13,0,2020-10-04T13:41:38
1601808101,364500,64709,0,0,64179,0,0,0,0,63350,0,14,13,0,2020-10-04T13:41:41
1601808104,364500,64755,0,0,64225,0,0,0,0,63442,0,28,13,0,2020-10-04T13:41:44
1601808107,364500,64801,0,0,64271,0,0,0,0,63534,0,42,13,0,2020-10-04T13:41:47
1601808110,364500,64847,0,0,64317,0,0,0,0,63626,0,56,13,0,2020-10-04T13:41:50
1601808113,364500,64893,0,0,64363,0,0,0,0,63718,0,70,13,0,2020-10-04T13:41:53
1601808116,478500,64941,0,0,64409,0,0,0,0,63812,0,84,13,0,2020-10-04T13:41:56
1601808119,478500,64987,0,0,64455,0,0,0,0,63904,0,98,13,0,2020-10-04T13:41:59
1601808122,478500,65033,0,0,64501,0,0,0,0,63996,0,112,13,0,2020-10-04T13:42:02
1601808125,478500,65079,0,0,64547,0,0,0,0,64088,0,126,13,0,2020-10-04T13:42:05
1601808128,478500,65125,0,0,64593,0,0,0,0,64180,0,140,13,0,2020-10-04T13:42:08
1601808131,478500,65171,0,0,64639,0,0,0,0,64272,0,154,13,0,2020-10-04T13:42:11
1601808134,478500,65217,0,0,64685,0,0,0,0,64364,0,168,13,0,2020-10-04T13:42:14
1601808137,478500,65263,0,0,64731,0,0,0,0,64456,0,182,13,0,2020-10-04T13:42:17
1601808140,478500,65309,0,0,64777,0,0,0,0,64548,0,196,13,0,2020-10-04T13:42:20
1601808143,478500,65355,0,0,64823,0,0,0,0,64640,0,210,13,0,2020-10-04T13:42:23
1601808146,478500,65401,0,0,64869,0,0,0,0,64732,0,224,13,0,2020-10-04T13:42:26
1601808149,592500,65449,0,0,64915,0,0,0,0,64826,0,238,13,0,2020-10-04T13:42:29
1601808152,592500,65495,0,0,64961,0,0,0,0,64918,0,252,13,0,2020-10-04T13:42:32
1601808155,592500,5,0,0,65007,0,0,0,0,65010,0,10,13,0,2020-10-04T13:42:35
1601808158,592500,52,0,0,65054,0,0,0,0,65104,0,24,13,0,2020-10-04T13:42:38
1601808161,592500,101,0,0,65103,0,0,0,0,65202,0,38,13,0,2020-10-04T13:42:41
1601808164,592500,150,0,0,65152,0,0,0,0,65300,0,52,13,0,2020-10-04T13:42:44
1601808167,592500,199,0,0,65201,0,0,0,0,65398,0,66,13,0,2020-10-04T13:42:47
1601808170,592500,248,0,0,65250,0,0,0,0,65496,0,80,13,0,2020-10-04T13:42:50
1601808173,592500,297,0,0,65299,0,0,0,0,58,0,94,13,0,2020-10-04T13:42:53
1601808176,592500,346,0,0,65348,0,0,0,0,156,0,108,13,0,2020-10-04T13:42:56
1601808179,706500,397,0,0,65397,0,0,0,0,256,0,122,13,0,2020-10-04T13:42:59
1601808182,706500,446,0,0,65446,0,0,0,0,354,0,136,13,0,2020-10-04T13:43:02
1601808185,706500,495,0,0,65495,0,0,0,0,452,0,150,13,0,2020-10-04T13:43:05
1601808188,706500,541,0,0,5,0,0,0,0,544,0,164,13,0,2020-10-04T13:43:08
1601808191,706500,587,0,0,51,0,0,0,0,636,0,178,13,0,2020-10-04T13:43:11
1601808194,706500,633,0,0,97,0,0,0,0,728,0,192,13,0,2020-10-04T13:43:14
1601808197,706500,679,0,0,143,0,0,0,0,820,0,206,13,0,2020-10-04T13:43:17
1601808200,706500,724,0,0,188,0,0,0,0,910,0,220,13,0,2020-10-04T13:43:20
1601808203,706500,771,0,0,235,0,0,0,0,1004,0,234,13,0,2020-10-04T13:43:23
1601808206,706500,817,0,0,281,0,0,0,0,1096,0,248,13,0,2020-10-04T13:43:26
1601808209,817500,866,0,0,328,0,0,0,0,1192,0,6,13,0,2020-10-04T13:43:29
1601808212,817500,912,0,0,374,0,0,0,0,1284,0,20,13,0,2020-10-04T13:43:32
1601808215,817500,958,0,0,420,0,0,0,0,1376,0,34,13,0,2020-10-04T13:43:35
1601808218,817500,1004,0,0,466,0,0,0,0,1468,0,48,13,0,2020-10-04T13:43:38
1601808221,817500,1052,0,0,514,0,0,0,0,1564,0,62,13,0,2020-10-04T13:43:41
1601808224,817500,1099,0,0,561,0,0,0,0,1658,0,76,13,0,2020-10-04T13:43:44
1601808227,817500,1145,0,0,607,0,0,0,0,1750,0,90,13,0,2020-10-04T13:43:47
1601808230,817500,1191,0,0,653,0,0,0,0,1842,0,104,13,0,2020-10-04T13:43:50
1601808233,817500,1237,0,0,699,0,0,0,0,1934,0,118,13,0,2020-10-04T13:43:53
1601808236,817500,1283,0,0,745,0,0,0,0,2026,0,132,13,0,2020-10-04T13:43:56
1601808239,933500,1331,0,0,791,0,0,0,0,2120,0,146,13,0,2020-10-04T13:43:59
1601808242,933500,1377,0,0,837,0,0,0,0,2212,0,160,13,0,2020-10-04T13:44:02
1601808245,933500,1423,0,0,883,0,0,0,0,2304,0,174,13,0,2020-10-04T13:44:05
1601808248,933500,1469,0,0,929,0,0,0,0,2396,0,188,13,0,2020-10-04T13:44:08
1601808251,933500,1515,0,0,975,0,0,0,0,2488,0,202,13,0,2020-10-04T13:44:11
1601808254,933500,1560,0,0,1020,0,0,0,0,2578,0,216,13,0,2020-10-04T13:44:14
1601808257,933500,1606,0,0,1066,0,0,0,0,2670,0,230,13,0,2020-10-04T13:44:17
1601808260,933500,1655,0,0,1115,0,0,0,0,2768,0,244,13,0,2020-10-04T13:44:20
1601808263,933500,1704,0,0,1164,0,0,0,0,2866,0,2,13,0,2020-10-04T13:44:23
1601808266,933500,1753,0,0,1213,0,0,0,0,2964,0,16,13,0,2020-10-04T13:44:26
1601808269,933500,1802,0,0,1262,0,0,0,0,3062,0,30,13,0,2020-10-04T13:44:29
1601808273,48500,1852,0,0,1310,0,0,0,0,3160,0,44,13,0,2020-10-04T13:44:33
1601808276,48500,1901,0,0,1359,0,0,0,0,3258,0,58,13,0,2020-10-04T13:44:36
1601808279,48500,1950,0,0,1408,0,0,0,0,3356,0,72,13,0,2020-10-04T13:44:39
1601808282,48500,1999,0,0,1457,0,0,0,0,3454,0,86,13,0,2020-10-04T13:44:42
1601808285,48500,2048,0,0,1506,0,0,0,0,3552,0,100,13,0,2020-10-04T13:44:45
1601808288,48500,2094,0,0,1552,0,0,0,0,3644,0,114,13,0,2020-10-04T13:44:48
1601808291,48500,2140,0,0,1598,0,0,0,0,3736,0,128,13,0,2020-10-04T13:44:51
1601808294,48500,2186,0,0,1644,0,0,0,0,3828,0,142,13,0,2020-10-04T13:44:54
1601808297,48500,2232,0,0,1690,0,0,0,0,3920,0,156,13,0,2020-10-04T13:44:57
1601808300,48500,2278,0,0,1736,0,0,0,0,4012,0,170,13,0,2020-10-04T13:45:00
1601808303,162500,2326,0,0,1782,0,0,0,0,4106,0,184,13,0,2020-10-04T13:45:03
1601808306,162500,2372,0,0,1828,0,0,0,0,4198,0,198,13,0,2020-10-04T13:45:06
1601808309,162500,2419,0,0,1875,0,0,0,0,4292,0,212,13,0,2020-10-04T13:45:09
1601808312,162500,2465,0,0,1921,0,0,0,0,4384,0,226,13,0,2020-10-04T13:45:12
1601808315,162500,2511,0,0,1967,0,0,0,0,4476,0,240,13,0,2020-10-04T13:45:15
1601808318,162500,2559,0,0,2015,0,0,0,0,4572,0,254,13,0,2020-10-04T13:45:18
1601808321,162500,2606,0,0,2062,0,0,0,0,4666,0,12,13,0,2020-10-04T13:45:21
1601808324,162500,2653,0,0,2109,0,0,0,0,4760,0,26,13,0,2020-10-04T13:45:24
1601808327,162500,2699,0,0,2155,0,0,0,0,4852,0,40,13,0,2020-10-04T13:45:27
1601808330,162500,2745,0,0,2201,0,0,0,0,4944,0,54,13,0,2020-10-04T13:45:30
1601808333,278500,2793,0,0,2247,0,0,0,0,5038,0,68,13,0,2020-10-04T13:45:33
1601808336,278500,2839,0,0,2293,0,0,0,0,5130,0,82,13,0,2020-10-04T13:45:36
1601808339,278500,2885,0,0,2339,0,0,0,0,5222,0,96,13,0,2020-10-04T13:45:39
1601808342,278500,2931,0,0,2385,0,0,0,0,5314,0,110,13,0,2020-10-04T13:45:42
1601808345,278500,2976,0,0,2430,0,0,0,0,5404,0,124,13,0,2020-10-04T13:45:45
1601808348,278500,3022,0,0,2476,0,0,0,0,5496,0,138,13,0,2020-10-04T13:45:48
1601808351,278500,3068,0,0,2522,0,0,0,0,5588,0,152,13,0,2020-10-04T13:45:51
1601808354,278500,3114,0,0,2568,0,0,0,0,5680,0,166,13,0,2020-10-04T13:45:54
1601808357,278500,3160,0,0,2614,0,0,0,0,5772,0,180,13,0,2020-10-04T13:45:57
1601808360,278500,3209,0,0,2663,0,0,0,0,5870,0,194,13,0,2020-10-04T13:46:00
1601808363,278500,3259,0,0,2713,0,0,0,0,5970,0,208,13,0,2020-10-04T13:46:03
1601808366,393500,3310,0,0,2762,0,0,0,0,6070,0,222,13,0,2020-10-04T13:46:06
1601808369,393500,3359,0,0,2811,0,0,0,0,6168,0,236,13,0,2020-10-04T13:46:09
1601808372,393500,3408,0,0,2860,0,0,0,0,6266,0,250,13,0,2020-10-04T13:46:12
1601808375,393500,3457,0,0,2909,0,0,0,0,6364,0,8,13,0,2020-10-04T13:46:15
1601808378,393500,3506,0,0,2958,0,0,0,0,6462,0,22,13,0,2020-10-04T13:46:18
1601808381,393500,3554,0,0,3006,0,0,0,0,6558,0,36,13,0,2020-10-04T13:46:21
1601808384,393500,3603,0,0,3055,0,0,0,0,6656,0,50,13,0,2020-10-04T13:46:24
1601808387,393500,3650,0,0,3102,0,0,0,0,6750,0,64,13,0,2020-10-04T13:46:27
1601808390,393500,3696,0,0,3148,0,0,0,0,6842,0,78,13,0,2020-10-04T13:46:30
1601808393,393500,3742,0,0,3194,0,0,0,0,6934,0,92,13,0,2020-10-04T13:46:33
1601808396,510500,3790,0,0,3240,0,0,0,0,7028,0,106,13,0,2020-10-04T13:46:36
1601808399,510500,3835,0,0,3285,0,0,0,0,7118,0,120,13,0,2020-10-04T13:46:39
1601808402,510500,3881,0,0,3331,0,0,0,0,7210,0,134,13,0,2020-10-04T13:46:42
1601808405,510500,3927,0,0,3377,0,0,0,0,7302,0,148,13,0,2020-10-04T13:46:45
1601808408,510500,3974,0,0,3424,0,0,0,0,7396,0,162,13,0,2020-10-04T13:46:48
1601808411,510500,4020,0,0,3470,0,0,0,0,7488,0,176,13,0,2020-10-04T13:46:51
1601808414,510500,4066,0,0,3516,0,0,0,0,7580,0,190,13,0,2020-10-04T13:46:54
1601808417,510500,4112,0,0,3562,0,0,0,0,7672,0,204,13,0,2020-10-04T13:46:57
1601808420,510500,4160,0,0,3610,0,0,0,0,7768,0,218,13,0,2020-10-04T13:47:00
1601808423,510500,4208,0,0,3658,0,0,0,0,7864,0,232,13,0,2020-10-04T13:47:03
1601808426,625500,4257,0,0,3705,0,0,0,0,7960,0,246,13,0,2020-10-04T13:47:06
1601808429,625500,4303,0,0,3751,0,0,0,0,8052,0,4,13,0,2020-10-04T13:47:09
1601808432,625500,4349,0,0,3797,0,0,0,0,8144,0,18,13,0,2020-10-04T13:47:12
1601808435,625500,4395,0,0,3843,0,0,0,0,8236,0,32,13,0,2020-10-04T13:47:15
1601808438,625500,4441,0,0,3889,0,0,0,0,8328,0,46,13,0,2020-10-04T13:47:18
1601808441,625500,4487,0,0,3935,0,0,0,0,8420,0,60,13,0,2020-10-04T13:47:21
1601808444,625500,4533,0,0,3981,0,0,0,0,8512,0,74,13,0,2020-10-04T13:47:24
1601808447,625500,4579,0,0,4027,0,0,0,0,8604,0,88,13,0,2020-10-04T13:47:27
1601808450,625500,4625,0,0,4073,0,0,0,0,8696,0,102,13,0,2020-10-04T13:47:30
1601808453,625500,4671,0,0,4119,0,0,0,0,8788,0,116,13,0,2020-10-04T13:47:33
1601808456,738500,4719,0,0,4165,0,0,0,0,8882,0,130,13,0,2020-10-04T13:47:36
1601808459,738500,4765,0,0,4211,0,0,0,0,8974,0,144,13,0,2020-10-04T13:47:39
1601808462,738500,4814,0,0,4260,0,0,0,0,9072,0,158,13,0,2020-10-04T13:47:42
1601808465,738500,4863,0,0,4309,0,0,0,0,9170,0,172,13,0,2020-10-04T13:47:45
1601808468,738500,4912,0,0,4358,0,0,0,0,9268,0,186,13,0,2020-10-04T13:47:48
1601808471,738500,4961,0,0,4407,0,0,0,0,9366,0,200,13,0,2020-10-04T13:47:51
1601808474,738500,5010,0,0,4456,0,0,0,0,9464,0,214,13,0,2020-10-04T13:47:54
1601808477,738500,5059,0,0,4505,0,0,0,0,9562,0,228,13,0,2020-10-04T13:47:57
1601808480,738500,5108,0,0,4554,0,0,0,0,9660,0,242,13,0,2020-10-04T13:48:00
1601808483,738500,5157,0,0,4603,0,0,0,0,9758,0,0,13,0,2020-10-04T13:48:03
1601808486,738500,5205,0,0,4651,0,0,0,0,9854,0,14,13,0,2020-10-04T13:48:06
1601808489,854500,5253,0,0,4697,0,0,0,0,9948,0,28,13,0,2020-10-04T13:48:09
1601808492,854500,5298,0,0,4742,0,0,0,0,10038,0,42,13,0,2020-10-04T13:48:12
1601808495,854500,5344,0,0,4788,0,0,0,0,10130,0,56,13,0,2020-10-04T13:48:15
1601808498,854500,5390,0,0,4834,0,0,0,0,10222,0,70,13,0,2020-10-04T13:48:18
1601808501,854500,5437,0,0,4881,0,0,0,0,10316,0,84,13,0,2020-10-04T13:48:21
1601808504,854500,5483,0,0,4927,0,0,0,0,10408,0,98,13,0,2020-10-04T13:48:24
1601808507,854500,5529,0,0,4973,0,0,0,0,10500,0,112,13,0,2020-10-04T13:48:27
1601808510,854500,5576,0,0,5020,0,0,0,0,10594,0,126,13,0,2020-10-04T13:48:30
1601808513,854500,5622,0,0,5066,0,0,0,0,10686,0,140,13,0,2020-10-04T13:48:33
1601808516,854500,5668,0,0,5112,0,0,0,0,10778,0,154,13,0,2020-10-04T13:48:36
1601808519,983500,5716,0,0,5158,0,0,0,0,10872,0,168,13,0,2020-10-04T13:48:39
1601808522,983500,5764,0,0,5206,0,0,0,0,10968,0,182,13,0,2020-10-04T13:48:42
1601808525,983500,5811,0,0,5253,0,0,0,0,11062,0,196,13,0,2020-10-04T13:48:45
1601808528,983500,5857,0,0,5299,0,0,0,0,11154,0,210,13,0,2020-10-04T13:48:48
1601808531,983500,5903,0,0,5345,0,0,0,0,11246,0,224,13,0,2020-10-04T13:48:51
