time_from_start_min,time_s_comparsion,time_s_valid,time_s_corr,time_s_delta,time_s,time_us,red_sensor_raw,co_conc,ox_sensor_raw,no2_conc,nh3_sensor_raw,nh3_conc,seq,srcSystem,srcComponent,time_gregorian
211.566666666667,-42,1601814254,,1,1601814296,260000,0.118950895965099,45.4484176635742,1.51666140556335,0.242706581950188,0.156042158603668,20.405122756958,135,13,0,2020-10-04T15:24:56
211.583333333333,-42,1601814255,,1,1601814297,260000,0.1197494789958,45.0703620910645,1.51666140556335,0.242706581950188,0.156042158603668,20.405122756958,139,13,0,2020-10-04T15:24:57
211.6,-42,1601814256,,1,1601814298,260000,0.118153646588326,45.8315773010254,1.51511263847351,0.242464944720268,0.156042158603668,20.405122756958,144,13,0,2020-10-04T15:24:58
211.616666666667,-42,1601814257,,1,1601814299,260000,0.116034172475338,46.8790397644043,1.51511263847351,0.242464944720268,0.155580818653107,20.516902923584,149,13,0,2020-10-04T15:24:59
211.633333333333,-42,1601814258,,1,1601814300,260000,0.114714287221432,47.5533599853516,1.51356589794159,0.242223635315895,0.154814600944519,20.7046527862549,153,13,0,2020-10-04T15:25:00
211.65,-42,1601814259,,1,1601814301,260000,0.114450745284557,47.6900978088379,1.51356589794159,0.242223635315895,0.154204085469246,20.8561534881592,158,13,0,2020-10-04T15:25:01
211.666666666667,-42,1601814260,,1,1601814302,260000,0.115769900381565,47.0126724243164,1.5120210647583,0.241982609033585,0.153899624943733,20.9323444366455,163,13,0,2020-10-04T15:25:02
211.683333333333,-42,1601814261,,1,1601814303,260000,0.114977970719337,47.4172554016113,1.50125992298126,0.240303456783295,0.151483178138733,21.5525932312012,167,13,0,2020-10-04T15:25:03
211.7,-42,1601814262,,1,1601814304,260000,0.116563156247139,46.6136016845703,1.51047801971436,0.241741850972176,0.153747603297234,20.9705505371094,172,13,0,2020-10-04T15:25:04
211.716666666667,-42,1601814263,,1,1601814305,260000,0.115769900381565,47.0126724243164,1.51047801971436,0.241741850972176,0.153443947434425,21.0471839904785,177,13,0,2020-10-04T15:25:05
211.733333333333,-42,1601814264,,1,1601814306,260000,0.115505784749985,47.1469116210938,1.50893688201904,0.24150139093399,0.152989476919174,21.1626892089844,181,13,0,2020-10-04T15:25:06
211.75,-42,1601814265,,1,1601814307,260000,0.114450745284557,47.6900978088379,1.50739777088165,0.241261228919029,0.152536198496819,21.2788696289063,186,13,0,2020-10-04T15:25:07
211.766666666667,-42,1601814266,,1,1601814308,260000,0.114977970719337,47.4172554016113,1.50893688201904,0.24150139093399,0.152687162160873,21.2400665283203,191,13,0,2020-10-04T15:25:08
211.783333333333,-42,1601814267,,1,1601814309,260000,0.112872585654259,48.5239562988281,1.49820232391357,0.239826291799545,0.14984142780304,21.9903163909912,195,13,0,2020-10-04T15:25:09
211.8,-42,1601814268,,1,1601814310,260000,0.112872585654259,48.5239562988281,1.5058605670929,0.241021364927292,0.151633217930794,21.5132617950439,200,13,0,2020-10-04T15:25:10
211.816666666667,-42,1601814269,,1,1601814311,260000,0.111561462283134,49.2369232177734,1.49820232391357,0.239826291799545,0.148804843425751,22.2737903594971,205,13,0,2020-10-04T15:25:11
211.833333333333,-42,1601814270,,1,1601814312,260000,0.115505784749985,47.1469116210938,1.5027916431427,0.240542486310005,0.151183500885963,21.6314849853516,209,13,0,2020-10-04T15:25:12
211.85,-42,1601814271,,1,1601814313,260000,0.115505784749985,47.1469116210938,1.50432503223419,0.240781754255295,0.151333287358284,21.5919971466064,214,13,0,2020-10-04T15:25:13
211.866666666667,-42,1601814272,,1,1601814314,260000,0.117622889578342,46.089900970459,1.49210953712463,0.238875404000282,0.149692952632904,22.0305767059326,219,13,0,2020-10-04T15:25:14
211.883333333333,-42,1601814273,,1,1601814315,260000,0.123762525618076,43.2533416748047,1.5027916431427,0.240542486310005,0.153140842914581,21.1241111755371,223,13,0,2020-10-04T15:25:15
211.9,-42,1601814274,,1,1601814316,260000,0.118419252336025,45.7032852172852,1.49515211582184,0.239350274205208,0.151333287358284,21.5919971466064,228,13,0,2020-10-04T15:25:16
211.916666666667,-42,1601814275,,1,1601814317,260000,0.114450745284557,47.6900978088379,1.5027916431427,0.240542486310005,0.152687162160873,21.2400665283203,233,13,0,2020-10-04T15:25:17
211.933333333333,-42,1601814276,,1,1601814318,260000,0.1118233948946,49.0929870605469,1.5027916431427,0.240542486310005,0.151633217930794,21.5132617950439,237,13,0,2020-10-04T15:25:18
211.95,-42,1601814277,,1,1601814319,260000,0.112872585654259,48.5239562988281,1.50125992298126,0.240303456783295,0.151033863425255,21.6710453033447,242,13,0,2020-10-04T15:25:19
211.966666666667,-42,1601814278,,1,1601814320,260000,0.111038021743298,49.5268516540527,1.49973022937775,0.240064740180969,0.150287613272667,21.8700065612793,247,13,0,2020-10-04T15:25:20
211.983333333333,-42,1601814279,,1,1601814321,260000,0.111038021743298,49.5268516540527,1.49059104919434,0.238638401031494,0.147481307387352,22.644006729126,251,13,0,2020-10-04T15:25:21
212,-42,1601814280,,1,1601814322,260000,0.115241795778275,47.2817764282227,1.50125992298126,0.240303456783295,0.15013875067234,21.9100322723389,0,13,0,2020-10-04T15:25:22
212.016666666667,-42,1601814281,,1,1601814323,260000,0.115769900381565,47.0126724243164,1.49973022937775,0.240064740180969,0.150436595082283,21.8300609588623,5,13,0,2020-10-04T15:25:23
212.033333333333,-42,1601814282,,1,1601814324,260000,0.116827867925167,46.4817848205566,1.49973022937775,0.240064740180969,0.150884345173836,21.7106838226318,9,13,0,2020-10-04T15:25:24
212.05,-42,1601814283,,1,1601814325,260000,0.119216941297054,45.3218383789063,1.50125992298126,0.240303456783295,0.151483178138733,21.5525932312012,14,13,0,2020-10-04T15:25:25
212.066666666667,-42,1601814284,,1,1601814326,393000,0.120816327631474,44.5740661621094,1.49973022937775,0.240064740180969,0.152084112167358,21.3957252502441,19,13,0,2020-10-04T15:25:26
212.083333333333,-42,1601814285,,1,1601814327,393000,0.1197494789958,45.0703620910645,1.50125992298126,0.240303456783295,0.152536198496819,21.2788696289063,23,13,0,2020-10-04T15:25:27
212.1,-42,1601814286,,1,1601814328,393000,0.116298593580723,46.7460174560547,1.49973022937775,0.240064740180969,0.152385368943214,21.3177452087402,28,13,0,2020-10-04T15:25:28
212.116666666667,-42,1601814287,,1,1601814329,393000,0.113924108445644,47.9654731750488,1.49973022937775,0.240064740180969,0.151783376932144,21.4740085601807,33,13,0,2020-10-04T15:25:29
212.133333333333,-42,1601814288,,1,1601814330,393000,0.114187352359295,47.8274688720703,1.49820232391357,0.239826291799545,0.151483178138733,21.5525932312012,37,13,0,2020-10-04T15:25:30
212.15,-42,1601814289,,1,1601814331,393000,0.116034172475338,46.8790397644043,1.49059104919434,0.238638401031494,0.149396404623985,22.1113319396973,42,13,0,2020-10-04T15:25:31
212.166666666667,-42,1601814290,,1,1601814332,393000,0.120816327631474,44.5740661621094,1.49973022937775,0.240064740180969,0.152838245034218,21.201343536377,47,13,0,2020-10-04T15:25:32
212.183333333333,-42,1601814291,,1,1601814333,393000,0.120282597839832,44.821117401123,1.50125992298126,0.240303456783295,0.153443947434425,21.0471839904785,51,13,0,2020-10-04T15:25:33
212.2,-42,1601814292,,1,1601814334,393000,0.118153646588326,45.8315773010254,1.50125992298126,0.240303456783295,0.153292328119278,21.0856113433838,56,13,0,2020-10-04T15:25:34
212.216666666667,-42,1601814293,,1,1601814335,393000,0.114450745284557,47.6900978088379,1.50125992298126,0.240303456783295,0.152989476919174,21.1626892089844,61,13,0,2020-10-04T15:25:35
212.233333333333,-42,1601814294,,1,1601814336,393000,0.108689717948437,50.866268157959,1.49059104919434,0.238638401031494,0.149100363254547,22.192403793335,65,13,0,2020-10-04T15:25:36
212.25,-42,1601814295,,1,1601814337,393000,0.109471194446087,50.4133567810059,1.49820232391357,0.239826291799545,0.15013875067234,21.9100322723389,70,13,0,2020-10-04T15:25:37
212.266666666667,-42,1601814296,,1,1601814338,393000,0.110515169799328,49.8195381164551,1.49820232391357,0.239826291799545,0.149100363254547,22.192403793335,75,13,0,2020-10-04T15:25:38
212.283333333333,-42,1601814297,,1,1601814339,393000,0.11025395989418,49.9669303894043,1.49820232391357,0.239826291799545,0.148657262325287,22.3146076202393,79,13,0,2020-10-04T15:25:39
212.3,-42,1601814298,,1,1601814340,393000,0.111038021743298,49.5268516540527,1.49515211582184,0.239350274205208,0.148068264126778,22.4786624908447,84,13,0,2020-10-04T15:25:40
212.316666666667,-42,1601814299,,1,1601814341,393000,0.1118233948946,49.0929870605469,1.48453533649445,0.237693175673485,0.145587638020515,23.1904335021973,89,13,0,2020-10-04T15:25:41
212.333333333333,-42,1601814300,,1,1601814342,393000,0.116034172475338,46.8790397644043,1.49362993240356,0.239112704992294,0.1482153236866,22.4375286102295,93,13,0,2020-10-04T15:25:42
212.35,-42,1601814301,,1,1601814343,393000,0.116563156247139,46.6136016845703,1.49362993240356,0.239112704992294,0.148509830236435,22.3554992675781,98,13,0,2020-10-04T15:25:43
212.366666666667,-42,1601814302,,1,1601814344,393000,0.118153646588326,45.8315773010254,1.49210953712463,0.238875404000282,0.148952528834343,22.233060836792,103,13,0,2020-10-04T15:25:44
