alt,pressure,temperature
6625,43317.073614509936,245.1323328670201
6626,43311.04957236407,245.12584639544443
6627,43305.02621049008,245.11935992590742
6628,43299.00352882895,245.11287345840913
6629,43292.981527321535,245.1063869929495
6630,43286.960205908756,245.09990052952855
6631,43280.939564531596,245.09341406814627
6632,43274.9196031309,245.08692760880268
6633,43268.90032164765,245.08044115149778
6634,43262.88172002277,245.07395469623157
6635,43256.86379819723,245.067468243004
6636,43250.84655611192,245.06098179181512
6637,43244.829993707826,245.0544953426649
6638,43238.814110925894,245.04800889555338
6639,43232.79890770707,245.0415224504805
6640,43226.78438399231,245.0350360074463
6641,43220.770539722595,245.02854956645078
6642,43214.757374838875,245.02206312749394
6643,43208.74488928208,245.01557669057573
6644,43202.73308299325,245.0090902556962
6645,43196.72195591332,245.00260382285535
6646,43190.71150798329,244.99611739205318
6647,43184.701739144126,244.98963096328964
6648,43178.69264933682,244.9831445365648
6649,43172.68423850237,244.97665811187858
6650,43166.67650658176,244.97017168923105
6651,43160.669453516,244.96368526862216
6652,43154.66307924605,244.95719885005195
6653,43148.657383712976,244.95071243352038
6654,43142.652366857736,244.9442260190275
6655,43136.6480286214,244.93773960657325
6656,43130.64436894489,244.93125319615766
6657,43124.64138776933,244.9247667877807
6658,43118.63908503566,244.91828038144243
6659,43112.63746068495,244.9117939771428
6660,43106.63651465823,244.90530757488182
6661,43100.63624689651,244.89882117465947
6662,43094.636657340845,244.89233477647582
6663,43088.63774593226,244.88584838033077
6664,43082.63951261181,244.8793619862244
6665,43076.64195732054,244.87287559415665
6666,43070.64507999951,244.86638920412756
6667,43064.64888058976,244.85990281613712
6668,43058.653359032374,244.85341643018532
6669,43052.65851526838,244.84693004627215
6670,43046.664349238854,244.84044366439764
6671,43040.670860884886,244.83395728456176
6672,43034.6780501475,244.82747090676452
6673,43028.685916967836,244.82098453100593
6674,43022.69446128692,244.81449815728598
6675,43016.7036830459,244.80801178560466
6676,43010.71358218581,244.80152541596198
6677,43004.72415864772,244.79503904835792
6678,42998.735412372786,244.7885526827925
6679,42992.74734330208,244.7820663192657
6680,42986.7599513767,244.77557995777758
6681,42980.773236537745,244.76909359832806
6682,42974.787198726335,244.76260724091716
6683,42968.801837883584,244.7561208855449
6684,42962.81715395061,244.74963453221127
6685,42956.83314686852,244.74314818091628
6686,42950.849816578426,244.7366618316599
6687,42944.86716302147,244.73017548444216
6688,42938.885186138796,244.72368913926303
6689,42932.90388587153,244.71720279612254
6690,42926.92326216081,244.71071645502064
6691,42920.943314947755,244.7042301159574
6692,42914.96404417353,244.69774377893276
6693,42908.9854497793,244.69125744394674
6694,42903.00753170618,244.68477111099935
6695,42897.03028989535,244.67828478009056
6696,42891.05372428794,244.6717984512204
6697,42885.077834825155,244.66531212438886
6698,42879.10262144816,244.65882579959592
6699,42873.128084098054,244.6523394768416
6700,42867.15422271612,244.6458531561259
6701,42861.18103724343,244.63936683744882
6702,42855.20852762125,244.63288052081032
6703,42849.23669379069,244.62639420621048
6704,42843.26553569297,244.6199078936492
6705,42837.295053269336,244.61342158312655
6706,42831.325246460896,244.6069352746425
6707,42825.35611520887,244.60044896819707
6708,42819.38765945451,244.59396266379022
6709,42813.41987913897,244.587476361422
6710,42807.45277420348,244.5809900610924
6711,42801.48634458924,244.57450376280136
6712,42795.52059023748,244.56801746654892
6713,42789.555511089406,244.5615311723351
6714,42783.59110708626,244.5550448801599
6715,42777.62737816925,244.54855859002328
6716,42771.66432427962,244.54207230192526
6717,42765.70194535861,244.53558601586582
6718,42759.74024134745,244.52909973184498
6719,42753.779212187386,244.52261344986275
6720,42747.818857819664,244.51612716991912
6721,42741.8591781855,244.50964089201406
6722,42735.90017322619,244.5031546161476
6723,42729.941842882974,244.49666834231974
6724,42723.98418709712,244.49018207053047
6725,42718.02720580986,244.48369580077977
6726,42712.07089896249,244.47720953306768
6727,42706.115266496294,244.47072326739416
6728,42700.160308352504,244.46423700375925
6729,42694.206024472405,244.4577507421629
6730,42688.25241479733,244.45126448260515
6731,42682.29947926849,244.44477822508597
6732,42676.34721782721,244.43829196960536
6733,42670.39563041481,244.43180571616335
6734,42664.44471697254,244.42531946475992
6735,42658.49447744174,244.4188332153951
6736,42652.54491176367,244.41234696806882
6737,42646.596019879646,244.40586072278114
6738,42640.64780173098,244.399374479532
6739,42634.700257259006,244.39288823832146
6740,42628.75338640502,244.3864019991495
6741,42622.807189110354,244.3799157620161
6742,42616.86166531631,244.37342952692129
6743,42610.91681496423,244.36694329386506
6744,42604.97263799548,244.3604570628474
6745,42599.02913435133,244.35397083386826
6746,42593.08630397318,244.3474846069277
6747,42587.14414680233,244.34099838202576
6748,42581.202662780146,244.33451215916236
6749,42575.26185184795,244.32802593833753
6750,42569.32171394714,244.32153971955125
6751,42563.38224901902,244.31505350280355
6752,42557.443457005014,244.3085672880944
6753,42551.50533784639,244.3020810754238
6754,42545.567891484614,244.29559486479178
6755,42539.63111786102,244.28910865619832
6756,42533.69501691699,244.28262244964344
6757,42527.759588593864,244.27613624512708
6758,42521.82483283306,244.2696500426493
6759,42515.89074957596,244.26316384221008
6760,42509.95733876393,244.2566776438094
6761,42504.02460033837,244.25019144744726
6762,42498.09253424072,244.24370525312372
6763,42492.161140412325,244.2372190608387
6764,42486.2304187946,244.23073287059225
6765,42480.300369328965,244.22424668238432
6766,42474.37099195681,244.21776049621496
6767,42468.44228661958,244.21127431208416
6768,42462.51425325866,244.2047881299919
6769,42456.58689181548,244.19830194993818
6770,42450.660202231484,244.19181577192302
6771,42444.734184448076,244.18532959594637
6772,42438.80883840672,244.1788434220083
6773,42432.884164048824,244.17235725010877
6774,42426.96016131582,244.16587108024777
6775,42421.03683014917,244.1593849124253
6776,42415.11417049029,244.1528987466414
6777,42409.192182280654,244.146412582896
6778,42403.27086546171,244.1399264211892
6779,42397.35021997495,244.1334402615209
6780,42391.43024576176,244.1269541038911
6781,42385.510942763685,244.12046794829988
6782,42379.59231092212,244.1139817947472
6783,42373.67435017856,244.10749564323302
6784,42367.757060474505,244.1010094937574
6785,42361.84044175144,244.0945233463203
6786,42355.9244939508,244.08803720092172
6787,42350.00921701407,244.08155105756168
6788,42344.0946108828,244.0750649162402
6789,42338.18067549844,244.0685787769572
6790,42332.26741080249,244.06209263971274
6791,42326.35481673641,244.0556065045068
6792,42320.442893241794,244.04912037133943
6793,42314.53164026007,244.04263424021053
6794,42308.6210577328,244.03614811112016
6795,42302.71114560145,244.02966198406833
6796,42296.80190380758,244.02317585905502
6797,42290.893332292675,244.01668973608022
6798,42284.98543099829,244.01020361514395
6799,42279.07819986594,244.00371749624617
6800,42273.17163883716,243.99723137938696
6801,42267.26574785348,243.99074526456621
6802,42261.360526856464,243.98425915178402
6803,42255.45597578758,243.9777730410403
6804,42249.552094588464,243.97128693233512
6805,42243.64888320064,243.96480082566848
6806,42237.74634156562,243.9583147210403
6807,42231.84446962501,243.95182861845066
6808,42225.94326732035,243.94534251789952
6809,42220.042734593226,243.93885641938687
6810,42214.14287138516,243.93237032291276
6811,42208.24367763773,243.92588422847714
6812,42202.34515329257,243.91939813608002
6813,42196.44729829118,243.9129120457214
6814,42190.55011257522,243.90642595740132
6815,42184.6535960862,243.89993987111973
6816,42178.75774876577,243.89345378687662
6817,42172.86257055547,243.88696770467203
6818,42166.96806139694,243.88048162450593
6819,42161.07422123176,243.87399554637832
6820,42155.18105000157,243.8675094702892
6821,42149.28854764789,243.8610233962386
6822,42143.396714112416,243.8545373242265
6823,42137.50554933671,243.84805125425288
6824,42131.61505326242,243.84156518631778
6825,42125.72522583117,243.83507912042114
6826,42119.83606698455,243.828593056563
6827,42113.9475766642,243.82210699474336
6828,42108.05975481179,243.8156209349622
6829,42102.17260136892,243.80913487721955
6830,42096.286116277246,243.80264882151536
6831,42090.40029947839,243.79616276784967
6832,42084.51515091399,243.78967671622246
6833,42078.63067052574,243.78319066663374
6834,42072.74685825528,243.77670461908352
6835,42066.86371404423,243.77021857357175
6836,42060.98123783428,243.7637325300985
6837,42055.09942956711,243.75724648866372
6838,42049.21828918437,243.7507604492674
6839,42043.337816627696,243.74427441190957
6840,42037.45801183884,243.73778837659023
6841,42031.578874759405,243.73130234330938
6842,42025.7004053311,243.72481631206696
6843,42019.822603495646,243.71833028286306
6844,42013.94546919469,243.7118442556976
6845,42008.069002369935,243.70535823057065
6846,42002.193202963084,243.69887220748214
6847,41996.31807091583,243.69238618643212
6848,41990.44360616988,243.68590016742058
6849,41984.56980866691,243.67941415044749
6850,41978.696678348686,243.67292813551288
6851,41972.8242151569,243.66644212261673
6852,41966.95241903325,243.65995611175904
6853,41961.0812899195,243.65347010293982
6854,41955.21082775732,243.6469840961591
6855,41949.34103248848,243.6404980914168
6856,41943.47190405468,243.63401208871298
6857,41937.6034423977,243.62752608804763
6858,41931.735647459245,243.62104008942072
6859,41925.86851918107,243.6145540928323
6860,41920.0020575049,243.6080680982823
6861,41914.13626237252,243.6015821057708
6862,41908.27113372567,243.59509611529774
6863,41902.40667150609,243.58861012686313
6864,41896.542875655534,243.582124140467
6865,41890.6797461158,243.57563815610928
6866,41884.81728282866,243.56915217379003
6867,41878.95548573583,243.56266619350924
6868,41873.09435477917,243.55618021526692
6869,41867.23388990036,243.54969423906303
6870,41861.37409104125,243.5432082648976
6871,41855.51495814364,243.5367222927706
6872,41849.656491149246,243.53023632268207
6873,41843.79868999992,243.52375035463197
6874,41837.94155463743,243.51726438862033
6875,41832.085085003586,243.51077842464713
6876,41826.22928104018,243.50429246271239
6877,41820.37414268906,243.49780650281605
6878,41814.519669891975,243.49132054495817
6879,41808.665862590795,243.48483458913876
6880,41802.812720727285,243.47834863535775
6881,41796.960244243324,243.4718626836152
6882,41791.10843308068,243.46537673391109
6883,41785.25728718123,243.45889078624543
6884,41779.40680648676,243.4524048406182
6885,41773.55699093914,243.44591889702937
6886,41767.70784048023,243.439432955479
6887,41761.85935505182,243.43294701596707
6888,41756.01153459575,243.42646107849356
6889,41750.16437905394,243.41997514305848
6890,41744.317888368176,243.41348920966186
6891,41738.472062480316,243.40700327830365
6892,41732.62690133229,243.40051734898384
6893,41726.78240486589,243.3940314217025
6894,41720.93857302303,243.38754549645955
6895,41715.09540574554,243.38105957325507
6896,41709.25290297532,243.374573652089
6897,41703.41106465424,243.36808773296133
6898,41697.569890724204,243.3616018158721
6899,41691.72938112706,243.3551159008213
6900,41685.88953580474,243.3486299878089
6901,41680.05035469909,243.34214407683493
6902,41674.21183775205,243.33565816789937
6903,41668.3739849055,243.32917226100224
6904,41662.536796101325,243.32268635614352
6905,41656.700271281436,243.31620045332323
6906,41650.86441038778,243.30971455254135
6907,41645.02921336225,243.30322865379787
6908,41639.19468014675,243.29674275709283
6909,41633.36081068321,243.2902568624262
6910,41627.52760491355,243.28377096979796
6911,41621.695062779705,243.27728507920813
6912,41615.86318422363,243.2707991906567
6913,41610.031969187236,243.26431330414368
6914,41604.201417612436,243.2578274196691
6915,41598.371529441225,243.25134153723292
6916,41592.542304615505,243.2448556568351
6917,41586.713743077264,243.23836977847574
6918,41580.88584476842,243.23188390215478
6919,41575.05860963094,243.2253980278722
6920,41569.2320376068,243.218912155628
6921,41563.40612863793,243.21242628542225
6922,41557.580882666356,243.20594041725488
6923,41551.75629963399,243.1994545511259
6924,41545.93237948284,243.19296868703532
6925,41540.10912215485,243.18648282498316
6926,41534.28652759207,243.17999696496938
6927,41528.46459573639,243.173511106994
6928,41522.6433265299,243.167025251057
6929,41516.82271991451,243.1605393971584
6930,41511.00277583225,243.15405354529818
6931,41505.18349422512,243.14756769547637
6932,41499.36487503511,243.14108184769293
6933,41493.54691820426,243.1345960019479
6934,41487.72962367454,243.12811015824127
6935,41481.91299138799,243.121624316573
6936,41476.09702128662,243.11513847694312
6937,41470.28171331243,243.10865263935162
6938,41464.467067407495,243.10216680379853
6939,41458.653083513804,243.0956809702838
6940,41452.839761573385,243.08919513880747
6941,41447.02710152827,243.0827093093695
6942,41441.215103320515,243.07622348196992
6943,41435.403766892196,243.0697376566087
6944,41429.5930921853,243.0632518332859
6945,41423.783079141875,243.05676601200148
6946,41417.97372770402,243.0502801927554
6947,41412.16503781377,243.04379437554772
6948,41406.35700941316,243.0373085603784
6949,41400.5496424443,243.03082274724744
6950,41394.74293684923,243.0243369361549
6951,41388.93689257001,243.0178511271007
6952,41383.13150954873,243.01136532008488
6953,41377.3267877275,243.0048795151074
6954,41371.52272704834,242.99839371216834
6955,41365.71932745334,242.99190791126762
6956,41359.916588884655,242.98542211240527
6957,41354.11451128431,242.97893631558128
6958,41348.31309459443,242.97245052079566
6959,41342.51233875709,242.96596472804842
6960,41336.71224371445,242.95947893733953
6961,41330.91280940857,242.952993148669
6962,41325.11403578153,242.9465073620368
6963,41319.31592277548,242.94002157744302
6964,41313.51847033257,242.93353579488758
6965,41307.72167839489,242.92705001437048
6966,41301.92554690454,242.92056423589176
6967,41296.13007580368,242.9140784594514
6968,41290.335265034424,242.90759268504937
6969,41284.5411145389,242.9011069126857
6970,41278.74762425928,242.8946211423604
6971,41272.95479413767,242.8881353740734
6972,41267.16262411623,242.8816496078248
6973,41261.37111413714,242.87516384361456
6974,41255.5802641425,242.86867808144265
6975,41249.790074074466,242.8621923213091
6976,41244.00054387524,242.8557065632139
6977,41238.211673486956,242.84922080715702
6978,41232.42346285182,242.8427350531385
6979,41226.635911911944,242.83624930115835
6980,41220.84902060952,242.8297635512165
6981,41215.06278888674,242.82327780331303
6982,41209.27721668579,242.81679205744788
6983,41203.492303948864,242.81030631362108
6984,41197.70805061811,242.80382057183263
6985,41191.92445663573,242.7973348320825
6986,41186.14152194392,242.79084909437074
6987,41180.35924648491,242.78436335869728
6988,41174.57763020087,242.77787762506216
6989,41168.79667303401,242.7713918934654
6990,41163.01637492656,242.76490616390697
6991,41157.23673582073,242.75842043638684
6992,41151.457755658696,242.75193471090506
6993,41145.67943438272,242.74544898746163
6994,41139.901771935,242.73896326605652
6995,41134.12476825779,242.73247754668975
6996,41128.34842329328,242.7259918293613
6997,41122.57273698375,242.71950611407118
6998,41116.79770927143,242.71302040081937
6999,41111.02334009853,242.7065346896059
7000,41105.24962940734,242.70004898043075
7001,41099.47657714004,242.69356327329393
7002,41093.704183238944,242.68707756819543
7003,41087.93244764631,242.68059186513526
7004,41082.16137030433,242.6741061641134
7005,41076.39095115537,242.66762046512986
7006,41070.621190141595,242.66113476818464
7007,41064.85208720532,242.65464907327774
7008,41059.08364228883,242.64816338040916
7009,41053.31585533439,242.6416776895789
7010,41047.54872628427,242.63519200078693
7011,41041.78225508077,242.6287063140333
7012,41036.01644166615,242.62222062931798
7013,41030.25128598273,242.61573494664094
7014,41024.486787972804,242.60924926600228
7015,41018.722947578644,242.60276358740185
7016,41012.95976474258,242.5962779108398
7017,41007.197239406916,242.58979223631601
7018,41001.43537151392,242.58330656383055
7019,40995.674161005976,242.5768208933834
7020,40989.91360782536,242.57033522497454
7021,40984.15371191436,242.563849558604
7022,40978.39447321535,242.55736389427176
7023,40972.63589167061,242.5508782319778
7024,40966.87796722253,242.54439257172217
7025,40961.1206998134,242.53790691350486
7026,40955.36408938557,242.5314212573258
7027,40949.60813588137,242.52493560318507
7028,40943.852839243154,242.51844995108263
7029,40938.09819941329,242.51196430101848
7030,40932.344216334095,242.50547865299262
7031,40926.59088994792,242.49899300700508
7032,40920.83822019715,242.4925073630558
7033,40915.08620702416,242.48602172114485
7034,40909.33485037125,242.4795360812722
7035,40903.58415018085,242.47305044343778
7036,40897.83410639534,242.4665648076417
7037,40892.08471895703,242.4600791738839
7038,40886.335987808365,242.45359354216438
7039,40880.58791289172,242.44710791248315
7040,40874.840494149445,242.4406222848402
7041,40869.09373152396,242.43413665923555
7042,40863.34762495765,242.4276510356692
7043,40857.602174392916,242.42116541414111
7044,40851.85737977215,242.4146797946513
7045,40846.113241037754,242.4081941771998
7046,40840.36975813218,242.40170856178653
7047,40834.62693099774,242.39522294841157
7048,40828.884759576984,242.38873733707487
7049,40823.14324381223,242.38225172777646
7050,40817.40238364593,242.37576612051635
7051,40811.66217902052,242.3692805152945
7052,40805.92262987842,242.36279491211093
7053,40800.18373616204,242.3563093109656
7054,40794.445497813875,242.3498237118586
7055,40788.707914776314,242.34333811478982
7056,40782.970986991815,242.33685251975933
7057,40777.23471440282,242.3303669267671
7058,40771.49909695181,242.32388133581316
7059,40765.76413458121,242.3173957468975
7060,40760.02982723346,242.31091016002006
7061,40754.296174851086,242.30442457518092
7062,40748.56317737647,242.29793899238004
7063,40742.83083475214,242.29145341161743
7064,40737.09914692056,242.28496783289307
7065,40731.36811382421,242.27848225620698
7066,40725.63773540552,242.27199668155913
7067,40719.90801160702,242.26551110894957
7068,40714.178942371174,242.25902553837824
7069,40708.4505276405,242.2525399698452
7070,40702.7227673575,242.2460544033504
7071,40696.9956614646,242.2395688388939
7072,40691.26920990436,242.23308327647558
7073,40685.54341261925,242.22659771609557
7074,40679.818269551804,242.2201121577538
7075,40674.09378064456,242.21362660145027
7076,40668.36994583996,242.207141047185
7077,40662.64676508058,242.20065549495797
7078,40656.92423830889,242.19416994476921
7079,40651.20236546748,242.1876843966187
7080,40645.48114649881,242.1811988505064
7081,40639.76058134548,242.1747133064324
7082,40634.040669949965,242.16822776439662
7083,40628.32141225486,242.16174222439906
7084,40622.60280820265,242.1552566864398
7085,40616.88485773595,242.14877115051874
7086,40611.16756079725,242.14228561663595
7087,40605.4509173291,242.13580008479138
7088,40599.73492727411,242.12931455498506
7089,40594.0195905748,242.12282902721697
7090,40588.30490717378,242.11634350148714
7091,40582.59087701356,242.1098579777955
7092,40576.87750003672,242.10337245614215
7093,40571.16477618586,242.09688693652703
7094,40565.45270540356,242.0904014189501
7095,40559.74128763237,242.08391590341145
7096,40554.030522814915,242.077430389911
7097,40548.32041089375,242.0709448784488
7098,40542.6109518115,242.06445936902483
7099,40536.902145510714,242.05797386163908
7100,40531.193991934044,242.05148835629157
7101,40525.486491024065,242.0450028529823
7102,40519.77964272338,242.03851735171122
7103,40514.07344697462,242.0320318524784
7104,40508.36790372038,242.02554635528378
7105,40502.66301290327,242.0190608601274
7106,40496.958774465944,242.01257536700925
7107,40491.25518835101,242.00608987592932
7108,40485.55225450105,241.9996043868876
7109,40479.84997285876,241.99311889988408
7110,40474.14834336676,241.9866334149188
7111,40468.447365967695,241.98014793199175
7112,40462.74704060417,241.9736624511029
7113,40457.047367218845,241.96717697225228
7114,40451.34834575441,241.96069149543987
7115,40445.64997615346,241.95420602066568
7116,40439.95225835867,241.9477205479297
7117,40434.25519231272,241.9412350772319
7118,40428.55877795825,241.93474960857236
7119,40422.86301523795,241.928264141951
7120,40417.16790409447,241.92177867736785
7121,40411.47344447047,241.91529321482292
7122,40405.77963630867,241.90880775431623
7123,40400.08647955172,241.90232229584768
7124,40394.393974142324,241.89583683941737
7125,40388.70212002314,241.88935138502526
7126,40383.01091713689,241.88286593267136
7127,40377.32036542626,241.87638048235567
7128,40371.630464833936,241.86989503407818
7129,40365.94121530261,241.86340958783887
7130,40360.252616775055,241.85692414363777
7131,40354.56466919388,241.85043870147487
7132,40348.87737250188,241.84395326135018
7133,40343.19072664175,241.83746782326367
7134,40337.50473155618,241.83098238721536
7135,40331.81938718791,241.82449695320526
7136,40326.134693479675,241.81801152123333
7137,40320.45065037424,241.8115260912996
7138,40314.76725781426,241.80504066340407
7139,40309.084515742514,241.79855523754674
7140,40303.40242410176,241.79206981372758
7141,40297.72098283472,241.78558439194663
7142,40292.040191884145,241.77909897220385
7143,40286.36005119279,241.77261355449926
7144,40280.68056070339,241.76612813883287
7145,40275.001720358734,241.75964272520466
7146,40269.32353010159,241.75315731361462
7147,40263.64598987468,241.7466719040628
7148,40257.96909962081,241.74018649654911
7149,40252.29285928277,241.73370109107364
7150,40246.61726880324,241.72721568763632
7151,40240.942328125115,241.7207302862372
7152,40235.268037191156,241.71424488687626
7153,40229.59439594407,241.7077594895535
7154,40223.92140432675,241.7012740942689
7155,40218.24906228191,241.6947887010225
7156,40212.5773697524,241.68830330981427
7157,40206.906326681004,241.68181792064422
7158,40201.2359330105,241.67533253351232
7159,40195.56618868374,241.6688471484186
7160,40189.89709364353,241.66236176536307
7161,40184.22864783265,241.65587638434567
7162,40178.56085119395,241.64939100536648
7163,40172.893703670234,241.64290562842544
7164,40167.22720520434,241.63642025352257
7165,40161.56135573909,241.62993488065786
7166,40155.89615521733,241.62344950983132
7167,40150.23160358189,241.61696414104296
7168,40144.56770077558,241.61047877429274
7169,40138.9044467413,241.60399340958068
7170,40133.241841421855,241.5975080469068
7171,40127.579884760096,241.59102268627106
7172,40121.91857669891,241.5845373276735
7173,40116.25791718113,241.5780519711141
7174,40110.59790614962,241.57156661659286
7175,40104.938543547236,241.56508126410975
7176,40099.279829316874,241.55859591366482
7177,40093.62176340137,241.55211056525803
7178,40087.96434574363,241.5456252188894
7179,40082.3075762865,241.5391398745589
7180,40076.6514549729,241.53265453226658
7181,40070.995981745706,241.52616919201242
7182,40065.341156547765,241.51968385379638
7183,40059.68697932204,241.51319851761852
7184,40054.03345001136,241.50671318347878
7185,40048.38056855867,241.50022785137722
7186,40042.72833490685,241.49374252131378
7187,40037.076748998836,241.48725719328849
7188,40031.42581077752,241.48077186730134
7189,40025.775520185794,241.47428654335235
7190,40020.1258771666,241.4678012214415
7191,40014.47688166287,241.46131590156875
7192,40008.828533617496,241.45483058373418
7193,40003.180832973434,241.44834526793775
7194,39997.53377967362,241.44185995417945
7195,39991.88737366095,241.4353746424593
7196,39986.24161487842,241.42888933277726
7197,39980.59650326891,241.42240402513337
7198,39974.95203877542,241.4159187195276
7199,39969.30822134086,241.40943341596
7200,39963.66505090822,241.4029481144305
7201,39958.02252742041,241.39646281493916
7202,39952.38065082042,241.38997751748593
7203,39946.73942105122,241.38349222207083
7204,39941.09883805576,241.37700692869385
7205,39935.458901777005,241.370521637355
7206,39929.81961215794,241.3640363480543
7207,39924.18096914156,241.3575510607917
7208,39918.54297267083,241.35106577556726
7209,39912.905622688726,241.3445804923809
7210,39907.26891913821,241.3380952112327
7211,39901.63286196233,241.3316099321226
7212,39895.99745110409,241.32512465505064
7213,39890.36268650643,241.3186393800168
7214,39884.72856811237,241.31215410702106
7215,39879.095095864934,241.30566883606343
7216,39873.462269707125,241.29918356714396
7217,39867.830089581956,241.29269830026257
7218,39862.198555432435,241.2862130354193
7219,39856.5676672016,241.27972777261414
7220,39850.93742483246,241.27324251184712
7221,39845.30782826803,241.2667572531182
7222,39839.678877451355,241.26027199642738
7223,39834.050572325476,241.25378674177466
7224,39828.422912833405,241.24730148916007
7225,39822.79589891821,241.2408162385836
7226,39817.16953052294,241.23433099004524
7227,39811.543807590606,241.22784574354495
7228,39805.918730064295,241.22136049908278
7229,39800.29429788706,241.21487525665873
7230,39794.67051100191,241.20839001627277
7231,39789.047369351996,241.20190477792494
7232,39783.424872880314,241.19541954161517
7233,39777.803021529944,241.18893430734352
7234,39772.18181524398,241.18244907510996
7235,39766.56125396548,241.17596384491452
7236,39760.94133763755,241.16947861675717
7237,39755.32206620322,241.16299339063792
7238,39749.703439605626,241.15650816655676
7239,39744.08545778786,241.1500229445137
7240,39738.468120692974,241.14353772450872
7241,39732.85142826408,241.13705250654186
7242,39727.23538044431,241.13056729061307
7243,39721.61997717675,241.12408207672237
7244,39716.0052184045,241.11759686486977
7245,39710.39110407067,241.11111165505525
7246,39704.777634118385,241.10462644727883
7247,39699.16480849076,241.0981412415405
7248,39693.55262713094,241.09165603784024
7249,39687.941089981985,241.08517083617807
7250,39682.33019698709,241.078685636554
7251,39676.71994808937,241.07220043896803
7252,39671.11034323196,241.0657152434201
7253,39665.501382357965,241.05923004991027
7254,39659.893065410564,241.0527448584385
7255,39654.285392332946,241.04625966900483
7256,39648.678363068146,241.03977448160924
7257,39643.071977559404,241.03328929625172
7258,39637.4662357499,241.0268041129323
7259,39631.8611375827,241.02031893165093
7260,39626.25668300106,241.01383375240766
7261,39620.6528719481,241.00734857520246
7262,39615.049704366975,241.0008634000353
7263,39609.4471802009,240.99437822690624
7264,39603.845299393055,240.98789305581525
7265,39598.244061886595,240.98140788676233
7266,39592.64346762469,240.97492271974747
7267,39587.04351655059,240.96843755477067
7268,39581.444208607434,240.96195239183194
7269,39575.845543738455,240.9554672309313
7270,39570.2475218868,240.9489820720687
7271,39564.65014299572,240.9424969152442
7272,39559.053407008425,240.93601176045775
7273,39553.45731386807,240.92952660770933
7274,39547.861863517945,240.923041456999
7275,39542.26705590121,240.9165563083267
7276,39536.672890961105,240.91007116169249
7277,39531.07936864084,240.90358601709636
7278,39525.48648888367,240.89710087453824
7279,39519.894251632824,240.89061573401818
7280,39514.302656831496,240.88413059553622
7281,39508.71170442296,240.87764545909226
7282,39503.12139435046,240.8711603246864
7283,39497.5317265572,240.86467519231857
7284,39491.94270098651,240.8581900619888
7285,39486.354317581565,240.85170493369708
7286,39480.76657628563,240.8452198074434
7287,39475.179477042,240.83873468322778
7288,39469.593019793916,240.83224956105022
7289,39464.007204484646,240.8257644409107
7290,39458.42203105747,240.81927932280922
7291,39452.837499455636,240.81279420674576
7292,39447.25360962244,240.80630909272037
7293,39441.67036150118,240.79982398073304
7294,39436.0877550351,240.7933388707837
7295,39430.505790167525,240.78685376287245
7296,39424.92446684171,240.78036865699923
7297,39419.34378500097,240.77388355316404
7298,39413.7637445886,240.76739845136692
7299,39408.18434554791,240.7609133516078
7300,39402.605587822196,240.75442825388672
7301,39397.02747135478,240.74794315820367
7302,39391.449996088915,240.74145806455869
7303,39385.87316196802,240.7349729729517
7304,39380.29696893534,240.7284878833828
7305,39374.72141693419,240.7220027958519
7306,39369.14650590794,240.715517710359
7307,39363.57223579989,240.70903262690416
7308,39357.9986065534,240.70254754548733
7309,39352.425618111774,240.69606246610857
7310,39346.85327041838,240.68957738876782
7311,39341.28156341655,240.68309231346507
7312,39335.71049704961,240.67660724020038
7313,39330.14007126095,240.67012216897368
7314,39324.570285993905,240.66363709978503
7315,39319.00114119181,240.65715203263437
7316,39313.432636798076,240.65066696752177
7317,39307.864772756046,240.64418190444718
7318,39302.297549009054,240.6376968434106
7319,39296.73096550051,240.63121178441205
7320,39291.16502217379,240.6247267274515
7321,39285.599718972255,240.61824167252897
7322,39280.03505583931,240.61175661964447
7323,39274.471032718306,240.60527156879797
7324,39268.90764955266,240.5987865199895
7325,39263.34490628574,240.592301473219
7326,39257.782802861,240.58581642848657
7327,39252.22133922175,240.5793313857921
7328,39246.66051531148,240.57284634513567
7329,39241.100331073554,240.56636130651725
7330,39235.54078645139,240.55987626993684
7331,39229.98188138837,240.5533912353944
7332,39224.42361582797,240.54690620289
7333,39218.86598971358,240.5404211724236
7334,39213.30900298861,240.5339361439952
7335,39207.75265559652,240.5274511176048
7336,39202.19694748069,240.5209660932524
7337,39196.64187858462,240.51448107093802
7338,39191.08744885173,240.50799605066163
7339,39185.53365822544,240.50151103242322
7340,39179.980506649204,240.49502601622285
7341,39174.427994066464,240.48854100206046
7342,39168.87612042069,240.48205598993604
7343,39163.32488565531,240.47557097984964
7344,39157.774289713845,240.46908597180123
7345,39152.22433253967,240.4626009657908
7346,39146.67501407633,240.45611596181837
7347,39141.12633426724,240.44963095988393
7348,39135.57829305592,240.4431459599875
7349,39130.030890385795,240.43666096212905
7350,39124.48412620041,240.43017596630858
7351,39118.93800044319,240.42369097252612
7352,39113.39251305764,240.4172059807816
7353,39107.84766398726,240.4107209910751
7354,39102.303453175555,240.4042360034066
7355,39096.75988056599,240.39775101777605
7356,39091.21694610208,240.39126603418347
7357,39085.674649727356,240.3847810526289
7358,39080.13299138528,240.37829607311232
7359,39074.59197101941,240.37181109563372
7360,39069.05158857324,240.36532612019306
7361,39063.51184399031,240.3588411467904
