time_s,time_us,o2_conc,seq,srcSystem,srcComponent,time_gregorian
1601810809,882000,15.311037063598633,59,13,0,2020-10-04T14:26:49
1601810810,882000,15.311037063598633,64,13,0,2020-10-04T14:26:50
1601810811,882000,15.311037063598633,68,13,0,2020-10-04T14:26:51
1601810812,882000,15.07223892211914,73,13,0,2020-10-04T14:26:52
1601810813,882000,15.226755142211914,78,13,0,2020-10-04T14:26:53
1601810814,882000,15.325082778930664,82,13,0,2020-10-04T14:26:54
1601810815,882000,15.325082778930664,87,13,0,2020-10-04T14:26:55
1601810816,882000,15.226755142211914,92,13,0,2020-10-04T14:26:56
1601810817,882000,15.15652084350586,96,13,0,2020-10-04T14:26:57
1601810818,882000,15.311037063598633,101,13,0,2020-10-04T14:26:58
1601810819,882000,15.353175163269043,106,13,0,2020-10-04T14:26:59
1601810820,882000,15.325082778930664,110,13,0,2020-10-04T14:27:00
1601810821,882000,15.142474174499512,115,13,0,2020-10-04T14:27:01
1601810823,7000,15.100333213806152,120,13,0,2020-10-04T14:27:03
1601810824,7000,15.353175163269043,124,13,0,2020-10-04T14:27:04
1601810825,7000,15.325082778930664,129,13,0,2020-10-04T14:27:05
1601810826,7000,15.030098915100098,134,13,0,2020-10-04T14:27:06
1601810827,7000,15.296987533569336,138,13,0,2020-10-04T14:27:07
1601810828,7000,15.325082778930664,143,13,0,2020-10-04T14:27:08
1601810829,7000,15.325082778930664,148,13,0,2020-10-04T14:27:09
1601810830,7000,15.311037063598633,152,13,0,2020-10-04T14:27:10
1601810831,7000,15.25484848022461,157,13,0,2020-10-04T14:27:11
1601810832,7000,15.268895149230957,162,13,0,2020-10-04T14:27:12
1601810833,7000,15.325082778930664,166,13,0,2020-10-04T14:27:13
1601810834,7000,15.339130401611328,171,13,0,2020-10-04T14:27:14
1601810835,7000,15.325082778930664,176,13,0,2020-10-04T14:27:15
1601810836,7000,15.212706565856934,180,13,0,2020-10-04T14:27:16
1601810837,7000,15.07223892211914,185,13,0,2020-10-04T14:27:17
1601810838,7000,15.325082778930664,190,13,0,2020-10-04T14:27:18
1601810839,7000,15.311037063598633,194,13,0,2020-10-04T14:27:19
1601810840,7000,15.114378929138184,199,13,0,2020-10-04T14:27:20
1601810841,7000,15.240800857543945,204,13,0,2020-10-04T14:27:21
1601810842,7000,15.353175163269043,208,13,0,2020-10-04T14:27:22
1601810843,7000,15.311037063598633,213,13,0,2020-10-04T14:27:23
1601810844,7000,15.325082778930664,218,13,0,2020-10-04T14:27:24
1601810845,7000,14.959864616394043,222,13,0,2020-10-04T14:27:25
1601810846,7000,15.17056655883789,227,13,0,2020-10-04T14:27:26
1601810847,7000,15.325082778930664,232,13,0,2020-10-04T14:27:27
1601810848,7000,15.339130401611328,236,13,0,2020-10-04T14:27:28
1601810849,7000,15.142474174499512,241,13,0,2020-10-04T14:27:29
1601810850,7000,15.058192253112793,246,13,0,2020-10-04T14:27:30
1601810851,7000,15.325082778930664,250,13,0,2020-10-04T14:27:31
1601810852,7000,15.325082778930664,255,13,0,2020-10-04T14:27:32
1601810853,7000,15.07223892211914,4,13,0,2020-10-04T14:27:33
1601810854,131000,14.959864616394043,8,13,0,2020-10-04T14:27:34
1601810855,131000,15.339130401611328,13,13,0,2020-10-04T14:27:35
1601810856,131000,15.325082778930664,18,13,0,2020-10-04T14:27:36
1601810857,131000,15.325082778930664,22,13,0,2020-10-04T14:27:37
1601810858,131000,15.198660850524902,27,13,0,2020-10-04T14:27:38
1601810859,131000,14.987957000732422,32,13,0,2020-10-04T14:27:39
1601810860,131000,15.339130401611328,36,13,0,2020-10-04T14:27:40
1601810861,131000,15.325082778930664,41,13,0,2020-10-04T14:27:41
1601810862,131000,15.058192253112793,46,13,0,2020-10-04T14:27:42
1601810863,131000,15.128426551818848,50,13,0,2020-10-04T14:27:43
1601810864,131000,15.339130401611328,55,13,0,2020-10-04T14:27:44
1601810865,131000,15.325082778930664,60,13,0,2020-10-04T14:27:45
1601810866,131000,15.325082778930664,64,13,0,2020-10-04T14:27:46
1601810867,131000,14.917724609375,69,13,0,2020-10-04T14:27:47
1601810868,131000,15.058192253112793,74,13,0,2020-10-04T14:27:48
1601810869,131000,15.325082778930664,78,13,0,2020-10-04T14:27:49
1601810870,131000,15.339130401611328,83,13,0,2020-10-04T14:27:50
1601810871,131000,15.044144630432129,88,13,0,2020-10-04T14:27:51
1601810872,131000,15.142474174499512,92,13,0,2020-10-04T14:27:52
1601810873,131000,15.339130401611328,97,13,0,2020-10-04T14:27:53
1601810874,131000,15.339130401611328,102,13,0,2020-10-04T14:27:54
1601810875,131000,15.339130401611328,106,13,0,2020-10-04T14:27:55
1601810876,131000,15.240800857543945,111,13,0,2020-10-04T14:27:56
1601810877,131000,15.142474174499512,116,13,0,2020-10-04T14:27:57
1601810878,131000,15.339130401611328,120,13,0,2020-10-04T14:27:58
1601810879,131000,15.339130401611328,125,13,0,2020-10-04T14:27:59
1601810880,131000,15.002006530761719,130,13,0,2020-10-04T14:28:00
1601810881,131000,15.01605224609375,134,13,0,2020-10-04T14:28:01
1601810882,131000,15.325082778930664,139,13,0,2020-10-04T14:28:02
1601810883,131000,15.339130401611328,144,13,0,2020-10-04T14:28:03
1601810884,131000,15.339130401611328,148,13,0,2020-10-04T14:28:04
1601810885,257000,15.114378929138184,153,13,0,2020-10-04T14:28:05
1601810886,257000,15.058192253112793,158,13,0,2020-10-04T14:28:06
1601810887,257000,15.325082778930664,162,13,0,2020-10-04T14:28:07
1601810888,257000,15.353175163269043,167,13,0,2020-10-04T14:28:08
1601810889,257000,14.945818901062012,172,13,0,2020-10-04T14:28:09
1601810890,257000,15.058192253112793,176,13,0,2020-10-04T14:28:10
1601810891,257000,15.339130401611328,181,13,0,2020-10-04T14:28:11
1601810892,257000,15.339130401611328,186,13,0,2020-10-04T14:28:12
1601810893,257000,15.353175163269043,190,13,0,2020-10-04T14:28:13
1601810894,257000,14.987957000732422,195,13,0,2020-10-04T14:28:14
1601810895,257000,15.086286544799805,200,13,0,2020-10-04T14:28:15
1601810896,257000,15.325082778930664,204,13,0,2020-10-04T14:28:16
1601810897,257000,15.339130401611328,209,13,0,2020-10-04T14:28:17
1601810898,257000,15.086286544799805,214,13,0,2020-10-04T14:28:18
1601810899,257000,15.367222785949707,218,13,0,2020-10-04T14:28:19
1601810900,257000,15.367222785949707,223,13,0,2020-10-04T14:28:20
1601810901,257000,15.339130401611328,228,13,0,2020-10-04T14:28:21
1601810902,257000,15.339130401611328,232,13,0,2020-10-04T14:28:22
1601810903,257000,14.97391128540039,237,13,0,2020-10-04T14:28:23
1601810904,257000,15.058192253112793,242,13,0,2020-10-04T14:28:24
1601810905,257000,15.339130401611328,246,13,0,2020-10-04T14:28:25
1601810906,257000,15.339130401611328,251,13,0,2020-10-04T14:28:26
1601810907,257000,15.044144630432129,0,13,0,2020-10-04T14:28:27
1601810908,257000,15.07223892211914,4,13,0,2020-10-04T14:28:28
1601810909,257000,15.339130401611328,9,13,0,2020-10-04T14:28:29
1601810910,257000,15.353175163269043,14,13,0,2020-10-04T14:28:30
1601810911,257000,15.353175163269043,18,13,0,2020-10-04T14:28:31
1601810912,257000,15.339130401611328,23,13,0,2020-10-04T14:28:32
1601810913,257000,14.945818901062012,28,13,0,2020-10-04T14:28:33
1601810914,257000,15.353175163269043,32,13,0,2020-10-04T14:28:34
1601810915,257000,15.339130401611328,37,13,0,2020-10-04T14:28:35
1601810916,381000,14.917724609375,42,13,0,2020-10-04T14:28:36
1601810917,381000,15.086286544799805,46,13,0,2020-10-04T14:28:37
1601810918,381000,15.353175163269043,51,13,0,2020-10-04T14:28:38
1601810919,381000,15.367222785949707,56,13,0,2020-10-04T14:28:39
1601810920,381000,15.339130401611328,60,13,0,2020-10-04T14:28:40
1601810921,381000,15.114378929138184,65,13,0,2020-10-04T14:28:41
1601810922,381000,15.01605224609375,70,13,0,2020-10-04T14:28:42
1601810923,381000,15.353175163269043,74,13,0,2020-10-04T14:28:43
1601810924,381000,15.353175163269043,79,13,0,2020-10-04T14:28:44
1601810925,381000,15.030098915100098,84,13,0,2020-10-04T14:28:45
1601810926,381000,14.945818901062012,88,13,0,2020-10-04T14:28:46
1601810927,381000,15.367222785949707,93,13,0,2020-10-04T14:28:47
1601810928,381000,15.353175163269043,98,13,0,2020-10-04T14:28:48
1601810929,381000,15.100333213806152,102,13,0,2020-10-04T14:28:49
1601810930,381000,15.114378929138184,107,13,0,2020-10-04T14:28:50
1601810931,381000,15.353175163269043,112,13,0,2020-10-04T14:28:51
1601810932,381000,15.367222785949707,116,13,0,2020-10-04T14:28:52
1601810933,381000,15.381269454956055,121,13,0,2020-10-04T14:28:53
1601810934,381000,15.044144630432129,126,13,0,2020-10-04T14:28:54
1601810935,381000,15.030098915100098,130,13,0,2020-10-04T14:28:55
1601810936,381000,15.353175163269043,135,13,0,2020-10-04T14:28:56
1601810937,381000,15.367222785949707,140,13,0,2020-10-04T14:28:57
1601810938,381000,15.142474174499512,144,13,0,2020-10-04T14:28:58
1601810939,381000,15.07223892211914,149,13,0,2020-10-04T14:28:59
1601810940,381000,15.381269454956055,154,13,0,2020-10-04T14:29:00
1601810941,381000,15.367222785949707,158,13,0,2020-10-04T14:29:01
1601810942,381000,15.367222785949707,163,13,0,2020-10-04T14:29:02
1601810943,381000,14.903676986694336,168,13,0,2020-10-04T14:29:03
1601810944,381000,15.353175163269043,172,13,0,2020-10-04T14:29:04
1601810945,381000,15.367222785949707,177,13,0,2020-10-04T14:29:05
1601810946,381000,15.367222785949707,182,13,0,2020-10-04T14:29:06
1601810947,507000,15.15652084350586,186,13,0,2020-10-04T14:29:07
1601810948,507000,15.142474174499512,191,13,0,2020-10-04T14:29:08
1601810949,507000,15.367222785949707,196,13,0,2020-10-04T14:29:09
1601810950,507000,15.367222785949707,200,13,0,2020-10-04T14:29:10
1601810951,507000,15.142474174499512,205,13,0,2020-10-04T14:29:11
1601810952,507000,15.198660850524902,210,13,0,2020-10-04T14:29:12
1601810953,507000,15.381269454956055,214,13,0,2020-10-04T14:29:13
1601810954,507000,15.367222785949707,219,13,0,2020-10-04T14:29:14
1601810955,507000,15.367222785949707,224,13,0,2020-10-04T14:29:15
1601810956,507000,15.114378929138184,228,13,0,2020-10-04T14:29:16
1601810957,507000,15.184615135192871,233,13,0,2020-10-04T14:29:17
1601810958,507000,15.381269454956055,238,13,0,2020-10-04T14:29:18
1601810959,507000,15.367222785949707,242,13,0,2020-10-04T14:29:19
1601810960,507000,15.381269454956055,247,13,0,2020-10-04T14:29:20
1601810961,507000,15.142474174499512,252,13,0,2020-10-04T14:29:21
1601810962,507000,14.959864616394043,0,13,0,2020-10-04T14:29:22
1601810963,507000,15.367222785949707,5,13,0,2020-10-04T14:29:23
1601810964,507000,15.367222785949707,10,13,0,2020-10-04T14:29:24
1601810965,507000,14.931770324707031,14,13,0,2020-10-04T14:29:25
1601810966,507000,15.282940864562988,19,13,0,2020-10-04T14:29:26
1601810967,507000,15.381269454956055,24,13,0,2020-10-04T14:29:27
1601810968,507000,15.395317077636719,28,13,0,2020-10-04T14:29:28
1601810969,507000,15.381269454956055,33,13,0,2020-10-04T14:29:29
1601810970,507000,15.240800857543945,38,13,0,2020-10-04T14:29:30
1601810971,507000,15.17056655883789,42,13,0,2020-10-04T14:29:31
1601810972,507000,15.367222785949707,47,13,0,2020-10-04T14:29:32
1601810973,507000,15.353175163269043,52,13,0,2020-10-04T14:29:33
1601810974,507000,15.367222785949707,56,13,0,2020-10-04T14:29:34
1601810975,507000,14.889630317687988,61,13,0,2020-10-04T14:29:35
1601810976,507000,15.282940864562988,66,13,0,2020-10-04T14:29:36
1601810977,507000,15.367222785949707,70,13,0,2020-10-04T14:29:37
1601810978,631000,15.367222785949707,75,13,0,2020-10-04T14:29:38
1601810979,631000,15.381269454956055,80,13,0,2020-10-04T14:29:39
1601810980,631000,14.97391128540039,84,13,0,2020-10-04T14:29:40
1601810981,631000,15.212706565856934,89,13,0,2020-10-04T14:29:41
1601810982,631000,15.367222785949707,94,13,0,2020-10-04T14:29:42
1601810983,631000,15.381269454956055,98,13,0,2020-10-04T14:29:43
1601810984,631000,15.01605224609375,103,13,0,2020-10-04T14:29:44
1601810985,631000,15.17056655883789,108,13,0,2020-10-04T14:29:45
1601810986,631000,15.325082778930664,112,13,0,2020-10-04T14:29:46
1601810987,631000,15.367222785949707,117,13,0,2020-10-04T14:29:47
1601810988,631000,15.381269454956055,122,13,0,2020-10-04T14:29:48
1601810989,631000,15.311037063598633,126,13,0,2020-10-04T14:29:49
1601810990,631000,15.25484848022461,131,13,0,2020-10-04T14:29:50
1601810991,631000,15.395317077636719,136,13,0,2020-10-04T14:29:51
1601810992,631000,15.381269454956055,140,13,0,2020-10-04T14:29:52
1601810993,631000,15.40936279296875,145,13,0,2020-10-04T14:29:53
1601810994,631000,15.030098915100098,150,13,0,2020-10-04T14:29:54
1601810995,631000,15.381269454956055,154,13,0,2020-10-04T14:29:55
1601810996,631000,15.381269454956055,159,13,0,2020-10-04T14:29:56
1601810997,631000,15.367222785949707,164,13,0,2020-10-04T14:29:57
1601810998,631000,15.212706565856934,168,13,0,2020-10-04T14:29:58
1601810999,631000,15.240800857543945,173,13,0,2020-10-04T14:29:59
1601811000,631000,15.395317077636719,178,13,0,2020-10-04T14:30:00
1601811001,631000,15.381269454956055,182,13,0,2020-10-04T14:30:01
1601811002,631000,15.381269454956055,187,13,0,2020-10-04T14:30:02
1601811003,631000,15.212706565856934,192,13,0,2020-10-04T14:30:03
1601811004,631000,15.381269454956055,196,13,0,2020-10-04T14:30:04
1601811005,631000,15.381269454956055,201,13,0,2020-10-04T14:30:05
1601811006,631000,15.381269454956055,206,13,0,2020-10-04T14:30:06
1601811007,631000,15.128426551818848,210,13,0,2020-10-04T14:30:07
1601811008,754000,15.226755142211914,215,13,0,2020-10-04T14:30:08
1601811009,754000,15.381269454956055,220,13,0,2020-10-04T14:30:09
1601811010,754000,15.367222785949707,224,13,0,2020-10-04T14:30:10
1601811011,754000,15.212706565856934,229,13,0,2020-10-04T14:30:11
1601811012,754000,15.142474174499512,234,13,0,2020-10-04T14:30:12
1601811013,754000,15.381269454956055,238,13,0,2020-10-04T14:30:13
1601811014,754000,15.381269454956055,243,13,0,2020-10-04T14:30:14
1601811015,754000,15.367222785949707,248,13,0,2020-10-04T14:30:15
1601811016,754000,15.40936279296875,252,13,0,2020-10-04T14:30:16
1601811017,754000,15.142474174499512,1,13,0,2020-10-04T14:30:17
1601811018,754000,15.40936279296875,6,13,0,2020-10-04T14:30:18
1601811019,754000,15.367222785949707,10,13,0,2020-10-04T14:30:19
1601811020,754000,15.142474174499512,15,13,0,2020-10-04T14:30:20
1601811021,754000,15.044144630432129,20,13,0,2020-10-04T14:30:21
1601811022,754000,15.381269454956055,24,13,0,2020-10-04T14:30:22
1601811023,754000,15.367222785949707,29,13,0,2020-10-04T14:30:23
1601811024,754000,15.367222785949707,34,13,0,2020-10-04T14:30:24
1601811025,754000,15.184615135192871,38,13,0,2020-10-04T14:30:25
1601811026,754000,15.296987533569336,43,13,0,2020-10-04T14:30:26
1601811027,754000,15.381269454956055,48,13,0,2020-10-04T14:30:27
1601811028,754000,15.367222785949707,52,13,0,2020-10-04T14:30:28
1601811029,754000,15.325082778930664,57,13,0,2020-10-04T14:30:29
1601811030,754000,15.114378929138184,62,13,0,2020-10-04T14:30:30
1601811031,754000,15.367222785949707,66,13,0,2020-10-04T14:30:31
1601811032,754000,15.367222785949707,71,13,0,2020-10-04T14:30:32
1601811033,754000,15.381269454956055,76,13,0,2020-10-04T14:30:33
1601811034,754000,15.07223892211914,80,13,0,2020-10-04T14:30:34
1601811035,754000,15.240800857543945,85,13,0,2020-10-04T14:30:35
1601811036,754000,15.367222785949707,90,13,0,2020-10-04T14:30:36
1601811037,754000,15.40936279296875,94,13,0,2020-10-04T14:30:37
1601811038,754000,15.423409461975098,99,13,0,2020-10-04T14:30:38
1601811039,876000,15.325082778930664,104,13,0,2020-10-04T14:30:39
1601811040,876000,15.381269454956055,108,13,0,2020-10-04T14:30:40
1601811041,876000,15.381269454956055,113,13,0,2020-10-04T14:30:41
1601811042,876000,15.381269454956055,118,13,0,2020-10-04T14:30:42
1601811043,876000,15.100333213806152,122,13,0,2020-10-04T14:30:43
1601811044,876000,15.212706565856934,127,13,0,2020-10-04T14:30:44
1601811045,876000,15.367222785949707,132,13,0,2020-10-04T14:30:45
1601811046,876000,15.395317077636719,136,13,0,2020-10-04T14:30:46
1601811047,876000,15.114378929138184,141,13,0,2020-10-04T14:30:47
1601811048,876000,15.198660850524902,146,13,0,2020-10-04T14:30:48
1601811049,876000,15.367222785949707,150,13,0,2020-10-04T14:30:49
1601811050,876000,15.367222785949707,155,13,0,2020-10-04T14:30:50
1601811051,876000,15.381269454956055,160,13,0,2020-10-04T14:30:51
1601811052,876000,15.142474174499512,164,13,0,2020-10-04T14:30:52
1601811053,876000,15.114378929138184,169,13,0,2020-10-04T14:30:53
1601811054,876000,15.367222785949707,174,13,0,2020-10-04T14:30:54
1601811055,876000,15.395317077636719,178,13,0,2020-10-04T14:30:55
1601811056,876000,15.226755142211914,183,13,0,2020-10-04T14:30:56
1601811057,876000,15.15652084350586,188,13,0,2020-10-04T14:30:57
1601811058,876000,15.367222785949707,192,13,0,2020-10-04T14:30:58
1601811059,876000,15.367222785949707,197,13,0,2020-10-04T14:30:59
1601811060,876000,15.353175163269043,202,13,0,2020-10-04T14:31:00
1601811061,876000,15.17056655883789,206,13,0,2020-10-04T14:31:01
1601811062,876000,15.100333213806152,211,13,0,2020-10-04T14:31:02
1601811063,876000,15.381269454956055,216,13,0,2020-10-04T14:31:03
1601811064,876000,15.381269454956055,220,13,0,2020-10-04T14:31:04
1601811065,876000,15.282940864562988,225,13,0,2020-10-04T14:31:05
1601811066,876000,15.240800857543945,230,13,0,2020-10-04T14:31:06
1601811067,876000,15.381269454956055,234,13,0,2020-10-04T14:31:07
1601811068,876000,15.367222785949707,239,13,0,2020-10-04T14:31:08
1601811069,876000,15.381269454956055,244,13,0,2020-10-04T14:31:09
1601811071,2000,15.058192253112793,248,13,0,2020-10-04T14:31:11
1601811072,2000,15.086286544799805,253,13,0,2020-10-04T14:31:12
1601811073,2000,15.353175163269043,2,13,0,2020-10-04T14:31:13
1601811074,2000,15.381269454956055,6,13,0,2020-10-04T14:31:14
1601811075,2000,15.367222785949707,11,13,0,2020-10-04T14:31:15
1601811076,2000,15.086286544799805,16,13,0,2020-10-04T14:31:16
1601811077,2000,15.128426551818848,20,13,0,2020-10-04T14:31:17
1601811078,2000,15.381269454956055,25,13,0,2020-10-04T14:31:18
1601811079,2000,15.367222785949707,30,13,0,2020-10-04T14:31:19
1601811080,2000,15.128426551818848,34,13,0,2020-10-04T14:31:20
1601811081,2000,15.17056655883789,39,13,0,2020-10-04T14:31:21
1601811082,2000,15.367222785949707,44,13,0,2020-10-04T14:31:22
1601811083,2000,15.367222785949707,48,13,0,2020-10-04T14:31:23
1601811084,2000,15.367222785949707,53,13,0,2020-10-04T14:31:24
1601811085,2000,14.987957000732422,58,13,0,2020-10-04T14:31:25
1601811086,2000,15.100333213806152,62,13,0,2020-10-04T14:31:26
1601811087,2000,15.381269454956055,67,13,0,2020-10-04T14:31:27
1601811088,2000,15.395317077636719,72,13,0,2020-10-04T14:31:28
1601811089,2000,15.142474174499512,76,13,0,2020-10-04T14:31:29
1601811090,2000,15.240800857543945,81,13,0,2020-10-04T14:31:30
1601811091,2000,15.367222785949707,86,13,0,2020-10-04T14:31:31
1601811092,2000,15.381269454956055,90,13,0,2020-10-04T14:31:32
1601811093,2000,15.114378929138184,95,13,0,2020-10-04T14:31:33
1601811094,2000,15.114378929138184,100,13,0,2020-10-04T14:31:34
1601811095,2000,14.889630317687988,104,13,0,2020-10-04T14:31:35
1601811096,2000,15.395317077636719,109,13,0,2020-10-04T14:31:36
1601811097,2000,15.381269454956055,114,13,0,2020-10-04T14:31:37
1601811098,2000,15.114378929138184,118,13,0,2020-10-04T14:31:38
1601811099,2000,14.889630317687988,123,13,0,2020-10-04T14:31:39
1601811100,2000,15.367222785949707,128,13,0,2020-10-04T14:31:40
1601811101,2000,15.353175163269043,132,13,0,2020-10-04T14:31:41
1601811102,127000,15.086286544799805,137,13,0,2020-10-04T14:31:42
1601811103,127000,15.296987533569336,142,13,0,2020-10-04T14:31:43
1601811104,127000,15.002006530761719,146,13,0,2020-10-04T14:31:44
1601811105,127000,15.367222785949707,151,13,0,2020-10-04T14:31:45
1601811106,127000,15.353175163269043,156,13,0,2020-10-04T14:31:46
1601811107,127000,15.128426551818848,160,13,0,2020-10-04T14:31:47
1601811108,127000,15.17056655883789,165,13,0,2020-10-04T14:31:48
1601811109,127000,15.353175163269043,170,13,0,2020-10-04T14:31:49
1601811110,127000,15.367222785949707,174,13,0,2020-10-04T14:31:50
1601811111,127000,15.25484848022461,179,13,0,2020-10-04T14:31:51
1601811112,127000,15.325082778930664,184,13,0,2020-10-04T14:31:52
1601811113,127000,15.17056655883789,188,13,0,2020-10-04T14:31:53
1601811114,127000,15.353175163269043,193,13,0,2020-10-04T14:31:54
1601811115,127000,15.367222785949707,198,13,0,2020-10-04T14:31:55
1601811116,127000,15.07223892211914,202,13,0,2020-10-04T14:31:56
1601811117,127000,14.931770324707031,207,13,0,2020-10-04T14:31:57
1601811118,127000,15.353175163269043,212,13,0,2020-10-04T14:31:58
1601811119,127000,15.353175163269043,216,13,0,2020-10-04T14:31:59
1601811120,127000,15.353175163269043,221,13,0,2020-10-04T14:32:00
1601811121,127000,14.945818901062012,226,13,0,2020-10-04T14:32:01
1601811122,127000,15.17056655883789,230,13,0,2020-10-04T14:32:02
1601811123,127000,15.353175163269043,235,13,0,2020-10-04T14:32:03
1601811124,127000,15.339130401611328,240,13,0,2020-10-04T14:32:04
1601811125,127000,15.198660850524902,244,13,0,2020-10-04T14:32:05
1601811126,127000,15.142474174499512,249,13,0,2020-10-04T14:32:06
1601811127,127000,15.353175163269043,254,13,0,2020-10-04T14:32:07
1601811128,127000,15.353175163269043,2,13,0,2020-10-04T14:32:08
1601811129,127000,15.353175163269043,7,13,0,2020-10-04T14:32:09
1601811130,127000,15.002006530761719,12,13,0,2020-10-04T14:32:10
1601811131,127000,15.142474174499512,16,13,0,2020-10-04T14:32:11
1601811132,127000,15.353175163269043,21,13,0,2020-10-04T14:32:12
1601811133,251000,15.381269454956055,26,13,0,2020-10-04T14:32:13
1601811134,251000,15.07223892211914,30,13,0,2020-10-04T14:32:14
1601811135,251000,15.044144630432129,35,13,0,2020-10-04T14:32:15
1601811136,251000,15.367222785949707,40,13,0,2020-10-04T14:32:16
1601811137,251000,15.367222785949707,44,13,0,2020-10-04T14:32:17
1601811138,251000,15.198660850524902,49,13,0,2020-10-04T14:32:18
1601811139,251000,15.114378929138184,54,13,0,2020-10-04T14:32:19
1601811140,251000,15.086286544799805,58,13,0,2020-10-04T14:32:20
1601811141,251000,15.353175163269043,63,13,0,2020-10-04T14:32:21
1601811142,251000,15.367222785949707,68,13,0,2020-10-04T14:32:22
1601811143,251000,14.861536979675293,72,13,0,2020-10-04T14:32:23
1601811144,251000,15.212706565856934,77,13,0,2020-10-04T14:32:24
1601811145,251000,15.381269454956055,82,13,0,2020-10-04T14:32:25
1601811146,251000,15.367222785949707,86,13,0,2020-10-04T14:32:26
1601811147,251000,15.353175163269043,91,13,0,2020-10-04T14:32:27
1601811148,251000,15.086286544799805,96,13,0,2020-10-04T14:32:28
1601811149,251000,15.142474174499512,100,13,0,2020-10-04T14:32:29
1601811150,251000,15.367222785949707,105,13,0,2020-10-04T14:32:30
1601811151,251000,15.367222785949707,110,13,0,2020-10-04T14:32:31
1601811152,251000,15.17056655883789,114,13,0,2020-10-04T14:32:32
1601811153,251000,14.889630317687988,119,13,0,2020-10-04T14:32:33
1601811154,251000,15.381269454956055,124,13,0,2020-10-04T14:32:34
1601811155,251000,15.381269454956055,128,13,0,2020-10-04T14:32:35
1601811156,251000,15.381269454956055,133,13,0,2020-10-04T14:32:36
1601811157,251000,15.002006530761719,138,13,0,2020-10-04T14:32:37
1601811158,251000,14.931770324707031,142,13,0,2020-10-04T14:32:38
1601811159,251000,15.395317077636719,147,13,0,2020-10-04T14:32:39
1601811160,251000,15.381269454956055,152,13,0,2020-10-04T14:32:40
1601811161,251000,15.296987533569336,156,13,0,2020-10-04T14:32:41
1601811162,251000,15.100333213806152,161,13,0,2020-10-04T14:32:42
1601811163,251000,15.381269454956055,166,13,0,2020-10-04T14:32:43
1601811164,376000,15.423409461975098,170,13,0,2020-10-04T14:32:44
1601811165,376000,15.395317077636719,175,13,0,2020-10-04T14:32:45
1601811166,376000,15.15652084350586,180,13,0,2020-10-04T14:32:46
1601811167,376000,15.030098915100098,184,13,0,2020-10-04T14:32:47
1601811168,376000,15.381269454956055,189,13,0,2020-10-04T14:32:48
1601811169,376000,15.381269454956055,194,13,0,2020-10-04T14:32:49
1601811170,376000,15.17056655883789,198,13,0,2020-10-04T14:32:50
1601811171,376000,15.086286544799805,203,13,0,2020-10-04T14:32:51
1601811172,376000,15.395317077636719,208,13,0,2020-10-04T14:32:52
1601811173,376000,15.381269454956055,212,13,0,2020-10-04T14:32:53
1601811174,376000,15.381269454956055,217,13,0,2020-10-04T14:32:54
1601811175,376000,15.058192253112793,222,13,0,2020-10-04T14:32:55
1601811176,376000,15.128426551818848,226,13,0,2020-10-04T14:32:56
1601811177,376000,15.381269454956055,231,13,0,2020-10-04T14:32:57
1601811178,376000,15.40936279296875,236,13,0,2020-10-04T14:32:58
1601811179,376000,15.212706565856934,240,13,0,2020-10-04T14:32:59
1601811180,376000,15.226755142211914,245,13,0,2020-10-04T14:33:00
1601811181,376000,15.381269454956055,250,13,0,2020-10-04T14:33:01
1601811182,376000,15.40936279296875,254,13,0,2020-10-04T14:33:02
1601811183,376000,15.381269454956055,3,13,0,2020-10-04T14:33:03
1601811184,376000,15.100333213806152,8,13,0,2020-10-04T14:33:04
1601811185,376000,15.25484848022461,12,13,0,2020-10-04T14:33:05
1601811186,376000,15.381269454956055,17,13,0,2020-10-04T14:33:06
1601811187,376000,15.381269454956055,22,13,0,2020-10-04T14:33:07
1601811188,376000,14.917724609375,26,13,0,2020-10-04T14:33:08
1601811189,376000,15.282940864562988,31,13,0,2020-10-04T14:33:09
1601811190,376000,15.395317077636719,36,13,0,2020-10-04T14:33:10
1601811191,376000,15.381269454956055,40,13,0,2020-10-04T14:33:11
1601811192,376000,15.395317077636719,45,13,0,2020-10-04T14:33:12
1601811193,376000,15.058192253112793,50,13,0,2020-10-04T14:33:13
1601811194,376000,15.100333213806152,54,13,0,2020-10-04T14:33:14
1601811195,504000,15.395317077636719,59,13,0,2020-10-04T14:33:15
1601811196,504000,15.40936279296875,64,13,0,2020-10-04T14:33:16
1601811197,504000,15.002006530761719,68,13,0,2020-10-04T14:33:17
1601811198,504000,15.15652084350586,73,13,0,2020-10-04T14:33:18
1601811199,504000,15.395317077636719,78,13,0,2020-10-04T14:33:19
1601811200,504000,15.40936279296875,82,13,0,2020-10-04T14:33:20
1601811201,504000,15.381269454956055,87,13,0,2020-10-04T14:33:21
1601811202,504000,15.128426551818848,92,13,0,2020-10-04T14:33:22
1601811203,504000,15.07223892211914,96,13,0,2020-10-04T14:33:23
1601811204,504000,15.395317077636719,101,13,0,2020-10-04T14:33:24
1601811205,504000,15.381269454956055,106,13,0,2020-10-04T14:33:25
1601811206,504000,15.01605224609375,110,13,0,2020-10-04T14:33:26
1601811207,504000,15.296987533569336,115,13,0,2020-10-04T14:33:27
1601811208,504000,15.40936279296875,120,13,0,2020-10-04T14:33:28
1601811209,504000,15.395317077636719,124,13,0,2020-10-04T14:33:29
