time_s,time_us,current,voltage,seq,srcSystem,srcComponent,time_gregorian
0,0,5.605193857299268e-45,4.497267035570102e-39,216,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.50007243509568e-39,225,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5028778346212585e-39,234,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.505683234146837e-39,243,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.508488633672415e-39,252,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5112940331979934e-39,5,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5140994327235716e-39,14,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.51690483224915e-39,23,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.519710231774728e-39,32,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5225156313003065e-39,41,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.525321030825885e-39,50,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.528126430351463e-39,59,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5309318298770413e-39,68,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5337372294026196e-39,77,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.536542628928198e-39,86,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.539348028453776e-39,95,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5421534279793545e-39,104,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.544958827504933e-39,113,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.547764227030511e-39,122,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5505696265560893e-39,131,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5533750260816676e-39,140,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.556180425607246e-39,149,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.558985825132824e-39,158,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5617912246584025e-39,167,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.564596624183981e-39,176,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.567402023709559e-39,185,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.570207423235137e-39,194,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5730128227607156e-39,203,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.575818222286294e-39,212,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.578623621811872e-39,221,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5814290213374505e-39,230,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.584234420863029e-39,239,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.587039820388607e-39,248,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.589845219914185e-39,1,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.5926506194397636e-39,10,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.595456018965342e-39,19,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.59826141849092e-39,28,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6010668180164984e-39,37,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.603872217542077e-39,46,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.606677617067655e-39,55,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.609483016593233e-39,64,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6122884161188116e-39,73,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.61509381564439e-39,82,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.617899215169968e-39,91,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6207046146955464e-39,100,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.623510014221125e-39,109,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.626315413746703e-39,118,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.629120813272281e-39,127,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6319262127978596e-39,136,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.634731612323438e-39,145,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.637537011849016e-39,154,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6403424113745944e-39,163,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.643147810900173e-39,172,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.645953210425751e-39,181,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.648758609951329e-39,190,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6515640094769075e-39,199,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.654369409002486e-39,208,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.657174808528064e-39,217,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6599802080536424e-39,226,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.662785607579221e-39,235,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.665591007104799e-39,244,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.668396406630377e-39,253,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6712018061559555e-39,6,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.674007205681534e-39,15,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.676812605207112e-39,24,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6796180047326904e-39,33,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6824234042582687e-39,42,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.685228803783847e-39,51,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.688034203309425e-39,60,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6908396028350035e-39,69,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.693645002360582e-39,78,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.69645040188616e-39,87,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.6992558014117384e-39,96,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7020612009373167e-39,105,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.704866600462895e-39,114,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.707671999988473e-39,123,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7104773995140515e-39,132,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.71328279903963e-39,141,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.716088198565208e-39,150,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7188935980907864e-39,159,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7216989976163646e-39,168,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.724504397141943e-39,177,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.727309796667521e-39,186,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7301151961930995e-39,195,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.732920595718678e-39,204,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.735725995244256e-39,213,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7385313947698343e-39,222,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7413367942954126e-39,231,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.744142193820991e-39,240,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.746947593346569e-39,249,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7497529928721475e-39,2,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.752558392397726e-39,11,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.755363791923304e-39,20,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7581691914488823e-39,29,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7609745909744606e-39,38,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.763779990500039e-39,47,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.766585390025617e-39,56,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7693907895511955e-39,65,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.772196189076774e-39,74,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.775001588602352e-39,83,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.77780698812793e-39,92,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7806123876535086e-39,101,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.783417787179087e-39,110,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.786223186704665e-39,119,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7890285862302435e-39,128,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.791833985755822e-39,137,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.7946393852814e-39,146,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.797444784806978e-39,155,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8002501843325566e-39,164,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.803055583858135e-39,173,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.805860983383713e-39,182,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8086663829092914e-39,191,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.81147178243487e-39,200,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.814277181960448e-39,209,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.817082581486026e-39,218,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8198879810116046e-39,227,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.822693380537183e-39,236,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.825498780062761e-39,245,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8283041795883394e-39,254,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.831109579113918e-39,7,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.833914978639496e-39,16,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.836720378165074e-39,25,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8395257776906526e-39,34,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.842331177216231e-39,43,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.845136576741809e-39,52,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8479419762673874e-39,61,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.850747375792966e-39,70,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.853552775318544e-39,79,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.856358174844122e-39,88,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8591635743697005e-39,97,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.861968973895279e-39,106,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.864774373420857e-39,115,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8675797729464354e-39,124,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.870385172472014e-39,133,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.873190571997592e-39,142,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.87599597152317e-39,151,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8788013710487485e-39,160,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.881606770574327e-39,169,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.884412170099905e-39,178,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8872175696254834e-39,187,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8900229691510617e-39,196,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.89282836867664e-39,205,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.895633768202218e-39,214,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.8984391677277965e-39,223,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.901244567253375e-39,232,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.904049966778953e-39,241,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9068553663045314e-39,250,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9096607658301097e-39,3,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.912466165355688e-39,12,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.915271564881266e-39,21,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9180769644068445e-39,30,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.920882363932423e-39,39,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.923687763458001e-39,48,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9264931629835794e-39,57,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9292985625091576e-39,66,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.932103962034736e-39,75,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.934909361560314e-39,84,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9377147610858925e-39,93,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.940520160611471e-39,102,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.943325560137049e-39,111,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9461309596626273e-39,120,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9489363591882056e-39,129,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.951741758713784e-39,138,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.954547158239362e-39,147,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9573525577649405e-39,156,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.960157957290519e-39,165,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.962963356816097e-39,174,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9657687563416753e-39,183,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9685741558672536e-39,192,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.971379555392832e-39,201,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.97418495491841e-39,210,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9769903544439885e-39,219,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.979795753969567e-39,228,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.982601153495145e-39,237,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.985406553020723e-39,246,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9882119525463016e-39,255,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.99101735207188e-39,8,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.993822751597458e-39,17,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.9966281511230365e-39,26,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,4.999433550648615e-39,35,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.002238950174193e-39,44,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.005044349699771e-39,53,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0078497492253496e-39,62,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.010655148750928e-39,71,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.013460548276506e-39,80,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0162659478020844e-39,89,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.019071347327663e-39,98,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.021876746853241e-39,107,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.024682146378819e-39,116,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0274875459043976e-39,125,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.030292945429976e-39,134,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.033098344955554e-39,143,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0359037444811324e-39,152,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.038709144006711e-39,161,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.041514543532289e-39,170,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.044319943057867e-39,179,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0471253425834456e-39,188,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.049930742109024e-39,197,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.052736141634602e-39,206,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0555415411601804e-39,215,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.058346940685759e-39,224,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.061152340211337e-39,233,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.063957739736915e-39,242,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0667631392624935e-39,251,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.069568538788072e-39,4,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.07237393831365e-39,13,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0751793378392284e-39,22,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.077984737364807e-39,31,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.080790136890385e-39,40,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.083595536415963e-39,49,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0864009359415415e-39,58,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.08920633546712e-39,67,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.092011734992698e-39,76,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0948171345182764e-39,85,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.0976225340438547e-39,94,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.100427933569433e-39,103,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.103233333095011e-39,112,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1060387326205895e-39,121,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.108844132146168e-39,130,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.111649531671746e-39,139,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1144549311973244e-39,148,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1172603307229027e-39,157,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.120065730248481e-39,166,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.122871129774059e-39,175,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1256765292996375e-39,184,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.128481928825216e-39,193,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.131287328350794e-39,202,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1340927278763724e-39,211,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1368981274019506e-39,220,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.139703526927529e-39,229,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.142508926453107e-39,238,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1453143259786855e-39,247,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.148119725504264e-39,0,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.150925125029842e-39,9,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1537305245554203e-39,18,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1565359240809986e-39,27,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.159341323606577e-39,36,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.162146723132155e-39,45,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1649521226577335e-39,54,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.167757522183312e-39,63,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.17056292170889e-39,72,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1733683212344683e-39,81,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1761737207600466e-39,90,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.178979120285625e-39,99,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.181784519811203e-39,108,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1845899193367815e-39,117,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.18739531886236e-39,126,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.190200718387938e-39,135,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.193006117913516e-39,144,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.1958115174390946e-39,153,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.198616916964673e-39,162,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.201422316490251e-39,171,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2042277160158295e-39,180,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.207033115541408e-39,189,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.209838515066986e-39,198,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.212643914592564e-39,207,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2154493141181426e-39,216,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.218254713643721e-39,225,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.221060113169299e-39,234,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2238655126948774e-39,243,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.226670912220456e-39,252,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.229476311746034e-39,5,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.232281711271612e-39,14,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2350871107971906e-39,23,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.237892510322769e-39,32,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.240697909848347e-39,41,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2435033093739254e-39,50,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.246308708899504e-39,59,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.249114108425082e-39,68,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.25191950795066e-39,77,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2547249074762386e-39,86,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.257530307001817e-39,95,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.260335706527395e-39,104,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2631411060529734e-39,113,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.265946505578552e-39,122,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.26875190510413e-39,131,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.271557304629708e-39,140,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2743627041552865e-39,149,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.277168103680865e-39,158,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.279973503206443e-39,178,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2827789027320214e-39,198,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2855843022576e-39,207,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.288389701783178e-39,216,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.291195101308756e-39,225,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.2940005008343345e-39,234,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.296805900359913e-39,243,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.299611299885491e-39,252,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3024166994110694e-39,5,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3052220989366477e-39,14,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.308027498462226e-39,23,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.310832897987804e-39,32,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3136382975133825e-39,41,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.316443697038961e-39,50,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.319249096564539e-39,59,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3220544960901174e-39,68,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3248598956156957e-39,77,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.327665295141274e-39,86,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.330470694666852e-39,95,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3332760941924305e-39,104,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.336081493718009e-39,113,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.338886893243587e-39,122,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3416922927691654e-39,131,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3444976922947436e-39,140,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.347303091820322e-39,149,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3501084913459e-39,158,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.3529138908714785e-39,167,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,5.355719290397057e-39,176,21,0,1970-01-01T03:00:00
