time_s,time_us,bme_last_error,bme_error_counter,adc_last_error,adc_error_counter,resets_count,reset_cause,seq,srcSystem,srcComponent,time_gregorian
1601808587,802000,0,0,0,0,1,2,227,13,0,2020-10-04T13:49:47
1601808590,802000,0,0,0,0,1,2,241,13,0,2020-10-04T13:49:50
1601808593,802000,0,0,0,0,1,2,255,13,0,2020-10-04T13:49:53
1601808596,802000,0,0,0,0,1,2,13,13,0,2020-10-04T13:49:56
1601808599,802000,0,0,0,0,1,2,27,13,0,2020-10-04T13:49:59
1601808602,802000,0,0,0,0,1,2,41,13,0,2020-10-04T13:50:02
1601808605,802000,0,0,0,0,1,2,55,13,0,2020-10-04T13:50:05
1601808608,802000,0,0,0,0,1,2,69,13,0,2020-10-04T13:50:08
1601808611,918000,0,0,0,0,1,2,83,13,0,2020-10-04T13:50:11
1601808614,918000,0,0,0,0,1,2,97,13,0,2020-10-04T13:50:14
1601808617,918000,0,0,0,0,1,2,111,13,0,2020-10-04T13:50:17
1601808620,918000,0,0,0,0,1,2,125,13,0,2020-10-04T13:50:20
1601808623,918000,0,0,0,0,1,2,139,13,0,2020-10-04T13:50:23
1601808626,918000,0,0,0,0,1,2,153,13,0,2020-10-04T13:50:26
1601808629,918000,0,0,0,0,1,2,167,13,0,2020-10-04T13:50:29
1601808632,918000,0,0,0,0,1,2,181,13,0,2020-10-04T13:50:32
1601808635,918000,0,0,0,0,1,2,195,13,0,2020-10-04T13:50:35
1601808638,918000,0,0,0,0,1,2,209,13,0,2020-10-04T13:50:38
1601808641,918000,0,0,0,0,1,2,223,13,0,2020-10-04T13:50:41
1601808645,39000,0,0,0,0,1,2,237,13,0,2020-10-04T13:50:45
1601808648,39000,0,0,0,0,1,2,251,13,0,2020-10-04T13:50:48
1601808651,39000,0,0,0,0,1,2,9,13,0,2020-10-04T13:50:51
1601808654,39000,0,0,0,0,1,2,23,13,0,2020-10-04T13:50:54
1601808657,39000,0,0,0,0,1,2,37,13,0,2020-10-04T13:50:57
1601808660,39000,0,0,0,0,1,2,51,13,0,2020-10-04T13:51:00
1601808663,39000,0,0,0,0,1,2,65,13,0,2020-10-04T13:51:03
1601808666,39000,0,0,0,0,1,2,79,13,0,2020-10-04T13:51:06
1601808669,39000,0,0,0,0,1,2,93,13,0,2020-10-04T13:51:09
1601808672,39000,0,0,0,0,1,2,107,13,0,2020-10-04T13:51:12
1601808675,156000,0,0,0,0,1,2,121,13,0,2020-10-04T13:51:15
1601808678,156000,0,0,0,0,1,2,135,13,0,2020-10-04T13:51:18
1601808681,156000,0,0,0,0,1,2,149,13,0,2020-10-04T13:51:21
1601808684,156000,0,0,0,0,1,2,163,13,0,2020-10-04T13:51:24
1601808687,156000,0,0,0,0,1,2,177,13,0,2020-10-04T13:51:27
1601808690,156000,0,0,0,0,1,2,191,13,0,2020-10-04T13:51:30
1601808693,156000,0,0,0,0,1,2,205,13,0,2020-10-04T13:51:33
1601808696,156000,0,0,0,0,1,2,219,13,0,2020-10-04T13:51:36
1601808699,156000,0,0,0,0,1,2,233,13,0,2020-10-04T13:51:39
1601808702,156000,0,0,0,0,1,2,247,13,0,2020-10-04T13:51:42
1601808705,275000,0,0,0,0,1,2,5,13,0,2020-10-04T13:51:45
1601808708,275000,0,0,0,0,1,2,19,13,0,2020-10-04T13:51:48
1601808711,275000,0,0,0,0,1,2,33,13,0,2020-10-04T13:51:51
1601808714,275000,0,0,0,0,1,2,47,13,0,2020-10-04T13:51:54
1601808717,275000,0,0,0,0,1,2,61,13,0,2020-10-04T13:51:57
1601808720,275000,0,0,0,0,1,2,75,13,0,2020-10-04T13:52:00
1601808723,275000,0,0,0,0,1,2,89,13,0,2020-10-04T13:52:03
1601808726,275000,0,0,0,0,1,2,103,13,0,2020-10-04T13:52:06
1601808729,275000,0,0,0,0,1,2,117,13,0,2020-10-04T13:52:09
1601808732,275000,0,0,0,0,1,2,131,13,0,2020-10-04T13:52:12
1601808735,275000,0,0,0,0,1,2,145,13,0,2020-10-04T13:52:15
1601808738,397000,0,0,0,0,1,2,159,13,0,2020-10-04T13:52:18
1601808741,397000,0,0,0,0,1,2,173,13,0,2020-10-04T13:52:21
1601808744,397000,0,0,0,0,1,2,187,13,0,2020-10-04T13:52:24
1601808747,397000,0,0,0,0,1,2,201,13,0,2020-10-04T13:52:27
1601808750,397000,0,0,0,0,1,2,215,13,0,2020-10-04T13:52:30
1601808753,397000,0,0,0,0,1,2,229,13,0,2020-10-04T13:52:33
1601808756,397000,0,0,0,0,1,2,243,13,0,2020-10-04T13:52:36
1601808759,397000,0,0,0,0,1,2,1,13,0,2020-10-04T13:52:39
1601808762,397000,0,0,0,0,1,2,15,13,0,2020-10-04T13:52:42
1601808765,397000,0,0,0,0,1,2,29,13,0,2020-10-04T13:52:45
1601808768,517000,0,0,0,0,1,2,43,13,0,2020-10-04T13:52:48
1601808771,517000,0,0,0,0,1,2,57,13,0,2020-10-04T13:52:51
1601808774,517000,0,0,0,0,1,2,71,13,0,2020-10-04T13:52:54
1601808777,517000,0,0,0,0,1,2,85,13,0,2020-10-04T13:52:57
1601808780,517000,0,0,0,0,1,2,99,13,0,2020-10-04T13:53:00
1601808783,517000,0,0,0,0,1,2,113,13,0,2020-10-04T13:53:03
1601808786,517000,0,0,0,0,1,2,127,13,0,2020-10-04T13:53:06
1601808789,517000,0,0,0,0,1,2,141,13,0,2020-10-04T13:53:09
1601808792,517000,0,0,0,0,1,2,155,13,0,2020-10-04T13:53:12
1601808795,517000,0,0,0,0,1,2,169,13,0,2020-10-04T13:53:15
1601808798,637000,0,0,0,0,1,2,183,13,0,2020-10-04T13:53:18
1601808801,637000,0,0,0,0,1,2,197,13,0,2020-10-04T13:53:21
1601808804,637000,0,0,0,0,1,2,211,13,0,2020-10-04T13:53:24
1601808807,637000,0,0,0,0,1,2,225,13,0,2020-10-04T13:53:27
1601808810,637000,0,0,0,0,1,2,239,13,0,2020-10-04T13:53:30
1601808813,637000,0,0,0,0,1,2,253,13,0,2020-10-04T13:53:33
1601808816,637000,0,0,0,0,1,2,11,13,0,2020-10-04T13:53:36
1601808819,637000,0,0,0,0,1,2,25,13,0,2020-10-04T13:53:39
1601808822,637000,0,0,0,0,1,2,39,13,0,2020-10-04T13:53:42
1601808825,637000,0,0,0,0,1,2,53,13,0,2020-10-04T13:53:45
1601808828,753000,0,0,0,0,1,2,67,13,0,2020-10-04T13:53:48
1601808831,753000,0,0,0,0,1,2,81,13,0,2020-10-04T13:53:51
1601808834,753000,0,0,0,0,1,2,95,13,0,2020-10-04T13:53:54
1601808837,753000,0,0,0,0,1,2,109,13,0,2020-10-04T13:53:57
1601808840,753000,0,0,0,0,1,2,123,13,0,2020-10-04T13:54:00
1601808843,753000,0,0,0,0,1,2,137,13,0,2020-10-04T13:54:03
1601808846,753000,0,0,0,0,1,2,151,13,0,2020-10-04T13:54:06
1601808849,753000,0,0,0,0,1,2,165,13,0,2020-10-04T13:54:09
1601808852,753000,0,0,0,0,1,2,179,13,0,2020-10-04T13:54:12
1601808855,753000,0,0,0,0,1,2,193,13,0,2020-10-04T13:54:15
1601808858,753000,0,0,0,0,1,2,207,13,0,2020-10-04T13:54:18
1601808861,870000,0,0,0,0,1,2,221,13,0,2020-10-04T13:54:21
1601808864,870000,0,0,0,0,1,2,235,13,0,2020-10-04T13:54:24
1601808867,870000,0,0,0,0,1,2,249,13,0,2020-10-04T13:54:27
1601808870,870000,0,0,0,0,1,2,7,13,0,2020-10-04T13:54:30
1601808873,870000,0,0,0,0,1,2,21,13,0,2020-10-04T13:54:33
1601808876,870000,0,0,0,0,1,2,35,13,0,2020-10-04T13:54:36
1601808879,870000,0,0,0,0,1,2,49,13,0,2020-10-04T13:54:39
1601808882,870000,0,0,0,0,1,2,63,13,0,2020-10-04T13:54:42
1601808885,870000,0,0,0,0,1,2,77,13,0,2020-10-04T13:54:45
1601808888,870000,0,0,0,0,1,2,91,13,0,2020-10-04T13:54:48
1601808891,991000,0,0,0,0,1,2,105,13,0,2020-10-04T13:54:51
1601808894,991000,0,0,0,0,1,2,119,13,0,2020-10-04T13:54:54
1601808897,991000,0,0,0,0,1,2,133,13,0,2020-10-04T13:54:57
1601808900,991000,0,0,0,0,1,2,147,13,0,2020-10-04T13:55:00
1601808903,991000,0,0,0,0,1,2,161,13,0,2020-10-04T13:55:03
1601808906,991000,0,0,0,0,1,2,175,13,0,2020-10-04T13:55:06
1601808909,991000,0,0,0,0,1,2,189,13,0,2020-10-04T13:55:09
1601808912,991000,0,0,0,0,1,2,203,13,0,2020-10-04T13:55:12
1601808915,991000,0,0,0,0,1,2,217,13,0,2020-10-04T13:55:15
1601808918,991000,0,0,0,0,1,2,231,13,0,2020-10-04T13:55:18
1601808922,108000,0,0,0,0,1,2,245,13,0,2020-10-04T13:55:22
1601808925,108000,0,0,0,0,1,2,3,13,0,2020-10-04T13:55:25
1601808928,108000,0,0,0,0,1,2,17,13,0,2020-10-04T13:55:28
1601808931,108000,0,0,0,0,1,2,31,13,0,2020-10-04T13:55:31
1601808934,108000,0,0,0,0,1,2,45,13,0,2020-10-04T13:55:34
1601808937,108000,0,0,0,0,1,2,59,13,0,2020-10-04T13:55:37
1601808940,108000,0,0,0,0,1,2,73,13,0,2020-10-04T13:55:40
1601808943,108000,0,0,0,0,1,2,87,13,0,2020-10-04T13:55:43
1601808946,108000,0,0,0,0,1,2,101,13,0,2020-10-04T13:55:46
1601808949,108000,0,0,0,0,1,2,115,13,0,2020-10-04T13:55:49
1601808952,108000,0,0,0,0,1,2,129,13,0,2020-10-04T13:55:52
1601808955,227000,0,0,0,0,1,2,143,13,0,2020-10-04T13:55:55
1601808958,227000,0,0,0,0,1,2,157,13,0,2020-10-04T13:55:58
1601808961,227000,0,0,0,0,1,2,171,13,0,2020-10-04T13:56:01
1601808964,227000,0,0,0,0,1,2,185,13,0,2020-10-04T13:56:04
1601808967,227000,0,0,0,0,1,2,199,13,0,2020-10-04T13:56:07
1601808970,227000,0,0,0,0,1,2,213,13,0,2020-10-04T13:56:10
1601808973,227000,0,0,0,0,1,2,227,13,0,2020-10-04T13:56:13
1601808976,227000,0,0,0,0,1,2,241,13,0,2020-10-04T13:56:16
1601808979,227000,0,0,0,0,1,2,255,13,0,2020-10-04T13:56:19
1601808982,227000,0,0,0,0,1,2,13,13,0,2020-10-04T13:56:22
1601808985,347000,0,0,0,0,1,2,27,13,0,2020-10-04T13:56:25
1601808988,347000,0,0,0,0,1,2,41,13,0,2020-10-04T13:56:28
1601808991,347000,0,0,0,0,1,2,55,13,0,2020-10-04T13:56:31
1601808994,347000,0,0,0,0,1,2,69,13,0,2020-10-04T13:56:34
1601808997,347000,0,0,0,0,1,2,83,13,0,2020-10-04T13:56:37
1601809000,347000,0,0,0,0,1,2,97,13,0,2020-10-04T13:56:40
1601809003,347000,0,0,0,0,1,2,111,13,0,2020-10-04T13:56:43
1601809006,347000,0,0,0,0,1,2,125,13,0,2020-10-04T13:56:46
1601809009,347000,0,0,0,0,1,2,139,13,0,2020-10-04T13:56:49
1601809012,347000,0,0,0,0,1,2,153,13,0,2020-10-04T13:56:52
1601809015,467000,0,0,0,0,1,2,167,13,0,2020-10-04T13:56:55
1601809018,467000,0,0,0,0,1,2,181,13,0,2020-10-04T13:56:58
1601809021,467000,0,0,0,0,1,2,195,13,0,2020-10-04T13:57:01
1601809024,467000,0,0,0,0,1,2,209,13,0,2020-10-04T13:57:04
1601809027,467000,0,0,0,0,1,2,223,13,0,2020-10-04T13:57:07
1601809030,467000,0,0,0,0,1,2,237,13,0,2020-10-04T13:57:10
1601809033,467000,0,0,0,0,1,2,251,13,0,2020-10-04T13:57:13
1601809036,467000,0,0,0,0,1,2,9,13,0,2020-10-04T13:57:16
1601809039,467000,0,0,0,0,1,2,23,13,0,2020-10-04T13:57:19
1601809042,467000,0,0,0,0,1,2,37,13,0,2020-10-04T13:57:22
1601809045,467000,0,0,0,0,1,2,51,13,0,2020-10-04T13:57:25
1601809048,587000,0,0,0,0,1,2,65,13,0,2020-10-04T13:57:28
1601809051,587000,0,0,0,0,1,2,79,13,0,2020-10-04T13:57:31
1601809054,587000,0,0,0,0,1,2,93,13,0,2020-10-04T13:57:34
1601809057,587000,0,0,0,0,1,2,107,13,0,2020-10-04T13:57:37
1601809060,587000,0,0,0,0,1,2,121,13,0,2020-10-04T13:57:40
1601809063,587000,0,0,0,0,1,2,135,13,0,2020-10-04T13:57:43
1601809066,587000,0,0,0,0,1,2,149,13,0,2020-10-04T13:57:46
1601809069,587000,0,0,0,0,1,2,163,13,0,2020-10-04T13:57:49
1601809072,587000,0,0,0,0,1,2,177,13,0,2020-10-04T13:57:52
1601809075,587000,0,0,0,0,1,2,191,13,0,2020-10-04T13:57:55
1601809078,703000,0,0,0,0,1,2,205,13,0,2020-10-04T13:57:58
1601809081,703000,0,0,0,0,1,2,219,13,0,2020-10-04T13:58:01
1601809084,703000,0,0,0,0,1,2,233,13,0,2020-10-04T13:58:04
1601809087,703000,0,0,0,0,1,2,247,13,0,2020-10-04T13:58:07
1601809090,703000,0,0,0,0,1,2,5,13,0,2020-10-04T13:58:10
1601809093,703000,0,0,0,0,1,2,19,13,0,2020-10-04T13:58:13
1601809096,703000,0,0,0,0,1,2,33,13,0,2020-10-04T13:58:16
1601809099,703000,0,0,0,0,1,2,47,13,0,2020-10-04T13:58:19
1601809102,703000,0,0,0,0,1,2,61,13,0,2020-10-04T13:58:22
1601809105,703000,0,0,0,0,1,2,75,13,0,2020-10-04T13:58:25
1601809108,827500,0,0,0,0,1,2,89,13,0,2020-10-04T13:58:28
1601809111,827500,0,0,0,0,1,2,103,13,0,2020-10-04T13:58:31
1601809114,827500,0,0,0,0,1,2,117,13,0,2020-10-04T13:58:34
1601809117,827500,0,0,0,0,1,2,131,13,0,2020-10-04T13:58:37
1601809120,827500,0,0,0,0,1,2,145,13,0,2020-10-04T13:58:40
1601809123,827500,0,0,0,0,1,2,159,13,0,2020-10-04T13:58:43
1601809126,827500,0,0,0,0,1,2,173,13,0,2020-10-04T13:58:46
1601809129,827500,0,0,0,0,1,2,187,13,0,2020-10-04T13:58:49
1601809132,827500,0,0,0,0,1,2,201,13,0,2020-10-04T13:58:52
1601809135,827500,0,0,0,0,1,2,215,13,0,2020-10-04T13:58:55
1601809138,947500,0,0,0,0,1,2,229,13,0,2020-10-04T13:58:58
1601809141,947500,0,0,0,0,1,2,243,13,0,2020-10-04T13:59:01
1601809144,947500,0,0,0,0,1,2,1,13,0,2020-10-04T13:59:04
1601809147,947500,0,0,0,0,1,2,15,13,0,2020-10-04T13:59:07
1601809150,947500,0,0,0,0,1,2,29,13,0,2020-10-04T13:59:10
1601809153,947500,0,0,0,0,1,2,43,13,0,2020-10-04T13:59:13
1601809156,947500,0,0,0,0,1,2,57,13,0,2020-10-04T13:59:16
1601809159,947500,0,0,0,0,1,2,71,13,0,2020-10-04T13:59:19
1601809162,947500,0,0,0,0,1,2,85,13,0,2020-10-04T13:59:22
1601809165,947500,0,0,0,0,1,2,99,13,0,2020-10-04T13:59:25
1601809168,947500,0,0,0,0,1,2,113,13,0,2020-10-04T13:59:28
1601809172,70500,0,0,0,0,1,2,127,13,0,2020-10-04T13:59:32
1601809175,70500,0,0,0,0,1,2,141,13,0,2020-10-04T13:59:35
1601809178,70500,0,0,0,0,1,2,155,13,0,2020-10-04T13:59:38
1601809181,70500,0,0,0,0,1,2,169,13,0,2020-10-04T13:59:41
1601809184,70500,0,0,0,0,1,2,183,13,0,2020-10-04T13:59:44
1601809187,70500,0,0,0,0,1,2,197,13,0,2020-10-04T13:59:47
1601809190,70500,0,0,0,0,1,2,211,13,0,2020-10-04T13:59:50
1601809193,70500,0,0,0,0,1,2,225,13,0,2020-10-04T13:59:53
1601809196,70500,0,0,0,0,1,2,239,13,0,2020-10-04T13:59:56
1601809199,70500,0,0,0,0,1,2,253,13,0,2020-10-04T13:59:59
1601809202,193500,0,0,0,0,1,2,11,13,0,2020-10-04T14:00:02
1601809205,193500,0,0,0,0,1,2,25,13,0,2020-10-04T14:00:05
1601809208,193500,0,0,0,0,1,2,39,13,0,2020-10-04T14:00:08
1601809211,193500,0,0,0,0,1,2,53,13,0,2020-10-04T14:00:11
1601809214,193500,0,0,0,0,1,2,67,13,0,2020-10-04T14:00:14
1601809217,193500,0,0,0,0,1,2,81,13,0,2020-10-04T14:00:17
1601809220,193500,0,0,0,0,1,2,95,13,0,2020-10-04T14:00:20
1601809223,193500,0,0,0,0,1,2,109,13,0,2020-10-04T14:00:23
1601809226,193500,0,0,0,0,1,2,123,13,0,2020-10-04T14:00:26
1601809229,193500,0,0,0,0,1,2,137,13,0,2020-10-04T14:00:29
1601809232,316500,0,0,0,0,1,2,151,13,0,2020-10-04T14:00:32
1601809235,316500,0,0,0,0,1,2,165,13,0,2020-10-04T14:00:35
1601809238,316500,0,0,0,0,1,2,179,13,0,2020-10-04T14:00:38
1601809241,316500,0,0,0,0,1,2,193,13,0,2020-10-04T14:00:41
1601809244,316500,0,0,0,0,1,2,207,13,0,2020-10-04T14:00:44
1601809247,316500,0,0,0,0,1,2,221,13,0,2020-10-04T14:00:47
1601809250,316500,0,0,0,0,1,2,235,13,0,2020-10-04T14:00:50
1601809253,316500,0,0,0,0,1,2,249,13,0,2020-10-04T14:00:53
1601809256,316500,0,0,0,0,1,2,7,13,0,2020-10-04T14:00:56
1601809259,316500,0,0,0,0,1,2,21,13,0,2020-10-04T14:00:59
1601809262,316500,0,0,0,0,1,2,35,13,0,2020-10-04T14:01:02
1601809265,441500,0,0,0,0,1,2,49,13,0,2020-10-04T14:01:05
1601809268,441500,0,0,0,0,1,2,63,13,0,2020-10-04T14:01:08
1601809271,441500,0,0,0,0,1,2,77,13,0,2020-10-04T14:01:11
1601809274,441500,0,0,0,0,1,2,91,13,0,2020-10-04T14:01:14
1601809277,441500,0,0,0,0,1,2,105,13,0,2020-10-04T14:01:17
1601809280,441500,0,0,0,0,1,2,119,13,0,2020-10-04T14:01:20
1601809283,441500,0,0,0,0,1,2,133,13,0,2020-10-04T14:01:23
1601809286,441500,0,0,0,0,1,2,147,13,0,2020-10-04T14:01:26
1601809289,441500,0,0,0,0,1,2,161,13,0,2020-10-04T14:01:29
1601809292,441500,0,0,0,0,1,2,175,13,0,2020-10-04T14:01:32
1601809295,561500,0,0,0,0,1,2,189,13,0,2020-10-04T14:01:35
1601809298,561500,0,0,0,0,1,2,203,13,0,2020-10-04T14:01:38
1601809301,561500,0,0,0,0,1,2,217,13,0,2020-10-04T14:01:41
1601809304,561500,0,0,0,0,1,2,231,13,0,2020-10-04T14:01:44
1601809307,561500,0,0,0,0,1,2,245,13,0,2020-10-04T14:01:47
1601809310,561500,0,0,0,0,1,2,3,13,0,2020-10-04T14:01:50
1601809313,561500,0,0,0,0,1,2,17,13,0,2020-10-04T14:01:53
1601809316,561500,0,0,0,0,1,2,31,13,0,2020-10-04T14:01:56
1601809319,561500,0,0,0,0,1,2,45,13,0,2020-10-04T14:01:59
1601809322,561500,0,0,0,0,1,2,59,13,0,2020-10-04T14:02:02
1601809325,682500,0,0,0,0,1,2,73,13,0,2020-10-04T14:02:05
1601809328,682500,0,0,0,0,1,2,87,13,0,2020-10-04T14:02:08
1601809331,682500,0,0,0,0,1,2,101,13,0,2020-10-04T14:02:11
1601809334,682500,0,0,0,0,1,2,115,13,0,2020-10-04T14:02:14
1601809337,682500,0,0,0,0,1,2,129,13,0,2020-10-04T14:02:17
1601809340,682500,0,0,0,0,1,2,143,13,0,2020-10-04T14:02:20
1601809343,682500,0,0,0,0,1,2,157,13,0,2020-10-04T14:02:23
1601809346,682500,0,0,0,0,1,2,171,13,0,2020-10-04T14:02:26
1601809349,682500,0,0,0,0,1,2,185,13,0,2020-10-04T14:02:29
1601809352,682500,0,0,0,0,1,2,199,13,0,2020-10-04T14:02:32
1601809355,805500,0,0,0,0,1,2,213,13,0,2020-10-04T14:02:35
1601809358,805500,0,0,0,0,1,2,227,13,0,2020-10-04T14:02:38
1601809361,805500,0,0,0,0,1,2,241,13,0,2020-10-04T14:02:41
1601809364,805500,0,0,0,0,1,2,255,13,0,2020-10-04T14:02:44
1601809367,805500,0,0,0,0,1,2,13,13,0,2020-10-04T14:02:47
1601809370,805500,0,0,0,0,1,2,27,13,0,2020-10-04T14:02:50
1601809373,805500,0,0,0,0,1,2,41,13,0,2020-10-04T14:02:53
1601809376,805500,0,0,0,0,1,2,55,13,0,2020-10-04T14:02:56
1601809379,805500,0,0,0,0,1,2,69,13,0,2020-10-04T14:02:59
1601809382,805500,0,0,0,0,1,2,83,13,0,2020-10-04T14:03:02
1601809385,805500,0,0,0,0,1,2,97,13,0,2020-10-04T14:03:05
1601809388,928500,0,0,0,0,1,2,111,13,0,2020-10-04T14:03:08
1601809391,928500,0,0,0,0,1,2,125,13,0,2020-10-04T14:03:11
1601809394,928500,0,0,0,0,1,2,139,13,0,2020-10-04T14:03:14
1601809397,928500,0,0,0,0,1,2,153,13,0,2020-10-04T14:03:17
1601809400,928500,0,0,0,0,1,2,167,13,0,2020-10-04T14:03:20
1601809403,928500,0,0,0,0,1,2,181,13,0,2020-10-04T14:03:23
1601809406,928500,0,0,0,0,1,2,195,13,0,2020-10-04T14:03:26
1601809409,928500,0,0,0,0,1,2,209,13,0,2020-10-04T14:03:29
1601809412,928500,0,0,0,0,1,2,223,13,0,2020-10-04T14:03:32
1601809415,928500,0,0,0,0,1,2,237,13,0,2020-10-04T14:03:35
1601809419,55500,0,0,0,0,1,2,251,13,0,2020-10-04T14:03:39
1601809422,55500,0,0,0,0,1,2,9,13,0,2020-10-04T14:03:42
1601809425,55500,0,0,0,0,1,2,23,13,0,2020-10-04T14:03:45
1601809428,55500,0,0,0,0,1,2,37,13,0,2020-10-04T14:03:48
1601809431,55500,0,0,0,0,1,2,51,13,0,2020-10-04T14:03:51
1601809434,55500,0,0,0,0,1,2,65,13,0,2020-10-04T14:03:54
1601809437,55500,0,0,0,0,1,2,79,13,0,2020-10-04T14:03:57
1601809440,55500,0,0,0,0,1,2,93,13,0,2020-10-04T14:04:00
1601809443,55500,0,0,0,0,1,2,107,13,0,2020-10-04T14:04:03
1601809446,55500,0,0,0,0,1,2,121,13,0,2020-10-04T14:04:06
1601809449,179500,0,0,0,0,1,2,135,13,0,2020-10-04T14:04:09
1601809452,179500,0,0,0,0,1,2,149,13,0,2020-10-04T14:04:12
1601809455,179500,0,0,0,0,1,2,163,13,0,2020-10-04T14:04:15
1601809458,179500,0,0,0,0,1,2,177,13,0,2020-10-04T14:04:18
1601809461,179500,0,0,0,0,1,2,191,13,0,2020-10-04T14:04:21
1601809464,179500,0,0,0,0,1,2,205,13,0,2020-10-04T14:04:24
1601809467,179500,0,0,0,0,1,2,219,13,0,2020-10-04T14:04:27
1601809470,179500,0,0,0,0,1,2,233,13,0,2020-10-04T14:04:30
1601809473,179500,0,0,0,0,1,2,247,13,0,2020-10-04T14:04:33
1601809476,179500,0,0,0,0,1,2,5,13,0,2020-10-04T14:04:36
1601809491,347500,0,0,0,0,1,2,75,13,0,2020-10-04T14:04:51
1601809494,347500,0,0,0,0,1,2,89,13,0,2020-10-04T14:04:54
1601809497,347500,0,0,0,0,1,2,103,13,0,2020-10-04T14:04:57
1601809500,347500,0,0,0,0,1,2,117,13,0,2020-10-04T14:05:00
1601809503,347500,0,0,0,0,1,2,131,13,0,2020-10-04T14:05:03
1601809506,347500,0,0,0,0,1,2,145,13,0,2020-10-04T14:05:06
1601809509,347500,0,0,0,0,1,2,159,13,0,2020-10-04T14:05:09
1601809512,347500,0,0,0,0,1,2,173,13,0,2020-10-04T14:05:12
1601809515,347500,0,0,0,0,1,2,187,13,0,2020-10-04T14:05:15
1601809518,347500,0,0,0,0,1,2,201,13,0,2020-10-04T14:05:18
1601809521,469500,0,0,0,0,1,2,215,13,0,2020-10-04T14:05:21
1601809524,469500,0,0,0,0,1,2,229,13,0,2020-10-04T14:05:24
1601809527,469500,0,0,0,0,1,2,243,13,0,2020-10-04T14:05:27
1601809530,469500,0,0,0,0,1,2,1,13,0,2020-10-04T14:05:30
1601809533,469500,0,0,0,0,1,2,15,13,0,2020-10-04T14:05:33
1601809536,469500,0,0,0,0,1,2,29,13,0,2020-10-04T14:05:36
1601809539,469500,0,0,0,0,1,2,43,13,0,2020-10-04T14:05:39
1601809542,469500,0,0,0,0,1,2,57,13,0,2020-10-04T14:05:42
1601809545,469500,0,0,0,0,1,2,71,13,0,2020-10-04T14:05:45
1601809548,469500,0,0,0,0,1,2,85,13,0,2020-10-04T14:05:48
1601809551,469500,0,0,0,0,1,2,99,13,0,2020-10-04T14:05:51
1601809554,596500,0,0,0,0,1,2,113,13,0,2020-10-04T14:05:54
1601809557,596500,0,0,0,0,1,2,127,13,0,2020-10-04T14:05:57
1601809560,596500,0,0,0,0,1,2,141,13,0,2020-10-04T14:06:00
1601809563,596500,0,0,0,0,1,2,155,13,0,2020-10-04T14:06:03
1601809566,596500,0,0,0,0,1,2,169,13,0,2020-10-04T14:06:06
1601809569,596500,0,0,0,0,1,2,183,13,0,2020-10-04T14:06:09
1601809572,596500,0,0,0,0,1,2,197,13,0,2020-10-04T14:06:12
1601809575,596500,0,0,0,0,1,2,211,13,0,2020-10-04T14:06:15
1601809578,596500,0,0,0,0,1,2,225,13,0,2020-10-04T14:06:18
1601809581,596500,0,0,0,0,1,2,239,13,0,2020-10-04T14:06:21
1601809584,726500,0,0,0,0,1,2,253,13,0,2020-10-04T14:06:24
1601809587,726500,0,0,0,0,1,2,11,13,0,2020-10-04T14:06:27
1601809590,726500,0,0,0,0,1,2,25,13,0,2020-10-04T14:06:30
1601809593,726500,0,0,0,0,1,2,39,13,0,2020-10-04T14:06:33
1601809596,726500,0,0,0,0,1,2,53,13,0,2020-10-04T14:06:36
1601809599,726500,0,0,0,0,1,2,67,13,0,2020-10-04T14:06:39
1601809602,726500,0,0,0,0,1,2,81,13,0,2020-10-04T14:06:42
1601809605,726500,0,0,0,0,1,2,95,13,0,2020-10-04T14:06:45
1601809608,726500,0,0,0,0,1,2,109,13,0,2020-10-04T14:06:48
1601809611,726500,0,0,0,0,1,2,123,13,0,2020-10-04T14:06:51
1601809614,850500,0,0,0,0,1,2,137,13,0,2020-10-04T14:06:54
1601809617,850500,0,0,0,0,1,2,151,13,0,2020-10-04T14:06:57
1601809620,850500,0,0,0,0,1,2,165,13,0,2020-10-04T14:07:00
1601809623,850500,0,0,0,0,1,2,179,13,0,2020-10-04T14:07:03
1601809626,850500,0,0,0,0,1,2,193,13,0,2020-10-04T14:07:06
1601809629,850500,0,0,0,0,1,2,207,13,0,2020-10-04T14:07:09
1601809632,850500,0,0,0,0,1,2,221,13,0,2020-10-04T14:07:12
1601809635,850500,0,0,0,0,1,2,235,13,0,2020-10-04T14:07:15
1601809638,850500,0,0,0,0,1,2,249,13,0,2020-10-04T14:07:18
1601809641,850500,0,0,0,0,1,2,7,13,0,2020-10-04T14:07:21
1601809644,979500,0,0,0,0,1,2,21,13,0,2020-10-04T14:07:24
1601809647,979500,0,0,0,0,1,2,35,13,0,2020-10-04T14:07:27
1601809650,979500,0,0,0,0,1,2,49,13,0,2020-10-04T14:07:30
1601809653,979500,0,0,0,0,1,2,63,13,0,2020-10-04T14:07:33
1601809656,979500,0,0,0,0,1,2,77,13,0,2020-10-04T14:07:36
1601809659,979500,0,0,0,0,1,2,91,13,0,2020-10-04T14:07:39
1601809662,979500,0,0,0,0,1,2,105,13,0,2020-10-04T14:07:42
1601809665,979500,0,0,0,0,1,2,119,13,0,2020-10-04T14:07:45
1601809668,979500,0,0,0,0,1,2,133,13,0,2020-10-04T14:07:48
1601809671,979500,0,0,0,0,1,2,147,13,0,2020-10-04T14:07:51
